english	translation	category	sub_category	source
Dive in		actions	object	Whirlpool
Construct		actions	object	Pyre site
Rummage		actions	object	Skeleton
Burn-down		actions	object	Boil
Take From		actions	object	Barrel of flour
Reach		actions	object	Vent
Free		actions	object	King Arthur
Break		actions	object	Smashed window
Distract		actions	object	Eyes
Drink		actions	object	Potion
Store		actions	object	Super ranging potion
Equip		actions	object	Anti-dragon shield
Teleport		actions	object	Zamorak altar
Tie-rope		actions	object	Rock
Move		actions	object	Boulder
Claim-staves		actions	object	Barrel
Climb-off		actions	object	Ice bridge
Crawl		actions	object	Cave
Join		actions	object	Challenge portal
Hammer		actions	object	Broken strut
Toggle K/D		actions	object	Wilderness Statistics
Make-raft		actions	object	Old log
Toggle XP		actions	object	Deadman chest
Take-X		actions	object	Meat table
Serve		actions	object	Buffet table
Water		actions	object	Golovanova seedling
Bind		actions	object	Blood Altar
Venerate		actions	object	Dark Altar
Take-remains		actions	object	Kruk
Scale		actions	object	Rocks
Walk on		actions	object	Vine
Look-in-all		actions	object	Hole
Disarm		actions	object	Floor spikes
Pass through		actions	object	Sliced web
Gaze-into		actions	object	Burning brazier
Reset-time		actions	object	Burning brazier
Balance-across		actions	object	Steep roof
Leave Cavern		actions	object	Inanimate Altar
Story		actions	object	Juna
Climb over		actions	object	Broken cart
Claim		actions	object	Reward chest
Add-House		actions	object	House Advertisement
Visit-Last		actions	object	House Advertisement
Cross-to		actions	object	Rock
Setup		actions	object	Tip jar
Jars		actions	object	Boss lair display
Perks		actions	object	Mounted Max Cape
Spellbook		actions	object	Mounted Magic Cape
Clip		actions	object	Topiary bush
Feed		actions	object	Burning brazier
Take-hammer		actions	object	Crate
Take-knife		actions	object	Crate
Take-tinderbox		actions	object	Crate
Take-concoction		actions	object	Crate
Take-5 concoctions		actions	object	Crate
Take-10 concoctions		actions	object	Crate
Last-destination (ALP)		actions	object	Fairy ring
Last-destination (ALS)		actions	object	Fairy ring
Last-destination (ALR)		actions	object	Fairy ring
Last-destination (ALQ)		actions	object	Fairy ring
Last-destination (AKP)		actions	object	Fairy ring
Last-destination (AKS)		actions	object	Fairy ring
Last-destination (AKR)		actions	object	Fairy ring
Last-destination (AKQ)		actions	object	Fairy ring
Last-destination (AJP)		actions	object	Fairy ring
Last-destination (AJS)		actions	object	Fairy ring
Last-destination (AJR)		actions	object	Fairy ring
Last-destination (AJQ)		actions	object	Fairy ring
Last-destination (DIP)		actions	object	Fairy ring
Last-destination (DIS)		actions	object	Fairy ring
Last-destination (DIR)		actions	object	Fairy ring
Last-destination (DIQ)		actions	object	Fairy ring
Last-destination (DLP)		actions	object	Fairy ring
Last-destination (DLS)		actions	object	Fairy ring
Last-destination (DLR)		actions	object	Fairy ring
Last-destination (DLQ)		actions	object	Fairy ring
Last-destination (DKP)		actions	object	Fairy ring
Last-destination (DKS)		actions	object	Fairy ring
Last-destination (DKR)		actions	object	Fairy ring
Last-destination (DKQ)		actions	object	Fairy ring
Last-destination (DJP)		actions	object	Fairy ring
Last-destination (DJS)		actions	object	Fairy ring
Last-destination (DJR)		actions	object	Fairy ring
Last-destination (DJQ)		actions	object	Fairy ring
Last-destination (CIP)		actions	object	Fairy ring
Last-destination (CIS)		actions	object	Fairy ring
Last-destination (CIR)		actions	object	Fairy ring
Last-destination (CIQ)		actions	object	Fairy ring
Last-destination (CLP)		actions	object	Fairy ring
Last-destination (CLS)		actions	object	Fairy ring
Last-destination (CLR)		actions	object	Fairy ring
Last-destination (CLQ)		actions	object	Fairy ring
Last-destination (CKP)		actions	object	Fairy ring
Last-destination (CKS)		actions	object	Fairy ring
Last-destination (CKR)		actions	object	Fairy ring
Last-destination (CKQ)		actions	object	Fairy ring
Last-destination (CJP)		actions	object	Fairy ring
Last-destination (CJS)		actions	object	Fairy ring
Last-destination (CJR)		actions	object	Fairy ring
Last-destination (CJQ)		actions	object	Fairy ring
Last-destination (BIP)		actions	object	Fairy ring
Last-destination (BIS)		actions	object	Fairy ring
Last-destination (BIR)		actions	object	Fairy ring
Last-destination (BIQ)		actions	object	Fairy ring
Last-destination (BLP)		actions	object	Fairy ring
Last-destination (BLS)		actions	object	Fairy ring
Last-destination (BLR)		actions	object	Fairy ring
Last-destination (BLQ)		actions	object	Fairy ring
Last-destination (BKP)		actions	object	Fairy ring
Last-destination (BKS)		actions	object	Fairy ring
Last-destination (BKR)		actions	object	Fairy ring
Last-destination (BKQ)		actions	object	Fairy ring
Last-destination (BJP)		actions	object	Fairy ring
Last-destination (BJS)		actions	object	Fairy ring
Last-destination (BJR)		actions	object	Fairy ring
Last-destination (BJQ)		actions	object	Fairy ring
Tree		actions	object	Spiritual Fairy Tree
Ring-Zanaris		actions	object	Spiritual Fairy Tree
Ring-configure		actions	object	Spiritual Fairy Tree
Ring-last-destination (AIP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AIS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AIR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AIQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (ALP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (ALS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (ALR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (ALQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AKP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AKS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AKR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AKQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AJP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AJS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AJR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (AJQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DIP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DIS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DIR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DIQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DLP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DLS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DLR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DLQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DKP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DKS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DKR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DKQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DJP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DJS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DJR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (DJQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CIP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CIS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CIR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CIQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CLP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CLS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CLR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CLQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CKP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CKS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CKR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CKQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CJP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CJS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CJR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (CJQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BIP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BIS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BIR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BIQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BLP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BLS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BLR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BLQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BKP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BKS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BKR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BKQ)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BJP)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BJS)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BJR)		actions	object	Spiritual Fairy Tree
Ring-last-destination (BJQ)		actions	object	Spiritual Fairy Tree
Craft-rune		actions	object	Altar
Fuel		actions	object	Brazier
Dispel		actions	object	Shimmering barrier
Shared		actions	object	Small storage unit
Take Rake		actions	object	Old tools
Take Spade		actions	object	Old tools
Take Seed Dibber		actions	object	Old tools
Pick-lots		actions	object	Gourd tree
Quick-pass		actions	object	Mystical barrier
Coffer		actions	object	Furnace
Quick-exit		actions	object	Cave exit
Travel to platform		actions	object	Row boat
Leave platform		actions	object	Row boat
Check count		actions	object	Rock
Toggle warning		actions	object	Rock
Seeds		actions	object	Birdhouse (empty)
Interact		actions	object	Birdhouse
Inject		actions	object	Sulliuscep
Jump on		actions	object	Rubber cap mushroom
Navigate		actions	object	Obstacle
Climb Down		actions	object	Trap Door
Climb Up		actions	object	Rope anchor
Dive		actions	object	Rowboat
Build on		actions	object	Ring of Stones
Take tools		actions	object	Crate
Set up		actions	object	Drift net anchors
Take down		actions	object	Drift net anchors
Pick up		actions	object	Pile of Fishbowls
Pay		actions	object	Volcano Entrance
Feel		actions	object	Gas hole
Add to		actions	object	Large Fossil Support
Climb through		actions	object	Hole
Teleport to destination		actions	object	Obelisk
Set destination		actions	object	Obelisk
Jump to		actions	object	Pillar
Preferences		actions	object	Log storage
Absorb		actions	object	Energy Sphere
Reminisce		actions	object	Pool of Dreams
Nets		actions	object	Annette
Ancient		actions	object	Altar of the Occult
Lunar		actions	object	Altar of the Occult
Arceuus		actions	object	Altar of the Occult
Standard		actions	object	Altar of the Occult
Recharge-jewellery		actions	object	Totem Pole
Douse		actions	object	Fire
Heal		actions	object	Fremennik warrior
Complete		actions	object	Incomplete map
Check-Count		actions	object	Gate
Clamber		actions	object	Rock Pile
Look-through		actions	object	Window
Charge-at		actions	object	Vyre well
Quick-enter		actions	object	Door
Resign		actions	object	Vyre Orator
Varrock		actions	object	Varrock Portal
Grand Exchange		actions	object	Varrock Portal
Toggle		actions	object	Varrock Portal
Camelot		actions	object	Camelot Portal
Seers' Village		actions	object	Camelot Portal
Watchtower		actions	object	Yanille Watchtower Portal
Yanille		actions	object	Yanille Watchtower Portal
Quick-Enter		actions	object	Formidable passage
Iceberg		actions	object	Boat
Weiss		actions	object	Boat
Teleport Menu		actions	object	Portal Nexus
Configuration		actions	object	Portal Nexus
Look out		actions	object	Xeric's Talisman
Teleport menu		actions	object	Xeric's Talisman
Glade		actions	object	Xeric's Talisman
Inferno		actions	object	Xeric's Talisman
Heart		actions	object	Xeric's Talisman
Honour		actions	object	Xeric's Talisman
Digsite		actions	object	Digsite Pendant
Fossil Island		actions	object	Digsite Pendant
Lithkren		actions	object	Digsite Pendant
Ancients		actions	object	Supplies
Start		actions	object	Steam Generator
Align		actions	object	Power Grid
Fill-jug		actions	object	Coolant Dispenser
Cleanse		actions	object	Refinery
Rebalance		actions	object	Energy Pylon
Pick-dragonfruit		actions	object	Dragonfruit tree
Crawl through		actions	object	Tunnel
Quick-open		actions	object	Alchemical door
Take-rock		actions	object	Rubble
Quick-Exit		actions	object	Ancient Fire
Check-Faith		actions	object	Sacred Bone Burner
Enter-crypt		actions	object	Thick Web
Follow		actions	object	Tracks
Fill-from		actions	object	Water Pump
Channel		actions	object	Teleport Platform
Enter-corrupted		actions	object	The Gauntlet
Refine		actions	object	Furnace
Imbue		actions	object	Altar
Emir's Arena		actions	object	Basic Jewellery Box
Castle Wars		actions	object	Basic Jewellery Box
Ferox Enclave		actions	object	Basic Jewellery Box
Burthorpe		actions	object	Basic Jewellery Box
Barbarian Outpost		actions	object	Basic Jewellery Box
Corporeal Beast		actions	object	Basic Jewellery Box
Tears of Guthix		actions	object	Basic Jewellery Box
Wintertodt Camp		actions	object	Basic Jewellery Box
Warriors' Guild		actions	object	Fancy Jewellery Box
Champions' Guild		actions	object	Fancy Jewellery Box
Monastery		actions	object	Fancy Jewellery Box
Ranging Guild		actions	object	Fancy Jewellery Box
Fishing Guild		actions	object	Fancy Jewellery Box
Mining Guild		actions	object	Fancy Jewellery Box
Crafting Guild		actions	object	Fancy Jewellery Box
Cooking Guild		actions	object	Fancy Jewellery Box
Woodcutting Guild		actions	object	Fancy Jewellery Box
Farming Guild		actions	object	Fancy Jewellery Box
Miscellania		actions	object	Ornate Jewellery Box
Falador Park		actions	object	Ornate Jewellery Box
Dondakan's Rock		actions	object	Ornate Jewellery Box
Take manta ray		actions	object	Bounty supply crate
Take anglerfish		actions	object	Bounty supply crate
Destroy		actions	object	Lab table
Stamp-out		actions	object	Magical Fire
Continue		actions	object	Path
Climp-up		actions	object	Stairs
Check-statistics (Personal)		actions	object	Noticeboard
Check-statistics (Global)		actions	object	Noticeboard
Sacrifice		actions	object	Saradomin Brazier
Walk-over		actions	object	Bridge
Conjure		actions	object	Portal frame
Search-for-traps		actions	object	Coffin
Pass-Through		actions	object	Casual
Cut-foot		actions	object	Dead sourhog
Take-candy		actions	object	Magical pumpkin
Jump-Down		actions	object	Crevice
Channel (Asgarnia)		actions	object	Waystone
Channel (Misthalin)		actions	object	Waystone
Channel (Kandarin)		actions	object	Waystone
Channel (Fremennik)		actions	object	Waystone
Channel (Kharidian Desert)		actions	object	Waystone
Channel (Morytania)		actions	object	Waystone
Channel (Tirannwn)		actions	object	Waystone
Channel (Karamja)		actions	object	Waystone
Channel (Wilderness)		actions	object	Waystone
Slayer		actions	object	Kings' ladder
Open (normal)		actions	object	Big door
Open (private)		actions	object	Big door
Climb-down (normal)		actions	object	Tunnel entrance
Climb-down (private)		actions	object	Tunnel entrance
Sacrifice-fragments		actions	object	Soul Obelisk
Remove-decorations		actions	object	Christmas curtains
Untether		actions	object	Mast
Tether		actions	object	Mast
Remove-trophy		actions	object	Trophy pedestal
View-trophies		actions	object	Oak trophy case
Remove-banner		actions	object	Banner stand
Remove-outfit		actions	object	Oak outfit stand
Spin-globe		actions	object	Trailblazer globe
League-statistics		actions	object	League Accomplishment Scroll
League-rankings		actions	object	League Accomplishment Scroll
League-firsts		actions	object	League Accomplishment Scroll
Cook-at		actions	object	Shrine
Big-search		actions	object	Reward pool
Quick-climb		actions	object	Rope ladder
Solo-start		actions	object	Rope ladder
Prepare-fish		actions	object	Preparation Table
Offer-fish		actions	object	Altar
Entertain		actions	object	Piano
Play-quietly		actions	object	Piano
Background-music		actions	object	Piano
Enter-member		actions	object	Clan hall portal
Enter-guest		actions	object	Clan hall portal
Pet		actions	object	Cat
Pass (normal)		actions	object	Ancient Barrier
Pass (private)		actions	object	Ancient Barrier
Adjust		actions	object	Machine
Say-name		actions	object	Grave
Deposit-runes		actions	object	Deposit Pool
Deposit-items		actions	object	Deposit Pool
Visual-effects		actions	object	Barrier
Toggle-talisman		actions	object	Guardian of Air
Assemble		actions	object	Essence pile (elemental)
Take-chisel		actions	object	Weak cells
Place-cell		actions	object	Inactive cell tile
Exit-through (Kourend)		actions	object	Blood rift
Pay-toll(10gp)		actions	object	Gate
Pour		actions	object	Crucible (full)
Heat-preform		actions	object	Lava pool
Dunk-preform		actions	object	Lava pool
Cool-preform		actions	object	Waterfall
Quench-preform		actions	object	Waterfall
Store-preform		actions	object	Preform storage
Take-preform		actions	object	Preform storage
Rank		actions	object	Arena recruitment board
Quick-use		actions	object	Staging area steps
Quick-Pass		actions	object	Barrier
Flip		actions	object	Pressure plate
Rotate-clockwise		actions	object	Mirror
Rotate-anticlockwise		actions	object	Mirror
Deposit-pickaxe		actions	object	Statue
Quick-Use		actions	object	Teleport crystal
Quick-Board		actions	object	Sacrificial boat
Check-permissions		actions	object	Chest
Pickup		actions	object	Gingerbread
Check-times		actions	object	Santa's log
Push-against		actions	object	Wall
Check-Fee		actions	object	Crevice
Peer-into		actions	object	Prifddinas Display
Release-bees		actions	object	Beehive
Add-mulch		actions	object	Struggling sapling
Read (Awakened)		actions	object	Scoreboard
Attach-rope		actions	object	Rock
Climb-rope		actions	object	Rock
Build-barricade		actions	object	Surface
Take-supplies		actions	object	Stone chest
Lockpick		actions	object	Stone chest (locked)
Burn		actions	object	Shipwreck
Burn`		actions	object	Gunpowder
Withdraw		actions	object	Extract orifice
Tend-to		actions	object	Forester's Campfire
Rest		actions	object	Forester's Campfire
Retrieve-egg		actions	object	Pheasant Nest
Revert		actions	object	Fiery Ornate Pool of Rejuvenation
Channel (Great Kourend)		actions	object	Waystone
Travel-End		actions	object	Portal
Travel-Start		actions	object	Portal
Reload		actions	object	Steps
Collect-reward		actions	object	Table
Look-over		actions	object	Balcony
Fortis Colosseum		actions	object	Basic Jewellery Box
View-stats		actions	object	Colosseum scoreboard
View-glory		actions	object	Colosseum scoreboard
Sabotage		actions	object	Lily pad
Plant-evidence		actions	object	Capybara Dung
Rustle		actions	object	Bush
Make-cuppa		actions	object	Cooking stove
Align-net		actions	object	Stream
Take-from Fishing		actions	object	Supply crates
Take-from Hunting		actions	object	Supply crates
Take-from Herblore		actions	object	Supply crates
Take-log		actions	object	Roots
Bask		actions	object	Shrine of Ralos
Cimb-down		actions	object	Open trapdoor
Bless		actions	object	Exposed altar
Deposit-eggs		actions	object	Easter mine cart
Redeem		actions	object	Agility dispenser
Squeeze-Through		actions	object	Crevice
Jump-Across		actions	object	Dry stone wall
Cross-over		actions	object	Broken wall
Take-many		actions	object	Medical box
Slide-along		actions	object	Icy ledge
Take-uniform		actions	object	Wardrobe
Concentrate-potion		actions	object	Retort
Homogenise-potion		actions	object	Agitator
Crystalise-potion		actions	object	Alembic
Fulfil-order		actions	object	Conveyor belt
Fight-privately		actions	object	Meeting flag
Leave-group		actions	object	Meeting flag (private)
Quick-slide		actions	object	Slope
Change		actions	object	Scarecrow
Plant		actions	object	Pumpkin patch
Carve-pumpkin		actions	object	Pumpkin carving table
Walk-to		actions	object	Blue tile
Channel (Varlamore)		actions	object	Waystone
Reinvigorate		actions	object	Book of Eternal Flame
Trophies		actions	object	Teak display
Bottom-Floor		actions	object	Ladder
Quench		actions	object	Pool of ichor
Hang-over		actions	object	Platform edge
Accurate		actions	menu	combatOptionsTab
Aggressive		actions	menu	combatOptionsTab
Defensive		actions	menu	combatOptionsTab
Controlled		actions	menu	combatOptionsTab
Chop		actions	menu	combatOptionsTab
Slash		actions	menu	combatOptionsTab
Stab		actions	menu	combatOptionsTab
Block		actions	menu	combatOptionsTab
Pound		actions	menu	combatOptionsTab
Pummel		actions	menu	combatOptionsTab
Spike		actions	menu	combatOptionsTab
Impale		actions	menu	combatOptionsTab
Smash		actions	menu	combatOptionsTab
Lunge		actions	menu	combatOptionsTab
Swipe		actions	menu	combatOptionsTab
Hack		actions	menu	combatOptionsTab
Reap		actions	menu	combatOptionsTab
Rapid		actions	menu	combatOptionsTab
Longrange		actions	menu	combatOptionsTab
Flick		actions	menu	combatOptionsTab
Lash		actions	menu	combatOptionsTab
Deflect		actions	menu	combatOptionsTab
Fend		actions	menu	combatOptionsTab
Bash		actions	menu	combatOptionsTab
Blaze		actions	menu	combatOptionsTab
Scorch		actions	menu	combatOptionsTab
Flare		actions	menu	combatOptionsTab
Punch		actions	menu	combatOptionsTab
Kick		actions	menu	combatOptionsTab
Hide		actions	menu	prayerTab
Activate		actions	menu	prayerTab
Unhide		actions	menu	prayerTab
Deactivate		actions	menu	prayerTab
Animation		actions	menu	spellBookTab
Hide		actions	menu	spellBookTab
Cast		actions	menu	spellBookTab
Unhide		actions	menu	spellBookTab
View		actions	menu	spellBookTab
Warnings		actions	menu	spellBookTab
Configure		actions	menu	spellBookTab
Grand Exchange		actions	menu	spellBookTab
Seers'		actions	menu	spellBookTab
Group: Previous		actions	menu	spellBookTab
Group: Choose		actions	menu	spellBookTab
Outside		actions	menu	spellBookTab
Yanille		actions	menu	spellBookTab
Enable warning		actions	menu	spellBookTab
Disable warning		actions	menu	spellBookTab
Turael		actions	menu	spellBookTab
Target		actions	menu	spellBookTab
Setup		actions	menu	spellBookTab
Arceuus		actions	menu	spellBookTab
Ancient		actions	menu	spellBookTab
Standard		actions	menu	spellBookTab
Reanimate		actions	menu	spellBookTab
Resurrect		actions	menu	spellBookTab
Walk here		actions	manual	
Examine		actions	npc	
Examine		actions	item	
Take		actions	item	
Light		actions	item	
(Members)		actions	item	
Cancel		actions	manual	
Follow		actions	player	
Trade with		actions	player	
Lookup		actions	player	
Equipment		actions	player	
Report		actions	player	
Adjust Music Volume		actions	menu	settingsTab
Adjust Area Sound Volume		actions	menu	settingsTab
Adjust Sound Effect Volume		actions	menu	settingsTab
Toggle unlock message		actions	menu	settingsTab
Play		actions	menu	
Open Activity Adviser		actions	menu	
<colNum0>Set chat mode:</col> Group (/@g)		actions	menu	
<colNum0>Set chat mode:</col> Guest Clan (/@gc)		actions	menu	
<colNum0>Set chat mode:</col> Clan (/@c)		actions	menu	
<colNum0>Set chat mode:</col> Channel (/@f)		actions	menu	
<colNum0>Set chat mode:</col> Public (/@p)		actions	menu	
Clear history		actions	menu	
Switch tab		actions	menu	
Configure filter		actions	menu	
<colNum0>Game:</col> Clear history		actions	menu	
<colNum0>Game:</col> Filter		actions	menu	
Setup your autochat		actions	menu	
Filter public chat		actions	menu	
<colNum0>Public:</col> Clear history		actions	menu	
<colNum0>Public:</col> Hide		actions	menu	
<colNum0>Public:</col> Show none		actions	menu	
<colNum0>Public:</col> Show friends		actions	menu	
<colNum0>Public:</col> Show standard		actions	menu	
<colNum0>Public:</col> Show autochat		actions	menu	
<colNum0>Private:</col> Clear history		actions	menu	
<colNum0>Private:</col> Show none		actions	menu	
<colNum0>Private:</col> Show friends		actions	menu	
<colNum0>Private:</col> Show all		actions	menu	
<colNum0>Channel:</col> Clear history		actions	menu	
<colNum0>Channel:</col> Show none		actions	menu	
<colNum0>Channel:</col> Show friends		actions	menu	
<colNum0>Channel:</col> Show all		actions	menu	
<colNum0>Clan:</col> Clear history		actions	menu	
<colNum0>Clan:</col> Show none		actions	menu	
<colNum0>Clan:</col> Show friends		actions	menu	
<colNum0>Clan:</col> Show all		actions	menu	
<colNum0>Group:</col> Clear history		actions	menu	
<colNum0>Group:</col> Show none		actions	menu	
<colNum0>Group:</col> Show friends		actions	menu	
<colNum0>Group:</col> Show all		actions	menu	
<colNum0>Trade:</col> Clear history		actions	menu	
<colNum0>Trade:</col> Show none		actions	menu	
<colNum0>Trade:</col> Show friends		actions	menu	
<colNum0>Trade:</col> Show all		actions	menu	
Report game bug		actions	menu	
Report abuse		actions	menu	
Combat Options		actions	menu	
Skills		actions	menu	
Achievement Diaries		actions	menu	
Inventory		actions	menu	
Worn Equipment		actions	menu	
Enable prayer reordering		actions	menu	
Disable prayer filtering		actions	menu	
Prayer		actions	menu	
Enable spell reordering		actions	menu	
Disable spell filtering		actions	menu	
Magic		actions	menu	
Friends List		actions	menu	
Account Management		actions	menu	
Ironman Group		actions	menu	
Settings		actions	menu	
Emotes		actions	menu	
Music Player		actions	menu	
Logout		actions	menu	
Look West		actions	menu	
Look South		actions	menu	
Look East		actions	menu	
Look North		actions	menu	
Setup		actions	menu	
Hide		actions	menu	
Show		actions	menu	
Activate		actions	menu	
Toggle Run		actions	menu	
Use		actions	menu	
Bond Pouch		actions	menu	
Open Store		actions	menu	
Clear		actions	menu	
Import		actions	menu	
Export		actions	menu	
Fullscreen <colNum0>World Map</col>		actions	menu	
Floating <colNum0>World Map</col>		actions	menu	
DPS		actions	menu	
Search		actions	menu	
Lookup		actions	menu	
Auto retaliate		actions	menu	combatOptionsTab
Use <colNum0>Special Attack</col>		actions	menu	combatOptionsTab
Choose spell		actions	menu	combatOptionsTab
Focus		actions	menu	combatOptionsTab
Wiki		actions	menu	
Add to canvas		actions	menu	
View <colNum0>Attack</col> guide		actions	menu	skillsTab
View <colNum0>Hitpoints</col> guide		actions	menu	skillsTab
View <colNum0>Mining</col> guide		actions	menu	skillsTab
View <colNum0>Strength</col> guide		actions	menu	skillsTab
View <colNum0>Agility</col> guide		actions	menu	skillsTab
View <colNum0>Smithing</col> guide		actions	menu	skillsTab
View <colNum0>Defence</col> guide		actions	menu	skillsTab
View <colNum0>Herblore</col> guide		actions	menu	skillsTab
View <colNum0>Fishing</col> guide		actions	menu	skillsTab
View <colNum0>Ranged</col> guide		actions	menu	skillsTab
View <colNum0>Thieving</col> guide		actions	menu	skillsTab
View <colNum0>Cooking</col> guide		actions	menu	skillsTab
View <colNum0>Prayer</col> guide		actions	menu	skillsTab
View <colNum0>Crafting</col> guide		actions	menu	skillsTab
View <colNum0>Firemaking</col> guide		actions	menu	skillsTab
View <colNum0>Magic</col> guide		actions	menu	skillsTab
View <colNum0>Fletching</col> guide		actions	menu	skillsTab
View <colNum0>Woodcutting</col> guide		actions	menu	skillsTab
View <colNum0>Runecraft</col> guide		actions	menu	skillsTab
View <colNum0>Slayer</col> guide		actions	menu	skillsTab
View <colNum0>Farming</col> guide		actions	menu	skillsTab
View <colNum0>Construction</col> guide		actions	menu	skillsTab
View <colNum0>Hunter</col> guide		actions	menu	skillsTab
Character Summary		actions	menu	characterSummaryTab
Achievement Diaries		actions	menu	characterSummaryTab
Quest List		actions	menu	characterSummaryTab
Character Summary		actions	menu	achievementDiaryTab
Achievement Diaries		actions	menu	achievementDiaryTab
Quest List		actions	menu	achievementDiaryTab
Character Summary		actions	menu	questListTab
Achievement Diaries		actions	menu	questListTab
Quest List		actions	menu	questListTab
Character Summary		actions	menu	
Quest List		actions	menu	
Rewards		actions	menu	characterSummaryTab
Tasks		actions	menu	characterSummaryTab
Bosses		actions	menu	characterSummaryTab
Overview		actions	menu	characterSummaryTab
Collection Log		actions	menu	characterSummaryTab
Collection Overview		actions	menu	characterSummaryTab
Reveal		actions	menu	characterSummaryTab
Hide		actions	menu	characterSummaryTab
Open		actions	menu	questListTab
Close		actions	menu	questListTab
Start Quest Helper		actions	menu	questListTab
Open wiki quick guide:		actions	menu	questListTab
Open wiki guide:		actions	menu	questListTab
Show on map:		actions	menu	questListTab
Read journal:		actions	menu	questListTab
Start Helper		actions	menu	achievementDiaryTab
Wiki <colNum0>Ardougne Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Ardougne Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Desert Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Desert Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Falador Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Falador Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Fremennik Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Fremennik Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Kandarin Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Kandarin Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Karamja Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Karamja Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Kourend & Kebos Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Kourend & Kebos Journal</col>		actions	menu	achievementDiaryTab
