english	translation	category	sub_category	source
Ed Wood	艾德·伍德 [ai de · wu de]	name	npc	Ed Wood
Hring Hring	赫林赫林 [he lin he lin]	name	npc	Hring Hring
Flosi Dalksson	弗洛西·达尔克森 [fu luo xi · da er ke sen]	name	npc	Flosi Dalksson
Raum Urda-Stein	劳姆·乌尔达·斯坦 [lao mu · wu er da · si tan]	name	npc	Raum Urda-Stein
Skuli Myrka	斯库利·米尔卡 [si ku li · mi er ka]	name	npc	Skuli Myrka
Keepa Kettilon	凯帕·凯特隆 [kai pa · kai te long]	name	npc	Keepa Kettilon
Freygerd	弗赖格德 [fu lai ge de]	name	npc	Freygerd
Lensa	伦萨 [lun sa]	name	npc	Lensa
Vanligga Gastfrihet	范利加·加斯特弗里赫特 [fan li jia · jia si te fu li he te]	name	npc	Vanligga Gastfrihet
Sassilik	萨西利克 [sa xi li ke]	name	npc	Sassilik
Miner	矿工 [kuang gong]	name	npc	Miner
Gruva Patrull	格鲁瓦·帕特鲁尔 [ge lu wa · pa te lu er]	name	npc	Gruva Patrull
Brendt	布伦特 [bu lun te]	name	npc	Brendt
Grundt	格伦特 [ge lun te]	name	npc	Grundt
Duckling	小鸭 [xiao ya]	name	npc	Duckling
Ducklings	小鸭子 [xiao ya zi]	name	npc	Ducklings
Drake	德雷克 [de lei ke]	name	npc	Drake
Lesser demon	小恶魔 [xiao e mo]	name	npc	Lesser demon
Greater demon	更大的恶魔 [geng da de e mo]	name	npc	Greater demon
Zul-Urgish	祖尔乌尔吉什 [zu er wu er ji shen]	name	npc	Zul-Urgish
Zul-Cheray	祖尔-谢雷 [zu er - xie lei]	name	npc	Zul-Cheray
Zul-Gutusolly	祖尔-古图索利 [zu er - gu tu suo li]	name	npc	Zul-Gutusolly
Sacrifice	牺牲 [xi sheng]	name	npc	Sacrifice
Zul-Onan	祖尔奥南 [zu er ao nan]	name	npc	Zul-Onan
Zul-Aniel	祖尔-阿尼尔 [zu er - a ni er]	name	npc	Zul-Aniel
Zul-Areth	祖尔阿瑞斯 [zu er a rui si]	name	npc	Zul-Areth
Broken Handz	断手 [duan shou]	name	npc	Broken Handz
Zulrah	祖拉 [zu la]	name	npc	Zulrah
Snakeling	蛇行 [she xing]	name	npc	Snakeling
Fritz the Glassblower	吹玻璃工弗里茨 [chui bo li gong fu li ci]	name	npc	Fritz the Glassblower
Chaos Elemental	混沌元素 [hun dun yuan su]	name	npc	Chaos Elemental
Chaos Elemental Jr.	小混沌元素 [xiao hun dun yuan su]	name	npc	Chaos Elemental Jr.
Dodgy Squire	狡猾的乡绅 [jiao hua de xiang shen]	name	npc	Dodgy Squire
Oomlie bird	奥姆利鸟 [ao mu li niao]	name	npc	Oomlie bird
Terrorbird	恐怖鸟 [kong bu niao]	name	npc	Terrorbird
Mounted terrorbird gnome	已安装的恐怖鸟侏儒 [yi an zhuang de kong bu niao zhu ru]	name	npc	Mounted terrorbird gnome
Crow	乌鸦 [wu ya]	name	npc	Crow
Fire giant	火巨人 [huo ju ren]	name	npc	Fire giant
Ice giant	冰巨人 [bing ju ren]	name	npc	Ice giant
Moss giant	苔藓巨人 [tai xian ju ren]	name	npc	Moss giant
Jogre	乔格雷 [qiao ge lei]	name	npc	Jogre
Cyclops	独眼巨人 [du yan ju ren]	name	npc	Cyclops
Hill Giant	山丘巨人 [shan qiu ju ren]	name	npc	Hill Giant
Ork	兽人 [shou ren]	name	npc	Ork
Wise Old Man	智慧老人 [zhi hui lao ren]	name	npc	Wise Old Man
Bed	床 [chuang]	name	npc	Bed
Thing under the bed	床底下的东西 [chuang di xia de dong xi]	name	npc	Thing under the bed
Miss Schism	分裂小姐 [fen lie xiao jie]	name	npc	Miss Schism
Market Guard	市场卫士 [shi chang wei shi]	name	npc	Market Guard
Bank guard	银行警卫 [yin hang jing wei]	name	npc	Bank guard
Badger	獾 [huan]	name	npc	Badger
Tiles	瓷砖 [ci zhuan]	name	npc	Tiles
Aisles	过道 [guo dao]	name	npc	Aisles
Lorelai	罗蕾莱 [luo lei lai]	name	npc	Lorelai
Rory	罗里 [luo li]	name	npc	Rory
Sraracha	是拉差 [shi la cha]	name	npc	Sraracha
Undead Druid	亡灵德鲁伊 [wang ling de lu yi]	name	npc	Undead Druid
Grand Exchange Clerk	汇兑大职员 [hui dui da zhi yuan]	name	npc	Grand Exchange Clerk
Brugsen Bursen	布鲁格森布尔森 [bu lu ge sen bu er sen]	name	npc	Brugsen Bursen
Gunnjorn	冈尼约恩 [gang ni yue en]	name	npc	Gunnjorn
TzHaar-Mej	茨哈尔-梅杰 [ci ha er - mei jie]	name	npc	TzHaar-Mej
TzHaar-Hur	兹哈尔-胡尔 [zi ha er - hu er]	name	npc	TzHaar-Hur
TzHaar-Xil	茨哈尔-西尔 [ci ha er - xi er]	name	npc	TzHaar-Xil
TzHaar-Ket	茨哈尔-凯特 [ci ha er - kai te]	name	npc	TzHaar-Ket
TzHaar-Mej-Jal	茨哈尔-梅杰-贾尔 [ci ha er - mei jie - jia er]	name	npc	TzHaar-Mej-Jal
TzHaar-Mej-Kah	兹哈尔-梅吉-卡 [zi ha er - mei ji - ka]	name	npc	TzHaar-Mej-Kah
Rock Golem	岩石傀儡 [yan shi kui lei]	name	npc	Rock Golem
TzHaar-Hur-Tel	兹哈尔胡尔电话 [zi ha er hu er dian hua]	name	npc	TzHaar-Hur-Tel
TzHaar-Hur-Lek	茨哈尔-胡尔-莱克 [ci ha er - hu er - lai ke]	name	npc	TzHaar-Hur-Lek
TzHaar-Mej-Roh	兹哈尔-梅杰-罗 [zi ha er - mei jie - luo]	name	npc	TzHaar-Mej-Roh
Tz-Kih	茨基 [ci ji]	name	npc	Tz-Kih
Tz-Kek	茨凯克 [ci kai ke]	name	npc	Tz-Kek
William	威廉 [wei lian]	name	npc	William
Ian	伊恩 [yi en]	name	npc	Ian
Darren	达伦 [da lun]	name	npc	Darren
Edward	爱德华 [ai de hua]	name	npc	Edward
Neil	尼尔 [ni er]	name	npc	Neil
Edmond	埃德蒙 [ai de meng]	name	npc	Edmond
Simon	西蒙 [xi meng]	name	npc	Simon
Sam	山姆 [shan mu]	name	npc	Sam
Commander Zilyana	齐利亚娜指挥官 [qi li ya na zhi hui guan]	name	npc	Commander Zilyana
Starlight	星光 [xing guang]	name	npc	Starlight
Growler	咆哮者 [pao xiao zhe]	name	npc	Growler
Bree	布莉 [bu li]	name	npc	Bree
Saradomin priest	萨拉多明牧师 [sa la duo ming mu shi]	name	npc	Saradomin priest
Spiritual warrior	精神战士 [jing shen zhan shi]	name	npc	Spiritual warrior
Spiritual ranger	精神游侠 [jing shen you xia]	name	npc	Spiritual ranger
Spiritual mage	精神法师 [jing shen fa shi]	name	npc	Spiritual mage
Knight of Saradomin	萨拉多明骑士 [sa la duo ming qi shi]	name	npc	Knight of Saradomin
General Graardor	格拉多将军 [ge la duo jiang jun]	name	npc	General Graardor
Sergeant Strongstack	斯特朗斯塔克中士 [si te lang si ta ke zhong shi]	name	npc	Sergeant Strongstack
Sergeant Steelwill	斯蒂尔威尔中士 [si di er wei er zhong shi]	name	npc	Sergeant Steelwill
Sergeant Grimspike	格里斯派克中士 [ge li si pai ke zhong shi]	name	npc	Sergeant Grimspike
Purple Pewter Director	紫锡导演 [zi xi dao yan]	name	npc	Purple Pewter Director
Blue Opal Director	蓝蛋白石总监 [lan dan bai shi zong jian]	name	npc	Blue Opal Director
Yellow Fortune Director	黄福董事 [huang fu dong shi]	name	npc	Yellow Fortune Director
Green Gemstone Director	绿色宝石总监 [lv se bao shi zong jian]	name	npc	Green Gemstone Director
White Chisel Director	白凿导演 [bai zao dao yan]	name	npc	White Chisel Director
Silver Cog Director	银齿轮总监 [yin chi lun zong jian]	name	npc	Silver Cog Director
Brown Engine Director	布朗引擎总监 [bu lang yin qing zong jian]	name	npc	Brown Engine Director
Red Axe Director	红斧导演 [hong fu dao yan]	name	npc	Red Axe Director
Commander Veldaban	维尔达班指挥官 [wei er da ban zhi hui guan]	name	npc	Commander Veldaban
Red Axe Cat	红斧猫 [hong fu mao]	name	npc	Red Axe Cat
Black Guard Berserker	黑守卫狂战士 [hei shou wei kuang zhan shi]	name	npc	Black Guard Berserker
Door-support	门撑 [men cheng]	name	npc	Door-support
Door	门 [men]	name	npc	Door
Giant Rock Crab	巨型岩蟹 [ju xing yan xie]	name	npc	Giant Rock Crab
Bardur	巴杜尔 [ba du er]	name	npc	Bardur
Dagannoth fledgeling	达甘诺斯雏鸟 [da gan nuo si chu niao]	name	npc	Dagannoth fledgeling
Dagannoth Supreme	至尊达甘诺斯 [zhi zun da gan nuo si]	name	npc	Dagannoth Supreme
Dagannoth Prime	达甘诺斯 Prime [da gan nuo si  Prime]	name	npc	Dagannoth Prime
Dagannoth Rex	达甘诺斯霸王龙 [da gan nuo si ba wang long]	name	npc	Dagannoth Rex
Cave goblin	洞穴妖精 [dong xue yao jing]	name	npc	Cave goblin
Ur-zek	乌尔泽克 [wu er ze ke]	name	npc	Ur-zek
Ur-vass	乌尔瓦斯 [wu er wa si]	name	npc	Ur-vass
Ur-taal	乌尔塔阿尔 [wu er ta a er]	name	npc	Ur-taal
Ur-meg	乌尔梅格 [wu er mei ge]	name	npc	Ur-meg
Ur-lun	乌尔伦 [wu er lun]	name	npc	Ur-lun
Ur-pel	乌尔佩尔 [wu er pei er]	name	npc	Ur-pel
Bartak	巴尔塔克 [ba er ta ke]	name	npc	Bartak
Turgall	图尔加尔 [tu er jia er]	name	npc	Turgall
Reldak	雷尔达克 [lei er da ke]	name	npc	Reldak
Miltog	米尔托格 [mi er tuo ge]	name	npc	Miltog
Mernik	梅尔尼克 [mei er ni ke]	name	npc	Mernik
Crate goblin	板条箱妖精 [ban tiao xiang yao jing]	name	npc	Crate goblin
Goblin scribe	哥布林抄写员 [ge bu lin chao xie yuan]	name	npc	Goblin scribe
Gourmet	美食家 [mei shi jia]	name	npc	Gourmet
Turgok	图尔戈克 [tu er ge ke]	name	npc	Turgok
Markog	马尔科格 [ma er ke ge]	name	npc	Markog
Durgok	杜尔戈克 [du er ge ke]	name	npc	Durgok
Tindar	丁达尔 [ding da er]	name	npc	Tindar
Gundik	贡迪克 [gong di ke]	name	npc	Gundik
Zenkog	曾科格 [ceng ke ge]	name	npc	Zenkog
Lurgon	鲁尔贡 [lu er gong]	name	npc	Lurgon
Ur-tag	你的标签 [ni de biao qian]	name	npc	Ur-tag
Zanik	扎尼克 [zha ni ke]	name	npc	Zanik
Young 'un	年轻的恩 [nian qing de en]	name	npc	Young 'un
Tyke	泰克 [tai ke]	name	npc	Tyke
Nipper	尼珀 [ni po]	name	npc	Nipper
Cave goblin child	洞穴妖精孩子 [dong xue yao jing hai zi]	name	npc	Cave goblin child
Spit goblin	吐口妖精 [tu kou yao jing]	name	npc	Spit goblin
Goblin fish	妖精鱼 [yao jing yu]	name	npc	Goblin fish
Movario	莫瓦里奥 [mo wa li ao]	name	npc	Movario
Darve	达尔夫 [da er fu]	name	npc	Darve
Moths	飞蛾 [fei e]	name	npc	Moths
Barlak	巴拉克 [ba la ke]	name	npc	Barlak
Saniboch	萨尼博赫 [sa ni bo he]	name	npc	Saniboch
Dromund's cat	德罗蒙德的猫 [de luo meng de de mao]	name	npc	Dromund's cat
Blasidar the sculptor	雕塑家布拉西达尔 [diao su jia bu la xi da er]	name	npc	Blasidar the sculptor
Riki the sculptor's model	雕塑家 Riki 的模型 [diao su jia  Riki  de mo xing]	name	npc	Riki the sculptor's model
Vigr	维格尔 [wei ge er]	name	npc	Vigr
Santiri	桑蒂里 [sang di li]	name	npc	Santiri
Saro	萨罗 [sa luo]	name	npc	Saro
Gunslik	贡斯利克 [gong si li ke]	name	npc	Gunslik
Wemund	韦蒙德 [wei meng de]	name	npc	Wemund
Randivor	兰迪沃尔 [lan di wo er]	name	npc	Randivor
Hervi	赫维 [he wei]	name	npc	Hervi
Nolar	诺拉尔 [nuo la er]	name	npc	Nolar
Gulldamar	古尔达玛 [gu er da ma]	name	npc	Gulldamar
Tati	塔蒂 [ta di]	name	npc	Tati
Agmundi	阿格蒙迪 [a ge meng di]	name	npc	Agmundi
Vermundi	韦尔蒙迪 [wei er meng di]	name	npc	Vermundi
Librarian	图书管理员 [tu shu guan li yuan]	name	npc	Librarian
Assistant	助手 [zhu shou]	name	npc	Assistant
Customer	顾客 [gu ke]	name	npc	Customer
Dromund	德罗蒙德 [de luo meng de]	name	npc	Dromund
Rind the gardener	剥掉园丁的皮 [bo diao yuan ding de pi]	name	npc	Rind the gardener
Factory Manager	厂长 [chang zhang]	name	npc	Factory Manager
Factory Worker	工厂工人 [gong chang gong ren]	name	npc	Factory Worker
Inn Keeper	旅店老板 [lv dian lao ban]	name	npc	Inn Keeper
Barmaid	招待员 [zhao dai yuan]	name	npc	Barmaid
Cart conductor	车售票员 [che shou piao yuan]	name	npc	Cart conductor
Rowdy dwarf	吵闹的矮人 [chao nao de ai ren]	name	npc	Rowdy dwarf
Hegir	赫吉尔 [he ji er]	name	npc	Hegir
Haera	海拉 [hai la]	name	npc	Haera
Runvastr	润瓦斯特 [run wa si te]	name	npc	Runvastr
Sune	苏内 [su nei]	name	npc	Sune
Bentamir	本塔米尔 [ben ta mi er]	name	npc	Bentamir
Ulifed	尤利菲德 [you li fei de]	name	npc	Ulifed
Reinald	雷纳尔德 [lei na er de]	name	npc	Reinald
Karl	卡尔 [ka er]	name	npc	Karl
Gauss	高斯 [gao si]	name	npc	Gauss
Myndill	明迪尔 [ming di er]	name	npc	Myndill
Kjut	库特 [ku te]	name	npc	Kjut
Tombar	汤巴尔 [tang ba er]	name	npc	Tombar
Odmar	奥德玛 [ao de ma]	name	npc	Odmar
Audmann	奥德曼 [ao de man]	name	npc	Audmann
Red Axe Henchman	红斧追随者 [hong fu zhui sui zhe]	name	npc	Red Axe Henchman
Colonel Grimsson	格里姆森上校 [ge li mu sen shang xiao]	name	npc	Colonel Grimsson
Ogre shaman	食人魔萨满 [shi ren mo sa man]	name	npc	Ogre shaman
Grunsh	格伦什 [ge lun shen]	name	npc	Grunsh
Gnome emissary	侏儒使者 [zhu ru shi zhe]	name	npc	Gnome emissary
Gnome companion	侏儒伴侣 [zhu ru ban lv]	name	npc	Gnome companion
Dwarven Boatman	矮人船夫 [ai ren chuan fu]	name	npc	Dwarven Boatman
Dwarven Miner	矮人矿工 [ai ren kuang gong]	name	npc	Dwarven Miner
Buinn	布因 [bu yin]	name	npc	Buinn
Animated Bronze Armour	动画青铜盔甲 [dong hua qing tong kui jia]	name	npc	Animated Bronze Armour
Animated Iron Armour	动画铁甲 [dong hua tie jia]	name	npc	Animated Iron Armour
Animated Steel Armour	动画钢甲 [dong hua gang jia]	name	npc	Animated Steel Armour
Animated Black Armour	动画黑甲 [dong hua hei jia]	name	npc	Animated Black Armour
Animated Mithril Armour	动画秘银盔甲 [dong hua mi yin kui jia]	name	npc	Animated Mithril Armour
Animated Adamant Armour	动画精金铠甲 [dong hua jing jin kai jia]	name	npc	Animated Adamant Armour
Animated Rune Armour	动画符文盔甲 [dong hua fu wen kui jia]	name	npc	Animated Rune Armour
Gamfred	甘弗雷德 [gan fu lei de]	name	npc	Gamfred
Ajjat	阿贾特 [a jia te]	name	npc	Ajjat
Kamfreena	卡姆弗里纳 [ka mu fu li na]	name	npc	Kamfreena
Shanomi	沙诺米 [sha nuo mi]	name	npc	Shanomi
Lidio	利迪奥 [li di ao]	name	npc	Lidio
Lilly	礼来公司 [li lai gong si]	name	npc	Lilly
Anton	安东 [an dong]	name	npc	Anton
Jade	玉 [yu]	name	npc	Jade
Catablepon	卡塔布尔蓬 [ka ta bu er peng]	name	npc	Catablepon
Giant spider	巨型蜘蛛 [ju xing zhi zhu]	name	npc	Giant spider
Spider	蜘蛛 [zhi zhu]	name	npc	Spider
Scorpion	蝎 [xie]	name	npc	Scorpion
Minotaur	牛头怪 [niu tou guai]	name	npc	Minotaur
Gate of War	战争之门 [zhan zheng zhi men]	name	npc	Gate of War
Ricketty door	摇摇晃晃的门 [yao yao huang huang de men]	name	npc	Ricketty door
Oozing barrier	渗水屏障 [shen shui ping zhang]	name	npc	Oozing barrier
Portal of Death	死亡之门 [si wang zhi men]	name	npc	Portal of Death
Flesh Crawler	血肉爬行者 [xue rou pa xing zhe]	name	npc	Flesh Crawler
Giant rat	巨鼠 [ju shu]	name	npc	Giant rat
Ankou	安口 [an kou]	name	npc	Ankou
Johanhus Ulsbrecht	约翰胡斯·乌尔斯布莱希特 [yue han hu si · wu er si bu lai xi te]	name	npc	Johanhus Ulsbrecht
H.A.M. Guard	火腿。警卫 [huo tui 。 jing wei]	name	npc	H.A.M. Guard
H.A.M. Deacon	火腿。执事 [huo tui 。 zhi shi]	name	npc	H.A.M. Deacon
H.A.M. Member	火腿。成员 [huo tui 。 cheng yuan]	name	npc	H.A.M. Member
Mounted terrorchick gnome	已安装的恐怖小鸡侏儒 [yi an zhuang de kong bu xiao ji zhu ru]	name	npc	Mounted terrorchick gnome
Captain Lamdoo	兰杜船长 [lan du chuan zhang]	name	npc	Captain Lamdoo
Terrorchick gnome	恐怖小侏儒 [kong bu xiao zhu ru]	name	npc	Terrorchick gnome
Gianne jnr.	小吉安娜 [xiao ji an na]	name	npc	Gianne jnr.
Timble	廷布尔 [ting bu er]	name	npc	Timble
Tamble	坦布尔 [tan bu er]	name	npc	Tamble
Spang	笔直 [bi zhi]	name	npc	Spang
Brambickle	布兰比克尔 [bu lan bi ke er]	name	npc	Brambickle
Wingstone	温斯通 [wen si tong]	name	npc	Wingstone
Penwie	彭维 [peng wei]	name	npc	Penwie
Generic Diplomat	通用外交官 [tong yong wai jiao guan]	name	npc	Generic Diplomat
Ambassador Gimblewap	金布尔瓦普大使 [jin bu er wa pu da shi]	name	npc	Ambassador Gimblewap
Ambassador Spanfipple	斯潘菲普尔大使 [si pan fei pu er da shi]	name	npc	Ambassador Spanfipple
Ambassador Ferrnook	费努克大使 [fei nu ke da shi]	name	npc	Ambassador Ferrnook
Professor Manglethorp	曼格索普教授 [man ge suo pu jiao shou]	name	npc	Professor Manglethorp
Damwin	达姆温 [da mu wen]	name	npc	Damwin
Professor Onglewip	翁格维普教授 [weng ge wei pu jiao shou]	name	npc	Professor Onglewip
Professor Imblewyn	因布温教授 [yin bu wen jiao shou]	name	npc	Professor Imblewyn
Perrdur	佩尔杜尔 [pei er du er]	name	npc	Perrdur
Dalila	达丽拉 [da li la]	name	npc	Dalila
Sorrn	索恩 [suo en]	name	npc	Sorrn
Mimm	米姆 [mi mu]	name	npc	Mimm
Eebel	埃贝尔 [ai bei er]	name	npc	Eebel
Ermin	尔敏 [er min]	name	npc	Ermin
Portobello	波托贝洛 [bo tuo bei luo]	name	npc	Portobello
Captain Ninto	忍托船长 [ren tuo chuan zhang]	name	npc	Captain Ninto
Captain Daerkin	达尔金船长 [da er jin chuan zhang]	name	npc	Captain Daerkin
Meegle	米格尔 [mi ge er]	name	npc	Meegle
Wurbel	乌尔贝尔 [wu er bei er]	name	npc	Wurbel
Sarble	萨布尔 [sa bu er]	name	npc	Sarble
Guard Vemmeldo	后卫维梅尔多 [hou wei wei mei er duo]	name	npc	Guard Vemmeldo
Burkor	伯克 [bo ke]	name	npc	Burkor
Froono	弗鲁诺 [fu lu nuo]	name	npc	Froono
Abbot Langley	兰利方丈 [lan li fang zhang]	name	npc	Abbot Langley
Brother Jered	杰里德弟兄 [jie li de di xiong]	name	npc	Brother Jered
Mage of Zamorak	萨莫拉克法师 [sa mo la ke fa shi]	name	npc	Mage of Zamorak
Dark Mage	黑暗法师 [hei an fa shi]	name	npc	Dark Mage
Abyssal leech	深渊水蛭 [shen yuan shui zhi]	name	npc	Abyssal leech
Abyssal guardian	深渊守护者 [shen yuan shou hu zhe]	name	npc	Abyssal guardian
Abyssal walker	深渊行者 [shen yuan xing zhe]	name	npc	Abyssal walker
Skippy	斯基皮 [si ji pi]	name	npc	Skippy
A pile of broken glass	一堆碎玻璃 [yi dui sui bo li]	name	npc	A pile of broken glass
Mogre	莫格雷 [mo ge lei]	name	npc	Mogre
Werewolf	狼人 [lang ren]	name	npc	Werewolf
Boris	鲍里斯 [bao li si]	name	npc	Boris
Imre	伊姆雷 [yi mu lei]	name	npc	Imre
Yuri	尤里 [you li]	name	npc	Yuri
Joseph	约瑟夫 [yue se fu]	name	npc	Joseph
Nikolai	尼古拉 [ni gu la]	name	npc	Nikolai
Eduard	爱德华 [ai de hua]	name	npc	Eduard
Lev	列弗 [lie fu]	name	npc	Lev
Georgy	乔吉 [qiao ji]	name	npc	Georgy
Svetlana	斯韦特兰娜 [si wei te lan na]	name	npc	Svetlana
Irina	伊琳娜 [yi lin na]	name	npc	Irina
Alexis	亚历克西斯 [ya li ke xi si]	name	npc	Alexis
Milla	米拉 [mi la]	name	npc	Milla
Galina	加林娜 [jia lin na]	name	npc	Galina
Sofiya	索菲亚 [suo fei ya]	name	npc	Sofiya
Ksenia	克塞尼娅 [ke sai ni ya]	name	npc	Ksenia
Yadviga	亚德维加 [ya de wei jia]	name	npc	Yadviga
Nikita	尼基塔 [ni ji ta]	name	npc	Nikita
Vera	维拉 [wei la]	name	npc	Vera
Zoja	佐贾 [zuo jia]	name	npc	Zoja
Liliya	莉莉娅 [li li ya]	name	npc	Liliya
Myre Blamish Snail	迈尔·布拉米什蜗牛 [mai er · bu la mi shen wo niu]	name	npc	Myre Blamish Snail
Bob	鲍勃 [bao bo]	name	npc	Bob
Sphinx	狮身人面像 [shi shen ren mian xiang]	name	npc	Sphinx
Neite	内特 [nei te]	name	npc	Neite
Robert the Strong	强者罗伯特 [qiang zhe luo bo te]	name	npc	Robert the Strong
Odysseus	奥德修斯 [ao de xiu si]	name	npc	Odysseus
Dragonkin	龙族 [long zu]	name	npc	Dragonkin
R4ng3rNo0b889	R4ng3rNo0b889 [R4ng3rNo0b889]	name	npc	R4ng3rNo0b889
Love Cats	爱猫 [ai mao]	name	npc	Love Cats
Blood Blamish Snail	血咒蜗牛 [xue zhou wo niu]	name	npc	Blood Blamish Snail
Ochre Blamish Snail	赭色责备蜗牛 [zhe se ze bei wo niu]	name	npc	Ochre Blamish Snail
Bruise Blamish Snail	瘀伤指责蜗牛 [yu shang zhi ze wo niu]	name	npc	Bruise Blamish Snail
Bark Blamish Snail	树皮责备蜗牛 [shu pi ze bei wo niu]	name	npc	Bark Blamish Snail
Aluft Gianne snr.	老阿鲁夫特·吉安娜 [lao a lu fu te · ji an na]	name	npc	Aluft Gianne snr.
Gnome Waiter	侏儒服务员 [zhu ru fu wu yuan]	name	npc	Gnome Waiter
Head chef	主厨 [zhu chu]	name	npc	Head chef
Purepker895	普雷克895 [pu lei ke 895]	name	npc	Purepker895
Qutiedoll	库蒂多尔 [ku di duo er]	name	npc	Qutiedoll
1337sp34kr	1337sp34kr [1337sp34kr]	name	npc	1337sp34kr
Elstan	埃尔斯坦 [ai er si tan]	name	npc	Elstan
Dantaera	丹塔拉 [dan ta la]	name	npc	Dantaera
Kragen	克拉根 [ke la gen]	name	npc	Kragen
Lyra	天琴座 [tian qin zuo]	name	npc	Lyra
Francis	弗朗西斯 [fu lang xi si]	name	npc	Francis
Combat dummy	战斗假人 [zhan dou jia ren]	name	npc	Combat dummy
Garth	加斯 [jia si]	name	npc	Garth
Ellena	埃琳娜 [ai lin na]	name	npc	Ellena
Selena	赛琳娜 [sai lin na]	name	npc	Selena
Vasquen	瓦斯昆 [wa si kun]	name	npc	Vasquen
Rhonen	罗南 [luo nan]	name	npc	Rhonen
Dreven	德雷文 [de lei wen]	name	npc	Dreven
Taria	塔利亚 [ta li ya]	name	npc	Taria
Rhazien	拉齐恩 [la qi en]	name	npc	Rhazien
Torrell	托雷尔 [tuo lei er]	name	npc	Torrell
Alain	阿兰 [a lan]	name	npc	Alain
Heskel	赫斯克尔 [he si ke er]	name	npc	Heskel
Treznor	特雷兹诺 [te lei zi nuo]	name	npc	Treznor
Fayeth	费耶斯 [fei ye si]	name	npc	Fayeth
Bolongo	博隆戈 [bo long ge]	name	npc	Bolongo
Gileth	吉列斯 [ji lie si]	name	npc	Gileth
Frizzy Skernip	卷曲的斯克尼普 [juan qu de si ke ni pu]	name	npc	Frizzy Skernip
Yulf Squecks	尤尔夫·斯奎克斯 [you er fu · si kui ke si]	name	npc	Yulf Squecks
Praistan Ebola	普雷斯坦埃博拉病毒 [pu lei si tan ai bo la bing du]	name	npc	Praistan Ebola
Prissy Scilla	普里西·希拉 [pu li xi · xi la]	name	npc	Prissy Scilla
Imiago	伊米亚戈 [yi mi ya ge]	name	npc	Imiago
Liliwen	莉莉文 [li li wen]	name	npc	Liliwen
Cool Mom227	酷妈妈227 [ku ma ma 227]	name	npc	Cool Mom227
Reach	抵达 [di da]	name	npc	Reach
Hirko	希尔科 [xi er ke]	name	npc	Hirko
Holoy	霍洛伊 [huo luo yi]	name	npc	Holoy
Hura	胡拉 [hu la]	name	npc	Hura
Cow	奶牛 [nai niu]	name	npc	Cow
Cow calf	母牛小牛 [mu niu xiao niu]	name	npc	Cow calf
Pig	猪 [zhu]	name	npc	Pig
Piglet	小猪 [xiao zhu]	name	npc	Piglet
Sheepdog	牧羊犬 [mu yang quan]	name	npc	Sheepdog
Father Aereck	艾瑞克神父 [ai rui ke shen fu]	name	npc	Father Aereck
Shop keeper	店主 [dian zhu]	name	npc	Shop keeper
Shop assistant	售货员 [shou huo yuan]	name	npc	Shop assistant
Bat	蝙蝠 [bian fu]	name	npc	Bat
Dryad	树妖 [shu yao]	name	npc	Dryad
Mysterious Old Man	神秘老人 [shen mi lao ren]	name	npc	Mysterious Old Man
Chair	椅子 [yi zi]	name	npc	Chair
Lil' Creator	小创造者 [xiao chuang zao zhe]	name	npc	Lil' Creator
Giant bat	巨型蝙蝠 [ju xing bian fu]	name	npc	Giant bat
Camel	骆驼 [luo tuo]	name	npc	Camel
Golem	魔像 [mo xiang]	name	npc	Golem
Unicorn	独角兽 [du jiao shou]	name	npc	Unicorn
Grizzly bear	灰熊 [hui xiong]	name	npc	Grizzly bear
Black bear	黑熊 [hei xiong]	name	npc	Black bear
Earth warrior	大地战士 [da di zhan shi]	name	npc	Earth warrior
Ice warrior	冰战士 [bing zhan shi]	name	npc	Ice warrior
Otherworldly being	超凡脱俗的存在 [chao fan tuo su de cun zai]	name	npc	Otherworldly being
Magic axe	魔法斧头 [mo fa fu tou]	name	npc	Magic axe
Skavid	斯卡维德 [si ka wei de]	name	npc	Skavid
Yeti	雪人 [xue ren]	name	npc	Yeti
Black unicorn	黑独角兽 [hei du jiao shou]	name	npc	Black unicorn
Veos	维奥斯 [wei ao si]	name	npc	Veos
Fly trap	捕蝇器 [bu ying qi]	name	npc	Fly trap
Shadow warrior	暗影战士 [an ying zhan shi]	name	npc	Shadow warrior
Dungeon rat	地牢鼠 [di lao shu]	name	npc	Dungeon rat
Fairy shop keeper	仙女店老板 [xian nv dian lao ban]	name	npc	Fairy shop keeper
Fairy shop assistant	仙女店员 [xian nv dian yuan]	name	npc	Fairy shop assistant
Valaine	缬氨酸 [xie an suan]	name	npc	Valaine
Scavvo	斯卡沃 [si ka wo]	name	npc	Scavvo
Peksa	佩克萨 [pei ke sa]	name	npc	Peksa
Silk trader	丝绸商人 [si chou shang ren]	name	npc	Silk trader
Gem trader	宝石交易商 [bao shi jiao yi shang]	name	npc	Gem trader
Zeke	泽克 [ze ke]	name	npc	Zeke
Louie Legs	路易腿 [lu yi tui]	name	npc	Louie Legs
Karim	卡里姆 [ka li mu]	name	npc	Karim
Ranael	拉奈尔 [la nai er]	name	npc	Ranael
Dommik	多米克 [duo mi ke]	name	npc	Dommik
Zaff	扎夫 [zha fu]	name	npc	Zaff
Baraek	巴拉克 [ba la ke]	name	npc	Baraek
