english	translation	category	sub_category	source
It's sinking!	它正在下沉！ [ta zheng zai xia chen ！]	examine	object	Row boat
Typical shoddy workmanship.	典型的粗制滥造的做工。 [dian xing de cu zhi lan zao de zuo gong 。]	examine	object	Loose panel
Crates of packed fish.	成箱的包装好的鱼。 [cheng xiang de bao zhuang hao de yu 。]	examine	object	Crates
It's used for loading and unloading fishing boats.	用于渔船装卸。 [yong yu yu chuan zhuang xie 。]	examine	object	Crane
The door of a small prison.	一座小监狱的门口。 [yi zuo xiao jian yu de men kou 。]	examine	object	Door
Looks like someone's tried digging here.	看来有人曾在这里挖掘过。 [kan lai you ren ceng zai zhe li wa jue guo 。]	examine	object	Mud patch
A pile of what is hopefully mud.	一堆希望是泥土的东西。 [yi dui xi wang shi ni tu de dong xi 。]	examine	object	Mud pile
A flight of stairs.	一段楼梯。 [yi duan lou ti 。]	examine	object	Stairs
An outlet to the sewer.	下水道的出口。 [xia shui dao de chu kou 。]	examine	object	Sewer pipe
This is supposed to stop people falling down the manhole.	这应该可以防止人们从沙井掉下来。 [zhe ying gai ke yi fang zhi ren men cong sha jing diao xia lai 。]	examine	object	Manhole cover
Someone's really untidy!	某人实在是太不整洁了！ [mou ren shi zai shi tai bu zheng jie le ！]	examine	object	Clothes
Tatty trousers and an odd sandal.	破烂的裤子和奇怪的凉鞋。 [po lan de ku zi he qi guai de liang xie 。]	examine	object	Clothes
I'm guessing it's for making men's clothes.	我猜这是做男装的。 [wo cai zhe shi zuo nan zhuang de 。]	examine	object	Clothes
Handy for mining.	方便采矿。 [fang bian cai kuang 。]	examine	object	Bronze pickaxe
A huge wooden support.	一个巨大的木支撑。 [yi ge ju da de mu zhi cheng 。]	examine	object	Mill
When I've ground some flour, I'll be able to collect it here.	当我磨碎一些面粉后，我就可以把它收集到这里。 [dang wo mo sui yi xie mian fen hou ， wo jiu ke yi ba ta shou ji dao zhe li 。]	examine	object	Mill
A marshy jungle vine.	沼泽丛林藤本植物。 [zhao ze cong lin teng ben zhi wu 。]	examine	object	Marshy jungle vine
A tall palm tree with some plants growing at its stem.	一棵高大的棕榈树，茎上长着一些植物。 [yi ke gao da de zong lv shu ， jing shang zhang zhe yi xie zhi wu 。]	examine	object	Palm tree
A tall palm tree.	一棵高大的棕榈树。 [yi ke gao da de zong lv shu 。]	examine	object	Palm tree
The burnt ground has a plant growing on it.	烧焦的土地上长着一株植物。 [shao jiao de tu di shang zhang zhe yi zhu zhi wu 。]	examine	object	Scorched earth
The ground has been burnt here by a fire.	这里的地面已被大火烧毁。 [zhe li de di mian yi bei da huo shao hui 。]	examine	object	Scorched earth
A rock with green moss growing on it.	一块岩石，上面长满了绿色的青苔。 [yi kuai yan shi ， shang mian zhang man le lv se de qing tai 。]	examine	object	Rock
A rock, it looks like something was growing here.	一块石头，看起来这里好像有什么东西在生长。 [yi kuai shi tou ， kan qi lai zhe li hao xiang you shen me dong xi zai sheng zhang 。]	examine	object	Rock
It looks as if it is covered in some fungus.	看起来就像是被某种真菌覆盖了一样。 [kan qi lai jiu xiang shi bei mou zhong zhen jun fu gai le yi yang 。]	examine	object	Fungus covered Cavern wall
A collection of rocks over what looks like a depression.	看起来像洼地的地方有一堆岩石。 [kan qi lai xiang wa di de di fang you yi dui yan shi 。]	examine	object	Rocks
Rocky walls, you may be able to climb it.	岩石墙壁，你也许可以爬上去。 [yan shi qiang bi ， ni ye xu ke yi pa shang qu 。]	examine	object	Hand holds
Grain goes in here.	谷物从这里进入。 [gu wu cong zhe li jin ru 。]	examine	object	Hopper
This ship's not getting far with that.	这艘船还没有走得太远。 [zhe sou chuan hai mei you zou de tai yuan 。]	examine	object	Hole
Takes me into the ship.	带我进船。 [dai wo jin chuan 。]	examine	object	Ladder
Takes me back on deck.	带我回到甲板上。 [dai wo hui dao jia ban shang 。]	examine	object	Ladder
A blood-red door.	一扇血红色的门。 [yi shan xue hong se de men 。]	examine	object	Red door
A lurid orange door.	一扇鲜艳的橙色门。 [yi shan xian yan de cheng se men 。]	examine	object	Orange door
A sickly yellow door.	一扇病态的黄色门。 [yi shan bing tai de huang se men 。]	examine	object	Yellow door
A gloomy blue door.	一扇阴暗的蓝色门。 [yi shan yin an de lan se men 。]	examine	object	Blue door
A groovy magenta door.	一扇漂亮的洋红色门。 [yi shan piao liang de yang hong se men 。]	examine	object	Magenta door
A putrid green door.	一扇腐烂的绿色门。 [yi shan fu lan de lv se men 。]	examine	object	Green door
Probably the nicest door in this ghastly place.	可能是这个可怕的地方最好的门。 [ke neng shi zhe ge ke pa de di fang zui hao de men 。]	examine	object	Exit door
It's a ladder.	这是一个梯子。 [zhe shi yi ge ti zi 。]	examine	object	Ladder
There is something strange about this wall.	这堵墙有些奇怪。 [zhe du qiang you xie qi guai 。]	examine	object	Wall
I can climb up these stairs.	我可以爬上这些楼梯。 [wo ke yi pa shang zhe xie lou ti 。]	examine	object	Staircase
I can climb up or go down these stairs.	我可以爬上或走下这些楼梯。 [wo ke yi pa shang huo zou xia zhe xie lou ti 。]	examine	object	Staircase
I can climb down these stairs.	我可以爬下这些楼梯。 [wo ke yi pa xia zhe xie lou ti 。]	examine	object	Staircase
Mmmm - pie for sale!	嗯 - 馅饼出售！ [n  -  xian bing chu shou ！]	examine	object	Table
Wonder what's in here...	想知道这里有什么... [xiang zhi dao zhe li you shen me ...]	examine	object	Cupboard
Smells kind of funny...	闻起来有点搞笑…… [wen qi lai you dian gao xiao ……]	examine	object	Cupboard
A pot of poison dynamite, with a lit fuse.	一罐有毒炸药，引信已点燃。 [yi guan you du zha yao ， yin xin yi dian ran 。]	examine	object	Dynamite(p)
Looks spooky...	看起来很阴森... [kan qi lai hen yin sen ...]	examine	object	Stairs
Phew, an exit!	唷，出口！ [yo ， chu kou ！]	examine	object	Stairs
The fence is broken at this point.	此时栅栏已被破坏。 [ci shi zha lan yi bei po huai 。]	examine	object	Broken fence
It's a gate.	这是一扇门。 [zhe shi yi shan men 。]	examine	object	Gate
The entrance to the Hero's Guild.	英雄公会的入口。 [ying xiong gong hui de ru kou 。]	examine	object	Door
There is something unusual about this wall...	这堵墙有一些不寻常的地方...... [zhe du qiang you yi xie bu xun chang de di fang ......]	examine	object	Wall
Rocks that contain nothing interesting, but block the way.	岩石不包含任何有趣的东西，但却挡住了道路。 [yan shi bu bao han ren he you qu de dong xi ， dan que dang zhu le dao lu 。]	examine	object	Rock slide
A shrine for the faithful to worship at.	供信徒朝拜的神社。 [gong xin tu chao bai de shen she 。]	examine	object	Altar
Shelves full of plates and tea cups.	架子上摆满了盘子和茶杯。 [jia zi shang bai man le pan zi he cha bei 。]	examine	object	Shelves
A picture of some desserts.	一些甜点的照片。 [yi xie tian dian de zhao pian 。]	examine	object	Picture
A picture of a fruit bowl.	水果盘的图片。 [shui guo pan de tu pian 。]	examine	object	Picture
A picture of a dinner.	一张晚餐的照片。 [yi zhang wan can de zhao pian 。]	examine	object	Picture
For putting things on.	用来装东西的。 [yong lai zhuang dong xi de 。]	examine	object	Table
Simple but stylish.	简单但时尚。 [jian dan dan shi shang 。]	examine	object	Table
Looks like this is where waste from the kitchen comes out.	看来厨房里的垃圾就是从这里流出来的。 [kan lai chu fang li de la ji jiu shi cong zhe li liu chu lai de 。]	examine	object	Sinclair mansion drain
This fountain suits the garden.	这个喷泉很适合花园。 [zhe ge pen quan hen shi he hua yuan 。]	examine	object	Sinclair family fountain
It's the Sinclair Family coat of arms.	这是辛克莱家族的徽章。 [zhe shi xin ke lai jia zu de hui zhang 。]	examine	object	Sinclair family crest
Looks like this is where Anna keeps her stuff.	看起来这是安娜存放东西的地方。 [kan qi lai zhe shi an na cun fang dong xi de di fang 。]	examine	object	Anna's barrel
Looks like this is where Bob keeps his stuff.	看起来这是鲍勃存放东西的地方。 [kan qi lai zhe shi bao bo cun fang dong xi de di fang 。]	examine	object	Bob's barrel
Looks like this is where Carol keeps her stuff.	看起来这是卡罗尔存放东西的地方。 [kan qi lai zhe shi ka luo er cun fang dong xi de di fang 。]	examine	object	Carol's barrel
Looks like this is where David keeps his stuff.	看起来这是大卫存放东西的地方。 [kan qi lai zhe shi da wei cun fang dong xi de di fang 。]	examine	object	David's barrel
Looks like this is where Elizabeth keeps her stuff.	看起来这是伊丽莎白存放东西的地方。 [kan qi lai zhe shi yi li sha bai cun fang dong xi de di fang 。]	examine	object	Elizabeth's barrel
Looks like this is where Frank keeps his stuff.	看起来这是弗兰克存放东西的地方。 [kan qi lai zhe shi fu lan ke cun fang dong xi de di fang 。]	examine	object	Frank's barrel
Some sacks of general garden items.	一些袋一般的花园用品。 [yi xie dai yi ban de hua yuan yong pin 。]	examine	object	Sacks
Luckily it seems able to keep that vicious dog inside.	幸运的是，它似乎能够把那只恶狗关在里面。 [xing yun de shi ， ta si hu neng gou ba na zhi e gou guan zai li mian 。]	examine	object	Sturdy wooden gate
Slaves are using this to pull up barrels of rocks from down below.	奴隶们用它从下面拉起石头桶。 [nu li men yong ta cong xia mian la qi shi tou tong 。]	examine	object	Winch
Slaves are placing barrels on this to haul them to the surface.	奴隶们将桶放在上面，将他们拖到地面。 [nu li men jiang tong fang zai shang mian ， jiang ta men tuo dao di mian 。]	examine	object	Winch bucket
A succulent cactus.	多汁的仙人掌。 [duo zhi de xian ren zhang 。]	examine	object	Kharidian cactus (Healthy)
A less-than-succulent succulent.	一种不太多汁的多肉植物。 [yi zhong bu tai duo zhi de duo rou zhi wu 。]	examine	object	Kharidian cactus (Dry)
I can try to make new items on this.	我可以尝试以此为基础制作新物品。 [wo ke yi chang shi yi ci wei ji chu zhi zuo xin wu pin 。]	examine	object	An experimental anvil
A solid looking gate.	一扇看起来坚固的大门。 [yi shan kan qi lai jian gu de da men 。]	examine	object	Gate
Large doors made of solid oak.	大门由实心橡木制成。 [da men you shi xin xiang mu zhi cheng 。]	examine	object	Mine door entrance
A solid looking chest, it belongs to Captain Siad.	一个看起来很坚固的箱子，它属于西亚德船长。 [yi ge kan qi lai hen jian gu de xiang zi ， ta shu yu xi ya de chuan zhang 。]	examine	object	Chest
A selection of Captain Siad's Books.	西亚德船长的书籍精选。 [xi ya de chuan zhang de shu ji jing xuan 。]	examine	object	Bookcase
A barrel containing rocks and mining debris.	装有岩石和采矿碎片的桶。 [zhuang you yan shi he cai kuang sui pian de tong 。]	examine	object	Barrel
An empty mining barrel.	一个空的采矿桶。 [yi ge kong de cai kuang tong 。]	examine	object	Barrel
Gives a lovely view of the desert, complete with metalic bars.	可以欣赏到沙漠的美丽景色，并配有金属条。 [ke yi xin shang dao sha mo de mei li jing se ， bing pei you jin shu tiao 。]	examine	object	Window
It seems to be used for moving rocks into and out of this area.	它似乎用于将岩石移入和移出该区域。 [ta si hu yong yu jiang yan shi yi ru he yi chu gai qu yu 。]	examine	object	Mine Cart
There's no getting around it, it's a fairly sturdy prison cell door.	没有办法绕过它，这是一扇相当坚固的牢房门。 [mei you ban fa rao guo ta ， zhe shi yi shan xiang dang jian gu de lao fang men 。]	examine	object	Prison door
Large solid, thick set oak doors - they lead outside.	坚固、厚实的大橡木门 - 它们通向外面。 [jian gu 、 hou shi de da xiang mu men  -  ta men tong xiang wai mian 。]	examine	object	Mine door entrance
It looks fairly sturdy.	它看起来相当坚固。 [ta kan qi lai xiang dang jian gu 。]	examine	object	Prison door
This is used by Shantay and his men to take items to the bank on your behalf.	尚泰和他的手下用它代表您将物品带到银行。 [shang tai he ta de shou xia yong ta dai biao nin jiang wu pin dai dao yin hang 。]	examine	object	Bank chest
A rocky rock.	一块岩石。 [yi kuai yan shi 。]	examine	object	Rock
A cave which has been mined out.	一个已经被开采殆尽的洞穴。 [yi ge yi jing bei kai cai dai jin de dong xue 。]	examine	object	Mine cave
The entrance to the tent.	帐篷的入口。 [zhang peng de ru kou 。]	examine	object	Tent door
Tracks in the sand.	沙子里的痕迹。 [sha zi li de hen ji 。]	examine	object	Tracks
Rocky!	洛基！ [luo ji ！]	examine	object	Rocks
There are some containers of chemicals here.	这里有一些化学品容器。 [zhe li you yi xie hua xue pin rong qi 。]	examine	object	Shelves
Antique desk.	古董书桌。 [gu dong shu zhuo 。]	examine	object	Study desk
Good doggie...	好狗子... [hao gou zi ...]	examine	object	Hellhound
Covered in junk.	被垃圾覆盖。 [bei la ji fu gai 。]	examine	object	Table
Looks like a table of some sorts.	看起来像某种桌子。 [kan qi lai xiang mou zhong zhuo zi 。]	examine	object	Chart
He must be very wise if he keeps a dead bat in his shop.	如果他在店里养一只死蝙蝠，他一定很聪明。 [ru guo ta zai dian li yang yi zhi si bian fu ， ta yi ding hen cong ming 。]	examine	object	Dead bat
These might have healing properties, or they might just smell funny.	这些可能具有治疗功效，或者它们可能只是闻起来很奇怪。 [zhe xie ke neng ju you zhi liao gong xiao ， huo zhe ta men ke neng zhi shi wen qi lai hen qi guai 。]	examine	object	Herbs
Doesn't seem to be keeping the herbs fresh.	似乎没有保持草药新鲜。 [si hu mei you bao chi cao yao xin xian 。]	examine	object	Cabinet
Contains apparently useful items, mostly pickled in jars.	包含明显有用的物品，大部分腌制在罐子里。 [bao han ming xian you yong de wu pin ， da bu fen yan zhi zai guan zi li 。]	examine	object	Cabinet
Suitable only for small children.	仅适合小孩子。 [jin shi he xiao hai zi 。]	examine	object	Swings
For drying clothes.	用于烘干衣服。 [yong yu hong gan yi fu 。]	examine	object	Washing line
Coloured bricks, suitable for entertaining young children.	彩色积木，适合幼儿玩耍。 [cai se ji mu ， shi he you er wan shua 。]	examine	object	Toy bricks
For play-fighting.	用于打斗游戏。 [yong yu da dou you xi 。]	examine	object	Toy weapons
In this house, the cat basket probably gets a lot of use.	在这个房子里，猫篮可能用途广泛。 [zai zhe ge fang zi li ， mao lan ke neng yong tu guang fan 。]	examine	object	Cat basket
A bunkbed for kids.	儿童双层床。 [er tong shuang ceng chuang 。]	examine	object	Bunkbed
Simple entertainment.	简单的娱乐。 [jian dan de yu le 。]	examine	object	Dolls and balls
A nice selection of swords.	剑的精选。 [jian de jing xuan 。]	examine	object	Table
An interesting new way to display swords for sale.	一种有趣的展示待售剑的新方式。 [yi zhong you qu de zhan shi dai shou jian de xin fang shi 。]	examine	object	Sword in stone
An entrance to Gu'Tanoth.	古塔诺斯的入口。 [gu ta nuo si de ru kou 。]	examine	object	City gate
I wonder what's inside it.	我想知道里面有什么。 [wo xiang zhi dao li mian you shen me 。]	examine	object	Chest
A counter made from a stone block.	由石块制成的柜台。 [you shi kuai zhi cheng de gui tai 。]	examine	object	Counter
An ogre is selling cakes here.	一个食人魔在这里卖蛋糕。 [yi ge shi ren mo zai zhe li mai dan gao 。]	examine	object	Counter
A lever for activating something.	用于激活某物的杠杆。 [yong yu ji huo mou wu de gang gan 。]	examine	object	Lever
This leads to the Watchtower.	这通向了望塔。 [zhe tong xiang le wang ta 。]	examine	object	Ladder
I think I can squeeze through here...	我觉得我可以挤过去... [wo jue de wo ke yi ji guo qu ...]	examine	object	Cave entrance
The gate has been locked shut.	大门已被锁上。 [da men yi bei suo shang 。]	examine	object	Gate
A strange-looking rock.	一块形状怪异的岩石。 [yi kuai xing zhuang guai yi de yan shi 。]	examine	object	Rock of Dalgroth
I think I can get out here...	我想我可以离开这里... [wo xiang wo ke yi li kai zhe li ...]	examine	object	Cave exit
I hope this leads out.	我希望这能带来结果。 [wo xi wang zhe neng dai lai jie guo 。]	examine	object	Climbing rope
I wonder what's inside it...	我想知道里面是什么... [wo xiang zhi dao li mian shi shen me ...]	examine	object	Chest
You can probably jump over from here.	你或许可以从这里跳过去。 [ni huo xu ke yi cong zhe li tiao guo qu 。]	examine	object	Gap
A low wall is blocking your path.	一堵矮墙挡住了你的去路。 [yi du ai qiang dang zhu le ni de qu lu 。]	examine	object	Battlement
This goes up!	这要涨了！ [zhe yao zhang le ！]	examine	object	Ladder
Looks hard.	看起来很难。 [kan qi lai hen nan 。]	examine	object	Rock
It has a special magical quality.	它具有特殊的神奇品质。 [ta ju you te shu de shen qi pin zhi 。]	examine	object	Magical shield
This looks like it can be turned.	这个貌似可以转。 [zhe ge mao si ke yi zhuan 。]	examine	object	Sewer valve
A rudimentary type of boat.	一种基本类型的船。 [yi zhong ji ben lei xing de chuan 。]	examine	object	Raft
I can probably squeeze my way inside there.	我也许可以挤进去。 [wo ye xu ke yi ji jin qu 。]	examine	object	Cave entrance
Leads back outside.	引回到外面。 [yin hui dao wai mian 。]	examine	object	Stairs
A hot range, where some soup is bubbling nicely.	炉灶很热，里面的汤正在冒泡。 [lu zao hen re ， li mian de tang zheng zai mao pao 。]	examine	object	Range
Very ominous.	非常不祥。 [fei chang bu xiang 。]	examine	object	Coffin
A water feature.	一个水景。 [yi ge shui jing 。]	examine	object	Fountain
Very decorative!	很有装饰性！ [hen you zhuang shi xing ！]	examine	object	Potted plant
It's a cupboard.	这是一个柜子。 [zhe shi yi ge gui zi 。]	examine	object	Cupboard
A depiction that chills one to the bone.	一幅令人毛骨悚然的描述。 [yi fu ling ren mao gu song ran de miao shu 。]	examine	object	Statue of Zamorak
I wonder how accurate a representation this is.	我想知道这种表述有多准确。 [wo xiang zhi dao zhe zhong biao shu you duo zhun que 。]	examine	object	Statue of Guthix
A barrel full of staves...	满满一桶木棍... [man man yi tong mu gun ...]	examine	object	Barrel
Patterns of light dance hypnotically across the pool's surface.	光的图案在泳池表面催眠般地舞动。 [guang de tu an zai yong chi biao mian cui mian ban di wu dong 。]	examine	object	Sparkling pool
There seems to be some sort of magical field here.	这里似乎有某种神奇的领域。 [zhe li si hu you mou zhong shen qi de ling yu 。]	examine	object	Mystic portal
An antique by anyone's standards.	以任何人的标准来看都是古董。 [yi ren he ren de biao zhun lai kan dou shi gu dong 。]	examine	object	Cupboard
An antique by anyone's standards, however, it might have something interesting in it.	然而，以任何人的标准来看，它都是古董，其中可能有一些有趣的东西。 [ran er ， yi ren he ren de biao zhun lai kan ， ta dou shi gu dong ， qi zhong ke neng you yi xie you qu de dong xi 。]	examine	object	Open Cupboard
Looks good for logging.	看起来很适合记录。 [kan qi lai hen shi he ji lu 。]	examine	object	Jungle tree
A leafy jungle palm, dense foliage.	茂密的丛林棕榈，茂密的树叶。 [mao mi de cong lin zong lv ， mao mi de shu ye 。]	examine	object	Jungle Palm
A jungle bush, quite common to these areas.	丛林灌木丛，在这些地区很常见。 [cong lin guan mu cong ， zai zhe xie di qu hen chang jian 。]	examine	object	Jungle Bush
A jungle bush that has been chopped down.	被砍伐的丛林灌木。 [bei kan fa de cong lin guan mu 。]	examine	object	Slashed bush
A door to the Legends Guild.	通往传奇公会的大门。 [tong wang chuan qi gong hui de da men 。]	examine	object	Legends Guild door
Looks slippery!	看起来很滑！ [kan qi lai hen hua ！]	examine	object	Mossy rock
Something's off about these rocks...	这些石头有些不对劲…… [zhe xie shi tou you xie bu dui jin ……]	examine	object	Rocks
A rather shadowy cavern entrance.	一个相当阴暗的洞穴入口。 [yi ge xiang dang yin an de dong xue ru kou 。]	examine	object	Cave entrance
It's a rickety old crate, perhaps placed in this recess to hide it from prying eyes.	这是一个摇摇欲坠的旧板条箱，可能是为了躲避窥探而放置在这个凹处的。 [zhe shi yi ge yao yao yu zhui de jiu ban tiao xiang ， ke neng shi wei le duo bi kui tan er fang zhi zai zhe ge ao chu de 。]	examine	object	Crate
A makeshift table made from various bits of wood.	由各种木头制成的临时桌子。 [you ge zhong mu tou zhi cheng de lin shi zhuo zi 。]	examine	object	Table
You could sleep here... if you really had to.	你可以睡在这里……如果你真的需要的话。 [ni ke yi shui zai zhe li …… ru guo ni zhen de xu yao de hua 。]	examine	object	Bed
A wall of magic fire.	魔法火墙。 [mo fa huo qiang 。]	examine	object	Fire Wall
A rickety old desk made of bamboo.	一张用竹子做的摇摇晃晃的旧桌子。 [yi zhang yong zhu zi zuo de yao yao huang huang de jiu zhuo zi 。]	examine	object	Desk
A bamboo bookcase. It doesn't house many books...	一个竹制书柜。里面放的书不多... [yi ge zhu zhi shu gui 。 li mian fang de shu bu duo ...]	examine	object	Bookcase
This gate has a horribly complex locking mechanism.	这扇门有一个非常复杂的锁定机制。 [zhe shan men you yi ge fei chang fu za de suo ding ji zhi 。]	examine	object	Ancient Gate
A large crack in the wall.	墙上出现一条大裂缝。 [qiang shang chu xian yi tiao da lie feng 。]	examine	object	Crevice
A huge lump of rock.	一块巨大的岩石。 [yi kuai ju da de yan shi 。]	examine	object	Boulder
A heavily constructed, cast-iron, ancient gateway.	一座坚固的、铸铁的、古老的大门。 [yi zuo jian gu de 、 zhu tie de 、 gu lao de da men 。]	examine	object	Ancient Gate
A high wall made up of rocks with sharp edges. It looks like it may have been placed here deliberately.	由边缘锋利的岩石组成的高墙。看起来可能是故意放在这里的。 [you bian yuan feng li de yan shi zu cheng de gao qiang 。 kan qi lai ke neng shi gu yi fang zai zhe li de 。]	examine	object	Jagged wall
It looks like ancient graffiti.	看起来就像古代的涂鸦。 [kan qi lai jiu xiang gu dai de tu ya 。]	examine	object	Marked wall
An ornately carved rock with a pointed receptacle.	一块雕刻华丽的岩石，带有尖头容器。 [yi kuai diao ke hua li de yan shi ， dai you jian tou rong qi 。]	examine	object	Carved rock
A half buried skeleton, probably dwarven remains.	一具半埋的骷髅，可能是矮人的遗骸。 [yi ju ban mai de ku lou ， ke neng shi ai ren de yi hai 。]	examine	object	Buried skeleton
A huge, strangely-constructed doorway. The doorknob is a glass orb.	一个巨大的、构造奇特的门口。门把手是一个玻璃球。 [yi ge ju da de 、 gou zao qi te de men kou 。 men ba shou shi yi ge bo li qiu 。]	examine	object	Ancient Gate
It looks like a magical portal of some kind, who knows where it leads?	它看起来像是某种神奇的入口，谁知道它通向哪里？ [ta kan qi lai xiang shi mou zhong shen qi de ru kou ， shui zhi dao ta tong xiang na li ？]	examine	object	Ancient Gate
A locked barrel. What might be inside?	一个锁着的桶。里面可能有什么？ [yi ge suo zhe de tong 。 li mian ke neng you shen me ？]	examine	object	Barrel
A large scaffold platform most likely used for lifting and lowering heavy items. It's useless without a rope.	大型脚手架平台，最有可能用于提升和降低重物。没有绳子就没啥用。 [da xing jiao shou jia ping tai ， zui you ke neng yong yu ti sheng he jiang di zhong wu 。 mei you sheng zi jiu mei sha yong 。]	examine	object	Winch
Used to move earth to, and from, the dig shaft. A rope has been thrown over it.	用于将泥土移入或移出挖掘竖井。一根绳子被扔在上面。 [yong yu jiang ni tu yi ru huo yi chu wa jue shu jing 。 yi gen sheng zi bei reng zai shang mian 。]	examine	object	Winch
A wonderfully dressed table.	一张装饰精美的桌子。 [yi zhang zhuang shi jing mei de zhuo zi 。]	examine	object	Table
Sparkling sacred water straight from the source.	直接来自源头的闪闪发光的圣水。 [zhi jie lai zi yuan tou de shan shan fa guang de sheng shui 。]	examine	object	Sacred water
A sparkling, babbling flow of water from an underground source.	从地下源头流出的波光粼粼、潺潺流水。 [cong di xia yuan tou liu chu de bo guang lin lin 、 chan chan liu shui 。]	examine	object	Water Pool
A disgusting filthy quagmire oozing up from the ground. Yuck!	令人作呕的肮脏泥潭从地底渗出。哎呀！ [ling ren zuo ou de ang zang ni tan cong di di shen chu 。 ai ya ！]	examine	object	Polluted water
These tall reeds have a long tube for a stem. Interesting...	这些高大的芦苇有一根长管作为茎。有趣的... [zhe xie gao da de lu wei you yi gen zhang guan zuo wei jing 。 you qu de ...]	examine	object	Tall Reeds
A baby Yommi tree. It already has a mystical aura about it.	一棵小约米树。它已经带有一种神秘的光环了。 [yi ke xiao yue mi shu 。 ta yi jing dai you yi zhong shen mi de guang huan le 。]	examine	object	Yommi tree baby
An adolescent Yommi tree with a mystical aura.	一棵青春期的约米树，散发着神秘的光环。 [yi ke qing chun qi de yue mi shu ， san fa zhe shen mi de guang huan 。]	examine	object	Yommi tree sapling
A dead Yommi tree sapling. You'll need a tough axe to remove this.	一棵死去的约米树苗。你需要一把坚韧的斧子才能把它去掉。 [yi ke si qu de yue mi shu miao 。 ni xu yao yi ba jian ren de fu zi cai neng ba ta qu diao 。]	examine	object	Dead Yommi sapling
A fully grown Yommi tree. It won't get much taller than this.	一棵完全长大的 Yommi 树。它不会比这更高。 [yi ke wan quan zhang da de  Yommi  shu 。 ta bu hui bi zhe geng gao 。]	examine	object	Adult Yommi tree
A dead Yommi tree. You'll need a tough, sharp axe to remove this.	一棵枯死的约米树。你需要一把坚韧、锋利的斧头才能把它去掉。 [yi ke ku si de yue mi shu 。 ni xu yao yi ba jian ren 、 feng li de fu tou cai neng ba ta qu diao 。]	examine	object	Dead Yommi
A felled adult Yommi tree. Perhaps you should trim those branches?	一棵被砍倒的成年约米树。也许你应该修剪那些树枝？ [yi ke bei kan dao de cheng nian yue mi shu 。 ye xu ni ying gai xiu jian na xie shu zhi ？]	examine	object	Felled Yommi tree
The damp jungle air has rotted this poor Yommi tree.	潮湿的丛林空气已经腐烂了这棵可怜的约米树。 [chao shi de cong lin kong qi yi jing fu lan le zhe ke ke lian de yue mi shu 。]	examine	object	Rotten Yommi
A trimmed Yommi tree log, perfect for sculpting into a totem pole.	修剪过的约米树原木，非常适合雕刻成图腾柱。 [xiu jian guo de yue mi shu yuan mu ， fei chang shi he diao ke cheng tu teng zhu 。]	examine	object	Trimmed Yommi
A rotten Yommi tree log. It was left too long in the damp jungle air.	一根腐烂的约米树原木。它在潮湿的丛林空气中放置太久了。 [yi gen fu lan de yue mi shu yuan mu 。 ta zai chao shi de cong lin kong qi zhong fang zhi tai jiu le 。]	examine	object	Rotten Yommi tree
A beautifully-crafted totem pole carved from the trunk of the sacred Yommi tree.	制作精美的图腾柱，由神圣的 Yommi 树的树干雕刻而成。 [zhi zuo jing mei de tu teng zhu ， you shen sheng de  Yommi  shu de shu gan diao ke er cheng 。]	examine	object	Totem pole
A rotten totem pole, it was left to rot in the jungle.	一根腐烂的图腾柱，被留在丛林里腐烂。 [yi gen fu lan de tu teng zhu ， bei liu zai cong lin li fu lan 。]	examine	object	Rotten Totem pole
This earth is particularly fertile.	这片土地特别肥沃。 [zhe pian tu di te bie fei wo 。]	examine	object	Fertile Soil
This earth is damaged by cultivation, time will restore the fertility.	这片土地因耕种而受损，时间会恢复肥力。 [zhe pian tu di yin geng zhong er shou sun ， shi jian hui hui fu fei li 。]	examine	object	Damaged Earth
A rope hangs here.	这里挂着一根绳子。 [zhe li gua zhe yi gen sheng zi 。]	examine	object	Climbing rope
A dangerous path onwards.	一条危险的道路继续前行。 [yi tiao wei xian de dao lu ji xu qian xing 。]	examine	object	Rocky Ledge
Stoney!	斯托尼！ [si tuo ni ！]	examine	object	Rocks
This ancient furnace is partially molten and buried by piles of debris. There's a small compartment inside with oddly-shaped sections...	这座古老的熔炉已部分熔化，并被成堆的碎片掩埋。里面有一个小隔间，里面有形状奇怪的部分…… [zhe zuo gu lao de rong lu yi bu fen rong hua ， bing bei cheng dui de sui pian yan mai 。 li mian you yi ge xiao ge jian ， li mian you xing zhuang qi guai de bu fen ……]	examine	object	Furnace
A strange depression in the rock.	岩石中有一个奇怪的凹陷。 [yan shi zhong you yi ge qi guai de ao xian 。]	examine	object	Recess
This recess has a glowing, heart-shaped crystal in it.	这个凹槽里有一颗发光的心形水晶。 [zhe ge ao cao li you yi ke fa guang de xin xing shui jing 。]	examine	object	Filled Recess
A shimmering force field. You'll need to find a way to pass through it into the next cave.	闪烁着力场。你需要找到一种方法穿过它进入下一个洞穴。 [shan shuo zhuo li chang 。 ni xu yao zhao dao yi zhong fang fa chuan guo ta jin ru xia yi ge dong xue 。]	examine	object	Shimmering field
This tree is particularly leafy.	这棵树的叶子特别多。 [zhe ke shu de ye zi te bie duo 。]	examine	object	Leafy Palm Tree
A display case containing weapons.	装有武器的展示柜。 [zhuang you wu qi de zhan shi gui 。]	examine	object	Sword case
Some beautiful flowers.	一些美丽的花。 [yi xie mei li de hua 。]	examine	object	Flowers
