english	translation	category	sub_category	source
Thakkrad Sigmundson		name	npc	Thakkrad Sigmundson
Maria Gunnars		name	npc	Maria Gunnars
Jofridr Mordstatter		name	npc	Jofridr Mordstatter
Morten Holdstrom		name	npc	Morten Holdstrom
Gunnar Holdstrom		name	npc	Gunnar Holdstrom
Anne Isaakson		name	npc	Anne Isaakson
Lisse Isaakson		name	npc	Lisse Isaakson
Honour guard		name	npc	Honour guard
Kjedelig Uppsen		name	npc	Kjedelig Uppsen
Trogen Konungarde		name	npc	Trogen Konungarde
Slug Hemligssen		name	npc	Slug Hemligssen
Candle seller		name	npc	Candle seller
King Gjuki Sorvott IV		name	npc	King Gjuki Sorvott IV
HRH Hrafn		name	npc	HRH Hrafn
Thorkel Silkbeard		name	npc	Thorkel Silkbeard
Mord Gunnars		name	npc	Mord Gunnars
Art Critic Jacques		name	npc	Art Critic Jacques
Historian Minas		name	npc	Historian Minas
Barnabus Hurma		name	npc	Barnabus Hurma
Marius Giste		name	npc	Marius Giste
Caden Azro		name	npc	Caden Azro
Thias Leacke		name	npc	Thias Leacke
Sinco Doar		name	npc	Sinco Doar
Tinse Torpe		name	npc	Tinse Torpe
Information clerk		name	npc	Information clerk
Museum guard		name	npc	Museum guard
Teacher and pupil		name	npc	Teacher and pupil
Schoolgirl		name	npc	Schoolgirl
Schoolboy		name	npc	Schoolboy
Teacher		name	npc	Teacher
Workman		name	npc	Workman
Dig Site workman		name	npc	Dig Site workman
Barge workman		name	npc	Barge workman
Barge foreman		name	npc	Barge foreman
Ed Wood		name	npc	Ed Wood
Hring Hring		name	npc	Hring Hring
Flosi Dalksson		name	npc	Flosi Dalksson
Raum Urda-Stein		name	npc	Raum Urda-Stein
Skuli Myrka		name	npc	Skuli Myrka
Keepa Kettilon		name	npc	Keepa Kettilon
Freygerd		name	npc	Freygerd
Lensa		name	npc	Lensa
Vanligga Gastfrihet		name	npc	Vanligga Gastfrihet
Sassilik		name	npc	Sassilik
Miner		name	npc	Miner
Gruva Patrull		name	npc	Gruva Patrull
Brendt		name	npc	Brendt
Grundt		name	npc	Grundt
Duckling		name	npc	Duckling
Ducklings		name	npc	Ducklings
Drake		name	npc	Drake
Lesser demon		name	npc	Lesser demon
Greater demon		name	npc	Greater demon
Zul-Urgish		name	npc	Zul-Urgish
Zul-Cheray		name	npc	Zul-Cheray
Zul-Gutusolly		name	npc	Zul-Gutusolly
Sacrifice		name	npc	Sacrifice
Zul-Onan		name	npc	Zul-Onan
Zul-Aniel		name	npc	Zul-Aniel
Zul-Areth		name	npc	Zul-Areth
Broken Handz		name	npc	Broken Handz
Zulrah		name	npc	Zulrah
Snakeling		name	npc	Snakeling
Fritz the Glassblower		name	npc	Fritz the Glassblower
Chaos Elemental		name	npc	Chaos Elemental
Chaos Elemental Jr.		name	npc	Chaos Elemental Jr.
Dodgy Squire		name	npc	Dodgy Squire
Oomlie bird		name	npc	Oomlie bird
Terrorbird		name	npc	Terrorbird
Mounted terrorbird gnome		name	npc	Mounted terrorbird gnome
Crow		name	npc	Crow
Fire giant		name	npc	Fire giant
Ice giant		name	npc	Ice giant
Moss giant		name	npc	Moss giant
Jogre		name	npc	Jogre
Cyclops		name	npc	Cyclops
Hill Giant		name	npc	Hill Giant
Ork		name	npc	Ork
Wise Old Man		name	npc	Wise Old Man
Bed		name	npc	Bed
Thing under the bed		name	npc	Thing under the bed
Miss Schism		name	npc	Miss Schism
Market Guard		name	npc	Market Guard
Bank guard		name	npc	Bank guard
Badger		name	npc	Badger
Tiles		name	npc	Tiles
Aisles		name	npc	Aisles
Lorelai		name	npc	Lorelai
Rory		name	npc	Rory
Sraracha		name	npc	Sraracha
Undead Druid		name	npc	Undead Druid
Grand Exchange Clerk		name	npc	Grand Exchange Clerk
Brugsen Bursen		name	npc	Brugsen Bursen
Gunnjorn		name	npc	Gunnjorn
TzHaar-Mej		name	npc	TzHaar-Mej
TzHaar-Hur		name	npc	TzHaar-Hur
TzHaar-Xil		name	npc	TzHaar-Xil
TzHaar-Ket		name	npc	TzHaar-Ket
TzHaar-Mej-Jal		name	npc	TzHaar-Mej-Jal
TzHaar-Mej-Kah		name	npc	TzHaar-Mej-Kah
Rock Golem		name	npc	Rock Golem
TzHaar-Hur-Tel		name	npc	TzHaar-Hur-Tel
TzHaar-Hur-Lek		name	npc	TzHaar-Hur-Lek
TzHaar-Mej-Roh		name	npc	TzHaar-Mej-Roh
Tz-Kih		name	npc	Tz-Kih
Tz-Kek		name	npc	Tz-Kek
William		name	npc	William
Ian		name	npc	Ian
Darren		name	npc	Darren
Edward		name	npc	Edward
Neil		name	npc	Neil
Edmond		name	npc	Edmond
Simon		name	npc	Simon
Sam		name	npc	Sam
Commander Zilyana		name	npc	Commander Zilyana
Starlight		name	npc	Starlight
Growler		name	npc	Growler
Bree		name	npc	Bree
Saradomin priest		name	npc	Saradomin priest
Spiritual warrior		name	npc	Spiritual warrior
Spiritual ranger		name	npc	Spiritual ranger
Spiritual mage		name	npc	Spiritual mage
Knight of Saradomin		name	npc	Knight of Saradomin
General Graardor		name	npc	General Graardor
Sergeant Strongstack		name	npc	Sergeant Strongstack
Sergeant Steelwill		name	npc	Sergeant Steelwill
Sergeant Grimspike		name	npc	Sergeant Grimspike
Purple Pewter Director		name	npc	Purple Pewter Director
Blue Opal Director		name	npc	Blue Opal Director
Yellow Fortune Director		name	npc	Yellow Fortune Director
Green Gemstone Director		name	npc	Green Gemstone Director
White Chisel Director		name	npc	White Chisel Director
Silver Cog Director		name	npc	Silver Cog Director
Brown Engine Director		name	npc	Brown Engine Director
Red Axe Director		name	npc	Red Axe Director
Commander Veldaban		name	npc	Commander Veldaban
Red Axe Cat		name	npc	Red Axe Cat
Black Guard Berserker		name	npc	Black Guard Berserker
Door-support		name	npc	Door-support
Door		name	npc	Door
Giant Rock Crab		name	npc	Giant Rock Crab
Bardur		name	npc	Bardur
Dagannoth fledgeling		name	npc	Dagannoth fledgeling
Dagannoth Supreme		name	npc	Dagannoth Supreme
Dagannoth Prime		name	npc	Dagannoth Prime
Dagannoth Rex		name	npc	Dagannoth Rex
Cave goblin		name	npc	Cave goblin
Ur-zek		name	npc	Ur-zek
Ur-vass		name	npc	Ur-vass
Ur-taal		name	npc	Ur-taal
Ur-meg		name	npc	Ur-meg
Ur-lun		name	npc	Ur-lun
Ur-pel		name	npc	Ur-pel
Bartak		name	npc	Bartak
Turgall		name	npc	Turgall
Reldak		name	npc	Reldak
Miltog		name	npc	Miltog
Mernik		name	npc	Mernik
Crate goblin		name	npc	Crate goblin
Goblin scribe		name	npc	Goblin scribe
Gourmet		name	npc	Gourmet
Turgok		name	npc	Turgok
Markog		name	npc	Markog
Durgok		name	npc	Durgok
Tindar		name	npc	Tindar
Gundik		name	npc	Gundik
Zenkog		name	npc	Zenkog
Lurgon		name	npc	Lurgon
Ur-tag		name	npc	Ur-tag
Zanik		name	npc	Zanik
Young 'un		name	npc	Young 'un
Tyke		name	npc	Tyke
Nipper		name	npc	Nipper
Cave goblin child		name	npc	Cave goblin child
Spit goblin		name	npc	Spit goblin
Goblin fish		name	npc	Goblin fish
Movario		name	npc	Movario
Darve		name	npc	Darve
Moths		name	npc	Moths
Barlak		name	npc	Barlak
Saniboch		name	npc	Saniboch
Dromund's cat		name	npc	Dromund's cat
Blasidar the sculptor		name	npc	Blasidar the sculptor
Riki the sculptor's model		name	npc	Riki the sculptor's model
Vigr		name	npc	Vigr
Santiri		name	npc	Santiri
Saro		name	npc	Saro
Gunslik		name	npc	Gunslik
Wemund		name	npc	Wemund
Randivor		name	npc	Randivor
Hervi		name	npc	Hervi
Nolar		name	npc	Nolar
Gulldamar		name	npc	Gulldamar
Tati		name	npc	Tati
Agmundi		name	npc	Agmundi
Vermundi		name	npc	Vermundi
Librarian		name	npc	Librarian
Assistant		name	npc	Assistant
Customer		name	npc	Customer
Dromund		name	npc	Dromund
Rind the gardener		name	npc	Rind the gardener
Factory Manager		name	npc	Factory Manager
Factory Worker		name	npc	Factory Worker
Inn Keeper		name	npc	Inn Keeper
Barmaid		name	npc	Barmaid
Cart conductor		name	npc	Cart conductor
Rowdy dwarf		name	npc	Rowdy dwarf
Hegir		name	npc	Hegir
Haera		name	npc	Haera
Runvastr		name	npc	Runvastr
Sune		name	npc	Sune
Bentamir		name	npc	Bentamir
Ulifed		name	npc	Ulifed
Reinald		name	npc	Reinald
Karl		name	npc	Karl
Gauss		name	npc	Gauss
Myndill		name	npc	Myndill
Kjut		name	npc	Kjut
Tombar		name	npc	Tombar
Odmar		name	npc	Odmar
Audmann		name	npc	Audmann
Red Axe Henchman		name	npc	Red Axe Henchman
Colonel Grimsson		name	npc	Colonel Grimsson
Ogre shaman		name	npc	Ogre shaman
Grunsh		name	npc	Grunsh
Gnome emissary		name	npc	Gnome emissary
Gnome companion		name	npc	Gnome companion
Dwarven Boatman		name	npc	Dwarven Boatman
Dwarven Miner		name	npc	Dwarven Miner
Buinn		name	npc	Buinn
Animated Bronze Armour		name	npc	Animated Bronze Armour
Animated Iron Armour		name	npc	Animated Iron Armour
Animated Steel Armour		name	npc	Animated Steel Armour
Animated Black Armour		name	npc	Animated Black Armour
Animated Mithril Armour		name	npc	Animated Mithril Armour
Animated Adamant Armour		name	npc	Animated Adamant Armour
Animated Rune Armour		name	npc	Animated Rune Armour
Gamfred		name	npc	Gamfred
Ajjat		name	npc	Ajjat
Kamfreena		name	npc	Kamfreena
Shanomi		name	npc	Shanomi
Lidio		name	npc	Lidio
Lilly		name	npc	Lilly
Anton		name	npc	Anton
Jade		name	npc	Jade
Catablepon		name	npc	Catablepon
Giant spider		name	npc	Giant spider
Spider		name	npc	Spider
Scorpion		name	npc	Scorpion
Minotaur		name	npc	Minotaur
Gate of War		name	npc	Gate of War
Ricketty door		name	npc	Ricketty door
Oozing barrier		name	npc	Oozing barrier
Portal of Death		name	npc	Portal of Death
Flesh Crawler		name	npc	Flesh Crawler
Giant rat		name	npc	Giant rat
Ankou		name	npc	Ankou
Johanhus Ulsbrecht		name	npc	Johanhus Ulsbrecht
H.A.M. Guard		name	npc	H.A.M. Guard
H.A.M. Deacon		name	npc	H.A.M. Deacon
H.A.M. Member		name	npc	H.A.M. Member
Mounted terrorchick gnome		name	npc	Mounted terrorchick gnome
Captain Lamdoo		name	npc	Captain Lamdoo
Terrorchick gnome		name	npc	Terrorchick gnome
Gianne jnr.		name	npc	Gianne jnr.
Timble		name	npc	Timble
Tamble		name	npc	Tamble
Spang		name	npc	Spang
Brambickle		name	npc	Brambickle
Wingstone		name	npc	Wingstone
Penwie		name	npc	Penwie
Generic Diplomat		name	npc	Generic Diplomat
Ambassador Gimblewap		name	npc	Ambassador Gimblewap
Ambassador Spanfipple		name	npc	Ambassador Spanfipple
Ambassador Ferrnook		name	npc	Ambassador Ferrnook
Professor Manglethorp		name	npc	Professor Manglethorp
Damwin		name	npc	Damwin
Professor Onglewip		name	npc	Professor Onglewip
Professor Imblewyn		name	npc	Professor Imblewyn
Perrdur		name	npc	Perrdur
Dalila		name	npc	Dalila
Sorrn		name	npc	Sorrn
Mimm		name	npc	Mimm
Eebel		name	npc	Eebel
Ermin		name	npc	Ermin
Portobello		name	npc	Portobello
Captain Ninto		name	npc	Captain Ninto
Captain Daerkin		name	npc	Captain Daerkin
Meegle		name	npc	Meegle
Wurbel		name	npc	Wurbel
Sarble		name	npc	Sarble
Guard Vemmeldo		name	npc	Guard Vemmeldo
Burkor		name	npc	Burkor
Froono		name	npc	Froono
Abbot Langley		name	npc	Abbot Langley
Brother Jered		name	npc	Brother Jered
Mage of Zamorak		name	npc	Mage of Zamorak
Dark Mage		name	npc	Dark Mage
Abyssal leech		name	npc	Abyssal leech
Abyssal guardian		name	npc	Abyssal guardian
Abyssal walker		name	npc	Abyssal walker
Skippy		name	npc	Skippy
A pile of broken glass		name	npc	A pile of broken glass
Mogre		name	npc	Mogre
Werewolf		name	npc	Werewolf
Boris		name	npc	Boris
Imre		name	npc	Imre
Yuri		name	npc	Yuri
Joseph		name	npc	Joseph
Nikolai		name	npc	Nikolai
Eduard		name	npc	Eduard
Lev		name	npc	Lev
Georgy		name	npc	Georgy
Svetlana		name	npc	Svetlana
Irina		name	npc	Irina
Alexis		name	npc	Alexis
Milla		name	npc	Milla
Galina		name	npc	Galina
Sofiya		name	npc	Sofiya
Ksenia		name	npc	Ksenia
Yadviga		name	npc	Yadviga
Nikita		name	npc	Nikita
Vera		name	npc	Vera
Zoja		name	npc	Zoja
Liliya		name	npc	Liliya
Myre Blamish Snail		name	npc	Myre Blamish Snail
Bob		name	npc	Bob
Sphinx		name	npc	Sphinx
Neite		name	npc	Neite
Robert the Strong		name	npc	Robert the Strong
Odysseus		name	npc	Odysseus
Dragonkin		name	npc	Dragonkin
R4ng3rNo0b889		name	npc	R4ng3rNo0b889
Love Cats		name	npc	Love Cats
Blood Blamish Snail		name	npc	Blood Blamish Snail
Ochre Blamish Snail		name	npc	Ochre Blamish Snail
Bruise Blamish Snail		name	npc	Bruise Blamish Snail
Bark Blamish Snail		name	npc	Bark Blamish Snail
Aluft Gianne snr.		name	npc	Aluft Gianne snr.
Gnome Waiter		name	npc	Gnome Waiter
Head chef		name	npc	Head chef
Purepker895		name	npc	Purepker895
Qutiedoll		name	npc	Qutiedoll
1337sp34kr		name	npc	1337sp34kr
Elstan		name	npc	Elstan
Dantaera		name	npc	Dantaera
Kragen		name	npc	Kragen
Lyra		name	npc	Lyra
Francis		name	npc	Francis
Combat dummy		name	npc	Combat dummy
Garth		name	npc	Garth
Ellena		name	npc	Ellena
Selena		name	npc	Selena
Vasquen		name	npc	Vasquen
Rhonen		name	npc	Rhonen
Dreven		name	npc	Dreven
Taria		name	npc	Taria
Rhazien		name	npc	Rhazien
Torrell		name	npc	Torrell
Alain		name	npc	Alain
Heskel		name	npc	Heskel
Treznor		name	npc	Treznor
Fayeth		name	npc	Fayeth
Bolongo		name	npc	Bolongo
Gileth		name	npc	Gileth
Frizzy Skernip		name	npc	Frizzy Skernip
Yulf Squecks		name	npc	Yulf Squecks
Praistan Ebola		name	npc	Praistan Ebola
Prissy Scilla		name	npc	Prissy Scilla
Imiago		name	npc	Imiago
Liliwen		name	npc	Liliwen
Cool Mom227		name	npc	Cool Mom227
Reach		name	npc	Reach
Hirko		name	npc	Hirko
Holoy		name	npc	Holoy
Hura		name	npc	Hura
Cow		name	npc	Cow
Cow calf		name	npc	Cow calf
Pig		name	npc	Pig
Piglet		name	npc	Piglet
Sheepdog		name	npc	Sheepdog
Father Aereck		name	npc	Father Aereck
Shop keeper		name	npc	Shop keeper
Shop assistant		name	npc	Shop assistant
Bat		name	npc	Bat
Dryad		name	npc	Dryad
Mysterious Old Man		name	npc	Mysterious Old Man
Chair		name	npc	Chair
Lil' Creator		name	npc	Lil' Creator
Giant bat		name	npc	Giant bat
Camel		name	npc	Camel
Golem		name	npc	Golem
Unicorn		name	npc	Unicorn
Grizzly bear		name	npc	Grizzly bear
Black bear		name	npc	Black bear
Earth warrior		name	npc	Earth warrior
Ice warrior		name	npc	Ice warrior
Otherworldly being		name	npc	Otherworldly being
Magic axe		name	npc	Magic axe
Skavid		name	npc	Skavid
Yeti		name	npc	Yeti
Black unicorn		name	npc	Black unicorn
Veos		name	npc	Veos
Fly trap		name	npc	Fly trap
Shadow warrior		name	npc	Shadow warrior
Dungeon rat		name	npc	Dungeon rat
Fairy shop keeper		name	npc	Fairy shop keeper
Fairy shop assistant		name	npc	Fairy shop assistant
Valaine		name	npc	Valaine
Scavvo		name	npc	Scavvo
Peksa		name	npc	Peksa
Silk trader		name	npc	Silk trader
Gem trader		name	npc	Gem trader
Zeke		name	npc	Zeke
Louie Legs		name	npc	Louie Legs
Karim		name	npc	Karim
Ranael		name	npc	Ranael
Dommik		name	npc	Dommik
Zaff		name	npc	Zaff
Baraek		name	npc	Baraek
Horvik		name	npc	Horvik
Lowe		name	npc	Lowe
Asyff		name	npc	Asyff
Brian		name	npc	Brian
Jiminua		name	npc	Jiminua
Iffie		name	npc	Iffie
Elsie		name	npc	Elsie
Cleaner		name	npc	Cleaner
Stray dog		name	npc	Stray dog
Orange salamander		name	npc	Orange salamander
Red salamander		name	npc	Red salamander
Black salamander		name	npc	Black salamander
Swamp lizard		name	npc	Swamp lizard
Sabre-toothed kyatt		name	npc	Sabre-toothed kyatt
Spined larupia		name	npc	Spined larupia
Horned graahk		name	npc	Horned graahk
Chinchompa		name	npc	Chinchompa
Carnivorous chinchompa		name	npc	Carnivorous chinchompa
Black chinchompa		name	npc	Black chinchompa
Master fisher		name	npc	Master fisher
Otto Godblessed		name	npc	Otto Godblessed
Waterfiend		name	npc	Waterfiend
Brutal green dragon		name	npc	Brutal green dragon
Mithril dragon		name	npc	Mithril dragon
Confused barbarian		name	npc	Confused barbarian
Lost barbarian		name	npc	Lost barbarian
Blast Furnace Foreman		name	npc	Blast Furnace Foreman
Tin ore		name	npc	Tin ore
Copper ore		name	npc	Copper ore
Iron ore		name	npc	Iron ore
Mithril ore		name	npc	Mithril ore
Adamantite ore		name	npc	Adamantite ore
Runite ore		name	npc	Runite ore
Silver ore		name	npc	Silver ore
Gold ore		name	npc	Gold ore
Coal		name	npc	Coal
Perfect gold ore		name	npc	Perfect gold ore
Nail beast		name	npc	Nail beast
Zamorak wizard		name	npc	Zamorak wizard
Saradomin wizard		name	npc	Saradomin wizard
Spring Elemental		name	npc	Spring Elemental
King Awowogei		name	npc	King Awowogei
Mizaru		name	npc	Mizaru
Kikazaru		name	npc	Kikazaru
Iwazaru		name	npc	Iwazaru
Big Snake		name	npc	Big Snake
Velorina		name	npc	Velorina
Necrovarus		name	npc	Necrovarus
Gravingas		name	npc	Gravingas
Ghost disciple		name	npc	Ghost disciple
Ak-Haranu		name	npc	Ak-Haranu
Undead cow		name	npc	Undead cow
Undead chicken		name	npc	Undead chicken
Giant lobster		name	npc	Giant lobster
Robin		name	npc	Robin
Old crone		name	npc	Old crone
Old man		name	npc	Old man
Ghost villager		name	npc	Ghost villager
Tortured soul		name	npc	Tortured soul
Ghost shopkeeper		name	npc	Ghost shopkeeper
Ghost innkeeper		name	npc	Ghost innkeeper
Ghost farmer		name	npc	Ghost farmer
Ghost banker		name	npc	Ghost banker
Ghost sailor		name	npc	Ghost sailor
Ghost captain		name	npc	Ghost captain
Ghost guard		name	npc	Ghost guard
Ghost (?)		name	npc	Ghost (?)
Trainee Guard		name	npc	Trainee Guard
Captain		name	npc	Captain
Shadow spider		name	npc	Shadow spider
Jungle spider		name	npc	Jungle spider
Deadly red spider		name	npc	Deadly red spider
Ice spider		name	npc	Ice spider
Poison spider		name	npc	Poison spider
Poison Scorpion		name	npc	Poison Scorpion
Pit Scorpion		name	npc	Pit Scorpion
King Scorpion		name	npc	King Scorpion
Barbarian		name	npc	Barbarian
Hunding		name	npc	Hunding
Phoenix		name	npc	Phoenix
Chief servant		name	npc	Chief servant
Taxidermist		name	npc	Taxidermist
Estate agent		name	npc	Estate agent
Stonemason		name	npc	Stonemason
Sir Renitee		name	npc	Sir Renitee
Sawmill operator		name	npc	Sawmill operator
Garden supplier		name	npc	Garden supplier
Hans		name	npc	Hans
Farmer		name	npc	Farmer
Farid Morrisane (ores and bars)		name	npc	Farid Morrisane (ores and bars)
Yt-MejKot		name	npc	Yt-MejKot
Ket-Zek		name	npc	Ket-Zek
TzTok-Jad		name	npc	TzTok-Jad
Yt-HurKot		name	npc	Yt-HurKot
K'ril Tsutsaroth		name	npc	K'ril Tsutsaroth
Tstanon Karlak		name	npc	Tstanon Karlak
Zakl'n Gritch		name	npc	Zakl'n Gritch
Balfrug Kreeyath		name	npc	Balfrug Kreeyath
Imp		name	npc	Imp
Feral Vampyre		name	npc	Feral Vampyre
Icefiend		name	npc	Icefiend
Gnome Coach		name	npc	Gnome Coach
Gnome baller		name	npc	Gnome baller
Gnome winger		name	npc	Gnome winger
Gnome ball referee		name	npc	Gnome ball referee
Cheerleader		name	npc	Cheerleader
Kree'arra		name	npc	Kree'arra
Wingman Skree		name	npc	Wingman Skree
Flockleader Geerin		name	npc	Flockleader Geerin
Flight Kilisa		name	npc	Flight Kilisa
Aviansie		name	npc	Aviansie
Dagannoth spawn		name	npc	Dagannoth spawn
Brian O'Richard		name	npc	Brian O'Richard
Rogue Guard		name	npc	Rogue Guard
Martin Thwait		name	npc	Martin Thwait
Emerald Benedict		name	npc	Emerald Benedict
Spin Blades		name	npc	Spin Blades
Candle maker		name	npc	Candle maker
Arhein		name	npc	Arhein
Jukat		name	npc	Jukat
Lunderwin		name	npc	Lunderwin
Irksol		name	npc	Irksol
Surok Magis		name	npc	Surok Magis
Gem merchant		name	npc	Gem merchant
Baker		name	npc	Baker
Spice seller		name	npc	Spice seller
Fur trader		name	npc	Fur trader
Silk merchant		name	npc	Silk merchant
Hickton		name	npc	Hickton
Harry		name	npc	Harry
Cassie		name	npc	Cassie
Frincos		name	npc	Frincos
Melee combat tutor		name	npc	Melee combat tutor
Ranged combat tutor		name	npc	Ranged combat tutor
Magic combat tutor		name	npc	Magic combat tutor
Cooking tutor		name	npc	Cooking tutor
Crafting tutor		name	npc	Crafting tutor
Fishing tutor		name	npc	Fishing tutor
Mining tutor		name	npc	Mining tutor
Prayer tutor		name	npc	Prayer tutor
Smithing apprentice		name	npc	Smithing apprentice
Master smithing tutor		name	npc	Master smithing tutor
Woodsman tutor		name	npc	Woodsman tutor
Banker tutor		name	npc	Banker tutor
Ellis		name	npc	Ellis
Wizard Jalarast		name	npc	Wizard Jalarast
Leech		name	npc	Leech
Bee keeper		name	npc	Bee keeper
Mist		name	npc	Mist
Vampyric hound		name	npc	Vampyric hound
Tree		name	npc	Tree
Blandebir		name	npc	Blandebir
Metarialus		name	npc	Metarialus
Wizard Frumscone		name	npc	Wizard Frumscone
Wizard Akutha		name	npc	Wizard Akutha
Wizard Sinina		name	npc	Wizard Sinina
Druid		name	npc	Druid
Drunken man		name	npc	Drunken man
Norman		name	npc	Norman
Cecilia		name	npc	Cecilia
Gardener		name	npc	Gardener
Apprentice workman		name	npc	Apprentice workman
Cuffs		name	npc	Cuffs
Narf		name	npc	Narf
Rusty		name	npc	Rusty
Jeff		name	npc	Jeff
Hengel		name	npc	Hengel
Anja		name	npc	Anja
Postie Pete		name	npc	Postie Pete
Al Kharid warrior		name	npc	Al Kharid warrior
Hero		name	npc	Hero
Forester		name	npc	Forester
Knight of Ardougne		name	npc	Knight of Ardougne
Zoo keeper		name	npc	Zoo keeper
Chuck		name	npc	Chuck
Master Chef		name	npc	Master Chef
Henja		name	npc	Henja
Combat Instructor		name	npc	Combat Instructor
Gielinor Guide		name	npc	Gielinor Guide
Magic Instructor		name	npc	Magic Instructor
Account Guide		name	npc	Account Guide
Mining Instructor		name	npc	Mining Instructor
Quest Guide		name	npc	Quest Guide
Brother Brace		name	npc	Brother Brace
Larxus		name	npc	Larxus
Mystery figure		name	npc	Mystery figure
Earth Warrior Champion		name	npc	Earth Warrior Champion
Giant Champion		name	npc	Giant Champion
Ghoul Champion		name	npc	Ghoul Champion
Mubariz		name	npc	Mubariz
Trees		name	npc	Trees
Cavemouth		name	npc	Cavemouth
Bullrush		name	npc	Bullrush
Cave Scenery		name	npc	Cave Scenery
Fadli		name	npc	Fadli
A'abla		name	npc	A'abla
Sabreen		name	npc	Sabreen
Surgeon General Tafani		name	npc	Surgeon General Tafani
Jaraah		name	npc	Jaraah
Zahwa		name	npc	Zahwa
Ima		name	npc	Ima
Sabeil		name	npc	Sabeil
Jadid		name	npc	Jadid
Dalal		name	npc	Dalal
Afrah		name	npc	Afrah
Jeed		name	npc	Jeed
Hamid		name	npc	Hamid
Goblin Champion		name	npc	Goblin Champion
Hobgoblin Champion		name	npc	Hobgoblin Champion
Imp Champion		name	npc	Imp Champion
Jogre Champion		name	npc	Jogre Champion
Lesser Demon Champion		name	npc	Lesser Demon Champion
Skeleton Champion		name	npc	Skeleton Champion
Zombies Champion		name	npc	Zombies Champion
Leon d'Cour		name	npc	Leon d'Cour
Litara		name	npc	Litara
Stankers		name	npc	Stankers
Angel		name	npc	Angel
Elemental balance		name	npc	Elemental balance
Mountain Dwarf		name	npc	Mountain Dwarf
Awowogei		name	npc	Awowogei
Skrach Uglogwee		name	npc	Skrach Uglogwee
Culinaromancer		name	npc	Culinaromancer
Koftik		name	npc	Koftik
Idris		name	npc	Idris
Essyllt		name	npc	Essyllt
Morvran		name	npc	Morvran
Grizzly bear cub		name	npc	Grizzly bear cub
Dire Wolf		name	npc	Dire Wolf
Iorwerth Archer		name	npc	Iorwerth Archer
Iorwerth Warrior		name	npc	Iorwerth Warrior
Arianwyn		name	npc	Arianwyn
General Hining		name	npc	General Hining
Quartermaster		name	npc	Quartermaster
King's Messenger		name	npc	King's Messenger
Will o' the wisp		name	npc	Will o' the wisp
Ali the dyer		name	npc	Ali the dyer
Guardian of Armadyl		name	npc	Guardian of Armadyl
Winelda		name	npc	Winelda
Fire Warrior of Lesarkus		name	npc	Fire Warrior of Lesarkus
Shadow Hound		name	npc	Shadow Hound
Mysterious ghost		name	npc	Mysterious ghost
Fareed		name	npc	Fareed
Kamil		name	npc	Kamil
Dessous		name	npc	Dessous
Ruantun		name	npc	Ruantun
Cyrisus		name	npc	Cyrisus
Fallen Man		name	npc	Fallen Man
'Bird's-Eye' Jack		name	npc	'Bird's-Eye' Jack
The Inadequacy		name	npc	The Inadequacy
The Everlasting		name	npc	The Everlasting
The Untouchable		name	npc	The Untouchable
The Illusive		name	npc	The Illusive
A Doubt		name	npc	A Doubt
Morgan		name	npc	Morgan
Dr Harlow		name	npc	Dr Harlow
Count Draynor		name	npc	Count Draynor
Jorral		name	npc	Jorral
Melina		name	npc	Melina
Droalak		name	npc	Droalak
Dron		name	npc	Dron
Blanin		name	npc	Blanin
Kitten		name	npc	Kitten
Crate		name	npc	Crate
Shilop		name	npc	Shilop
Philop		name	npc	Philop
Wilough		name	npc	Wilough
Kanel		name	npc	Kanel
Civilian		name	npc	Civilian
General Khazard		name	npc	General Khazard
Scout		name	npc	Scout
Sin Seer		name	npc	Sin Seer
Renegade Knight		name	npc	Renegade Knight
Thrantax the Mighty		name	npc	Thrantax the Mighty
Sir Lancelot		name	npc	Sir Lancelot
Sir Gawain		name	npc	Sir Gawain
Sir Kay		name	npc	Sir Kay
Sir Bedivere		name	npc	Sir Bedivere
Sir Tristram		name	npc	Sir Tristram
Sir Pelleas		name	npc	Sir Pelleas
Sir Lucan		name	npc	Sir Lucan
Sir Palomedes		name	npc	Sir Palomedes
Sir Mordred		name	npc	Sir Mordred
Morgan Le Faye		name	npc	Morgan Le Faye
Merlin		name	npc	Merlin
The Lady of the Lake		name	npc	The Lady of the Lake
King Arthur		name	npc	King Arthur
Beggar		name	npc	Beggar
Ali Morrisane		name	npc	Ali Morrisane
Drunken Ali		name	npc	Drunken Ali
Ali the Barman		name	npc	Ali the Barman
Ali the Kebab seller		name	npc	Ali the Kebab seller
Market seller		name	npc	Market seller
Ali the Camel Man		name	npc	Ali the Camel Man
Street urchin		name	npc	Street urchin
Ali the Mayor		name	npc	Ali the Mayor
Ali the Hag		name	npc	Ali the Hag
Ali the Snake Charmer		name	npc	Ali the Snake Charmer
Ali the Camel		name	npc	Ali the Camel
Blackjack seller		name	npc	Blackjack seller
Menaphite Leader		name	npc	Menaphite Leader
Ali the Operator		name	npc	Ali the Operator
Menaphite Thug		name	npc	Menaphite Thug
Tough Guy		name	npc	Tough Guy
Villager		name	npc	Villager
Veronica		name	npc	Veronica
Professor Oddenstein		name	npc	Professor Oddenstein
Ernest		name	npc	Ernest
Lil' Destructor		name	npc	Lil' Destructor
Pentyn		name	npc	Pentyn
Aristarchus		name	npc	Aristarchus
Boneguard		name	npc	Boneguard
