english	translation	category	sub_category	source
Sells interesting clothing items you just can't find elsewhere.		examine	npc	Asyff
Has a fine moustache!		examine	npc	Shop keeper
An expert on axes.		examine	npc	Brian
Goods for sale and trade!		examine	npc	Jiminua
Could stand to lose a few pounds.		examine	npc	Shop keeper
A greasy, grimy gourmet.		examine	npc	Cook
He's suspiciously talented with a meat-cleaver.		examine	npc	Cook
An old woman busily knitting.		examine	npc	Iffie
Armed with a pair of needles.		examine	npc	Elsie
Does what too many people aren't interested in doing.		examine	npc	Cleaner
A mangy mutt.		examine	npc	Stray dog
Slightly slimy but kind of cute.		examine	npc	Orange salamander
Slightly slimy but certainly striking.		examine	npc	Red salamander
Slightly slimy and somewhat menacing.		examine	npc	Black salamander
Very slimy and generally disgusting.		examine	npc	Swamp lizard
It's just like a big, white, furry, deadly can opener.		examine	npc	Sabre-toothed kyatt
If you tried to ride that, you'd just impale yourself!		examine	npc	Spined larupia
Get in a graahk's way and you're going to know about it... however briefly.		examine	npc	Horned graahk
It looks fluffy and cute; it's probably deadly.		examine	npc	Chinchompa
Volatile and dangerous, yet so cute.		examine	npc	Black chinchompa
The man in charge of the fishing guild.		examine	npc	Master fisher
A wise barbarian, apparently. He still looks like a thug.		examine	npc	Otto Godblessed
A fiendish embodiment of water.		examine	npc	Waterfiend
It appears intelligent and savage.		examine	npc	Brutal green dragon
Experimenting with mithril gone bad!		examine	npc	Mithril dragon
He looks about, blankly.		examine	npc	Confused barbarian
His face is expressionless.		examine	npc	Lost barbarian
Are those fleas all over it?		examine	npc	Stray dog
Looks after the blast furnace.		examine	npc	Blast Furnace Foreman
Some ore going into the furnace.		examine	npc	Tin ore
A huge nail beast. Its nails appear very sharp.		examine	npc	Nail beast
A servant of Zamorak.		examine	npc	Zamorak wizard
A follower of Saradomin.		examine	npc	Saradomin wizard
A spring elemental.		examine	npc	Spring Elemental
A rather dapper little monkey.		examine	npc	King Awowogei
He's looking a bit static.		examine	npc	King Awowogei
He sees no evil.		examine	npc	Mizaru
He hears no evil.		examine	npc	Kikazaru
He speaks no evil.		examine	npc	Iwazaru
A big snake.		examine	npc	Big Snake
A ghost lady.		examine	npc	Velorina
An evil priest.		examine	npc	Necrovarus
This ghost looks quite rebellious.		examine	npc	Gravingas
A ghost disciple.		examine	npc	Ghost disciple
A trader from across the eastern sea.		examine	npc	Ak-Haranu
It's an undead cow.		examine	npc	Undead cow
Yep, definitely a chicken... an undead chicken.		examine	npc	Undead chicken
An extremely vicious lobster.		examine	npc	Giant lobster
A master bowman.		examine	npc	Robin
An old, cranky lady.		examine	npc	Old crone
A creaky old man.		examine	npc	Old man
A spooky ghost villager.		examine	npc	Ghost villager
This poor soul cannot understand why it has not passed to the next world.		examine	npc	Tortured soul
Beware the ghostly shopkeeper's wares!		examine	npc	Ghost shopkeeper
Doesn't look like the bar's open anymore.		examine	npc	Ghost innkeeper
A spooky ghost farmer.		examine	npc	Ghost farmer
A ghost banker.		examine	npc	Ghost banker
A ghost sailor.		examine	npc	Ghost sailor
A ghostship captain.		examine	npc	Ghost captain
This ghost guards the gates of Port Phasmatys.		examine	npc	Ghost guard
That ghost looks suspiciously like a cheap Halloween costume...		examine	npc	Ghost (?)
He tries to keep order around here. His bizarre uniform isn't helping.		examine	npc	Guard
He's studying to be a guard.		examine	npc	Trainee Guard
Trains the guards of the future.		examine	npc	Captain
Is it a spider or is it a shadow?		examine	npc	Shadow spider
A barely visible deadly jungle spider.		examine	npc	Jungle spider
It has a very vicious looking tail.		examine	npc	Poison Scorpion
Tiny, annoying, stinging thing.		examine	npc	Pit Scorpion
Wow! Scorpions shouldn't grow that big.		examine	npc	King Scorpion
An ugly, smelly creature, with a spear.		examine	npc	Hobgoblin
Alberich, a fierce barbarian warrior.		examine	npc	Barbarian
Fafner, a tough barbarian warrior.		examine	npc	Barbarian
Fasolt, a strong barbarian warrior.		examine	npc	Barbarian
Siegmund, a guard in the Barbarian Village.		examine	npc	Barbarian
Siegfried, a young guard in the Barbarian Village.		examine	npc	Barbarian
Lydspor, a well-travelled barbarian warrior.		examine	npc	Barbarian
Hagen, a guard in the Barbarian Village.		examine	npc	Barbarian
Minarch, a barbarian who likes his beer.		examine	npc	Barbarian
Likes a good fight.		examine	npc	Hunding
Wotan, a sturdy barbarian warrior.		examine	npc	Barbarian
Acelin, a guard in the Barbarian Village.		examine	npc	Barbarian
Adelino, a barbarian warrior with a big axe.		examine	npc	Barbarian
Adolpho, a barbarian warrior with a warhammer.		examine	npc	Barbarian
Aitan, a barbarian archer.		examine	npc	Barbarian
Brunnhilde, a fierce barbarian warrior.		examine	npc	Barbarian
Gutrune, a mighty barbarian warrior.		examine	npc	Barbarian
Edelschwarz, a barbarian warrior with a spear.		examine	npc	Barbarian
Sieglinde, a muscular barbarian warrior.		examine	npc	Barbarian
The essence of fire.		examine	npc	Phoenix
A portal from this mystical place.		examine	npc	Portal
A financial expert.		examine	npc	Banker
Looks after your money.		examine	npc	Banker
Manages money momentarily.		examine	npc	Banker
Head of the servants' guild.		examine	npc	Chief servant
She smells unpleasantly of chemicals.		examine	npc	Taxidermist
A fancy businessman with a mighty fine hat.		examine	npc	Estate agent
Someone has to get rid of all the stone they dug Keldagrim out of.		examine	npc	Stonemason
Chief Herald of Falador.		examine	npc	Sir Renitee
He changes the shape of wood.		examine	npc	Sawmill operator
She has green fingers. (Not literally.)		examine	npc	Garden supplier
Servant of the Duke of Lumbridge.		examine	npc	Hans
One of Gielinor's many citizens, apparently trying to be an explorer.		examine	npc	Man
He grows the crops in this area.		examine	npc	Farmer
The son of Ali M.		examine	npc	Farid Morrisane (ores and bars)
Holy reptile...		examine	npc	Yt-MejKot
Good doggy-lizard-thing...		examine	npc	Ket-Zek
This is going to hurt...		examine	npc	TzTok-Jad
Mini menace.		examine	npc	Yt-HurKot
A servant of the god Zamorak.		examine	npc	K'ril Tsutsaroth
Destroyer of 1000 planes!		examine	npc	Tstanon Karlak
Scourge of the Light.		examine	npc	Zakl'n Gritch
Despoiler of Ullek.		examine	npc	Balfrug Kreeyath
From the maws of hell.		examine	npc	Hellhound
Have you checked your pockets lately?		examine	npc	Imp
Down, fang!		examine	npc	Werewolf
He doesn't look pleased to see me.		examine	npc	Werewolf
A feral vampyre. It looks really hungry!		examine	npc	Feral Vampyre
A small ice demon.		examine	npc	Icefiend
Comes with a vicious kick.		examine	npc	Gorak
They just call him 'Coach'.		examine	npc	Gnome Coach
A professional gnome baller.		examine	npc	Gnome baller
Keeps the game fair.		examine	npc	Gnome ball referee
Cheerleading is a real sport!		examine	npc	Cheerleader
Warrior of Zamorak.		examine	npc	Spiritual warrior
Defender of Zamorak.		examine	npc	Spiritual ranger
A deadly servant of Zamorak.		examine	npc	Spiritual mage
Graceful avatar of Armadyl.		examine	npc	Kree'arra
Graceful, bird-like creature.		examine	npc	Wingman Skree
A servant of Armadyl.		examine	npc	Spiritual warrior
Armadyl's favourite servant.		examine	npc	Spiritual ranger
A mage who serves Armadyl above all else - even death.		examine	npc	Spiritual mage
A proud warrior.		examine	npc	Aviansie
A teeny-tiny horror from the ocean depths...		examine	npc	Dagannoth spawn
A darkened horror from the ocean depths...		examine	npc	Dagannoth
Head of the maze.		examine	npc	Brian O'Richard
Roguelike and guardish.		examine	npc	Rogue Guard
A loveable rogue.		examine	npc	Martin Thwait
A rich banker man... Some say too rich.		examine	npc	Emerald Benedict
I don't think I want to get too close to that!		examine	npc	Spin Blades
He looks fairly well-to-do.		examine	npc	Arhein
A being from a mysterious other realm.		examine	npc	Jukat
Smells strangely of cabbage.		examine	npc	Lunderwin
Looks strange and mysterious.		examine	npc	Fairy
The leader of the Dagon'hai, also known as the Dark Squall.		examine	npc	Surok Magis
Seems very well off.		examine	npc	Gem merchant
So where are the butcher and the candlestick maker?		examine	npc	Baker
Has a very exotic aroma about him.		examine	npc	Spice seller
Knows how to keep warm in the winter.		examine	npc	Fur trader
A master fletcher.		examine	npc	Hickton
Something fishy about him.		examine	npc	Harry
Nice eyes.		examine	npc	Cassie
Kind of funny looking.		examine	npc	Frincos
Harlan, ready to teach swordplay.		examine	npc	Melee combat tutor
Nemarti looks ready to teach you about ranged combat.		examine	npc	Ranged combat tutor
Mikasi looks ready to teach you about magic.		examine	npc	Magic combat tutor
Cordero looks ready to teach you how to cook.		examine	npc	Cooking tutor
Cadmus looks a bit crafty.		examine	npc	Crafting tutor
Finlay mending nets.		examine	npc	Fishing tutor
Monlum surveying the rocks.		examine	npc	Mining tutor
Yauchomi prays to Saradomin.		examine	npc	Prayer tutor
Feoras looks a bit fiery.		examine	npc	Smithing apprentice
Sani, the master smithing tutor.		examine	npc	Master smithing tutor
Wilfred, a chip off the old block.		examine	npc	Woodsman tutor
Ready to teach you about banking.		examine	npc	Banker tutor
Manufacturer of fine leathers.		examine	npc	Ellis
The Wizards' Tower's armourer.		examine	npc	Wizard Jalarast
Yuck! It's all slimy!		examine	npc	Leech
A Bee keeper.		examine	npc	Bee keeper
Is it a low cloud?		examine	npc	Mist
And I shall call him Fang.		examine	npc	Vampyric hound
Its bark is worse than its swipe.		examine	npc	Tree
An expert on the brewing of ales and cider.		examine	npc	Blandebir
In his former life an expert brewer.		examine	npc	Metarialus
Farming.		examine	npc	Farmer
A Wizard of the Magic Guild.		examine	npc	Wizard Frumscone
A Supplier of Magical items.		examine	npc	Wizard Akutha
A Supplier of Magical robes.		examine	npc	Wizard Sinina
Farming the wheat.		examine	npc	Farmer
Slightly magical.		examine	npc	Wizard
Loves nature.		examine	npc	Druid
Not very fashion conscious.		examine	npc	Warrior
One of the citizens of Al Kharid.		examine	npc	Man
Don't let her arm-wrestle you for money.		examine	npc	Barbarian
One of Gielinor's many citizens, currently incapacitated by alcohol.		examine	npc	Drunken man
One of Gielinor's many citizens. He looks worried about something.		examine	npc	Norman
She's an aesthete.		examine	npc	Cecilia
One of Gielinor's many citizens. She looks rich.		examine	npc	Woman
Keeping an eye out for threats to the city.		examine	npc	Guard
An old gardener.		examine	npc	Gardener
He's learning a trade.		examine	npc	Apprentice workman
A busy workman		examine	npc	Workman
He looks a bit dodgy.		examine	npc	Cuffs
Looks unpleasant.		examine	npc	Narf
Seems to be loitering.		examine	npc	Rusty
Untrustworthy.		examine	npc	Jeff
He's keeping an eye out.		examine	npc	Guard
A citizen of Rimmington.		examine	npc	Hengel
An ugly, smelly creature wielding a spear.		examine	npc	Hobgoblin
Didn't the mage say this procedure was totally safe?		examine	npc	Frog
Posts things.		examine	npc	Postie Pete
Part of Al Kharid's elite fighting force.		examine	npc	Al Kharid warrior
A holy warrior.		examine	npc	Paladin
Heroic!		examine	npc	Hero
They love the forests.		examine	npc	Forester
A member of Ardougne's militia.		examine	npc	Knight of Ardougne
To protect and serve the populace of Ardougne.		examine	npc	Knight of Ardougne
Good with arrows.		examine	npc	Archer
Enjoys locking up animals in small pens.		examine	npc	Zoo keeper
He's a lumberjack, and he's ok.		examine	npc	Chuck
Doesn't water down the beer too much.		examine	npc	Barman
An expert on all things culinary.		examine	npc	Master Chef
A child from Rimmington.		examine	npc	Henja
An expert on all forms of combat.		examine	npc	Combat Instructor
Your introduction to the world of Gielinor.		examine	npc	Gielinor Guide
A Master of Magic.		examine	npc	Magic Instructor
A professional when it comes to accounts.		examine	npc	Account Guide
An expert on Mining-related skills.		examine	npc	Mining Instructor
He'll let you skip the Tutorial.		examine	npc	Skippy
Not the smartest of butlers.		examine	npc	Larxus
A mysterious watcher...		examine	npc	Mystery figure
Champion of the earth warriors.		examine	npc	Earth Warrior Champion
Champion of the giants.		examine	npc	Giant Champion
Champion of the ghouls.		examine	npc	Ghoul Champion
Tough looking combat type.		examine	npc	Mubariz
Trees and such.		examine	npc	Trees
A cave entrance.		examine	npc	Cavemouth
A Bullrush.		examine	npc	Bullrush
Cave bits.		examine	npc	Cave Scenery
Looks kinda bored.		examine	npc	Fadli
Trained to deal with all sorts of injuries.		examine	npc	A'abla
Wow! She's made a statement with that hair!		examine	npc	Sabreen
This nurse really knows her stuff.		examine	npc	Surgeon General Tafani
Has the messy job of putting players back together again.		examine	npc	Jaraah
'Battle scarred'.		examine	npc	Zahwa
A citizen of Al Kharid.		examine	npc	Ima
Champion of the goblins.		examine	npc	Goblin Champion
Champion of the hobgoblins.		examine	npc	Hobgoblin Champion
Champion of the imps.		examine	npc	Imp Champion
Champion of the jogres.		examine	npc	Jogre Champion
Champion of the lesser demons.		examine	npc	Lesser Demon Champion
Champion of the skeletons.		examine	npc	Skeleton Champion
Champion of the zombies.		examine	npc	Zombies Champion
Champion of Champions!		examine	npc	Leon d'Cour
I wonder if he gets stuck behind fences.		examine	npc	Guard
Litara, a barbarian explorer.		examine	npc	Litara
He's in control of the coal trucks.		examine	npc	Stankers
You can practice your magic here.		examine	npc	Elemental balance
It's very slightly red.		examine	npc	Elemental balance
It's slightly red.		examine	npc	Elemental balance
It's a bit red.		examine	npc	Elemental balance
It's quite red.		examine	npc	Elemental balance
It's bright red.		examine	npc	Elemental balance
It's glowing bright red!		examine	npc	Elemental balance
It's very slightly blue.		examine	npc	Elemental balance
It's slightly blue.		examine	npc	Elemental balance
It's a bit blue.		examine	npc	Elemental balance
It's quite blue.		examine	npc	Elemental balance
It's bright blue.		examine	npc	Elemental balance
It's glowing bright blue!		examine	npc	Elemental balance
It's very slightly green.		examine	npc	Elemental balance
It's slightly green.		examine	npc	Elemental balance
It's a bit green.		examine	npc	Elemental balance
It's quite green.		examine	npc	Elemental balance
It's bright green.		examine	npc	Elemental balance
He looks short and grumpy.		examine	npc	Mountain Dwarf
An ogre.		examine	npc	Skrach Uglogwee
A demented evil wizard who specialises in food spells.		examine	npc	Culinaromancer
It's glowing bright green!		examine	npc	Elemental balance
It's very slightly cyan.		examine	npc	Elemental balance
It's slightly cyan.		examine	npc	Elemental balance
It's a bit cyan.		examine	npc	Elemental balance
It's quite cyan.		examine	npc	Elemental balance
It's bright cyan.		examine	npc	Elemental balance
It's glowing bright cyan!		examine	npc	Elemental balance
The cave guide.		examine	npc	Koftik
An elven hunter.		examine	npc	Idris
An elven warrior.		examine	npc	Essyllt
A cute bunny rabbit.		examine	npc	Rabbit
Eek! A big bear!		examine	npc	Grizzly bear
Eek! A bear cub!		examine	npc	Grizzly bear cub
What big teeth you have.		examine	npc	Dire Wolf
He looks pretty handy with that bow.		examine	npc	Iorwerth Archer
I don't want to get on the wrong side of him.		examine	npc	Iorwerth Warrior
An odd looking person.		examine	npc	Arianwyn
Leader of King Tyras's men.		examine	npc	General Hining
Responsible for the food and equipment of the troops.		examine	npc	Quartermaster
One of King Lathas' messengers.		examine	npc	King's Messenger
Mysterious swamp lights...		examine	npc	Will o' the wisp
A colourful character.		examine	npc	Ali the dyer
A warrior who has devoted their life to Armadyl.		examine	npc	Guardian of Armadyl
A witch.		examine	npc	Winelda
Intimidating!		examine	npc	Fire Warrior of Lesarkus
Looks hungry!		examine	npc	Shadow Hound
Seems to flitter in and out of existence...		examine	npc	Mysterious ghost
Zamorak's warrior of fire.		examine	npc	Fareed
Luckily, I can't see much of his face.		examine	npc	Ruantun
He's a ranger - light and accurate.		examine	npc	Cyrisus
He's a meleer - prepared to go face-to-face.		examine	npc	Cyrisus
He's a mage - mystical and calculating.		examine	npc	Cyrisus
I hope he's not dead!		examine	npc	Fallen Man
He's alive... just.		examine	npc	Fallen Man
He's much better than when I first found him.		examine	npc	Cyrisus
I'm glad he's finally on his feet.		examine	npc	Cyrisus
A pirate-banker. You don't see one of those everyday!		examine	npc	'Bird's-Eye' Jack
Are you good enough to fight?		examine	npc	The Inadequacy
Can you endure long enough?		examine	npc	The Everlasting
Can you bring yourself to hurt another?		examine	npc	The Untouchable
What if you don't know how to win?		examine	npc	The Illusive
You can't escape your inadequacy!		examine	npc	A Doubt
He looks scared.		examine	npc	Morgan
A retired vampyre hunter.		examine	npc	Dr Harlow
Stop looking and run!		examine	npc	Count Draynor
A sensible looking man.		examine	npc	Jorral
Sullen looking Ghost Woman.		examine	npc	Melina
Not a happy ghost.		examine	npc	Droalak
He looks scary.		examine	npc	Dron
A docile warrior.		examine	npc	Blanin
It looks lost.		examine	npc	Kitten
Can I hear kittens?		examine	npc	Crate
One of Gertrude's sons.		examine	npc	Shilop
A citizen of Ardougne.		examine	npc	Civilian
Big, mean, dead doggy.		examine	npc	Bouncer
He looks really nasty. Smells bad too.		examine	npc	General Khazard
An invisible scout.		examine	npc	Scout
She's honest about the things you aren't.		examine	npc	Sin Seer
A Shadow Realm guardian.		examine	npc	Ghost
He isn't very friendly.		examine	npc	Renegade Knight
A terrifying spirit.		examine	npc	Thrantax the Mighty
One of the Knights of the Round Table.		examine	npc	Sir Lancelot
Leader of the Renegade Knights.		examine	npc	Sir Mordred
An evil and powerful sorceress.		examine	npc	Morgan Le Faye
A powerful Wizard of the Knights of the Round Table.		examine	npc	Merlin
A powerful sorceress who guards Excalibur.		examine	npc	The Lady of the Lake
Legendary King of the Britons.		examine	npc	King Arthur
He looks very hungry...		examine	npc	Beggar
A bazaar merchant.		examine	npc	Ali Morrisane
Drunk man.		examine	npc	Drunken Ali
A hassled looking barman.		examine	npc	Ali the Barman
A kebab seller.		examine	npc	Ali the Kebab seller
A market stall keeper.		examine	npc	Market seller
Ali the discount animal seller.		examine	npc	Ali the Camel Man
A mischievous looking child.		examine	npc	Street urchin
Mayor of Pollnivneach.		examine	npc	Ali the Mayor
An old hag named Alisha.		examine	npc	Ali the Hag
A snake charmer.		examine	npc	Ali the Snake Charmer
A foul tempered, ugly, lumpy yellow horse prone to spitting.		examine	npc	Ali the Camel
A toothless old Snake.		examine	npc	Snake
Leader of the Menaphites.		examine	npc	Menaphite Leader
Smooth operator.		examine	npc	Ali the Operator
Menaphite thug.		examine	npc	Menaphite Thug
Tough looking Menaphite.		examine	npc	Tough Guy
An old male villager.		examine	npc	Villager
Male desert villager.		examine	npc	Villager
Female desert villager.		examine	npc	Villager
She doesn't look too happy.		examine	npc	Veronica
A mad scientist if ever I saw one!		examine	npc	Professor Oddenstein
A former chicken.		examine	npc	Ernest
Harbinger of light surface scratches and minor dents.		examine	npc	Lil' Destructor
He's been trapped here for thousands of years.		examine	npc	Pentyn
A travelling scholar from Menaphos.		examine	npc	Aristarchus
A spirit is trapped within it.		examine	npc	Boneguard
These used to be alive.		examine	npc	Pile of bones
It was trapped inside the boneguard.		examine	npc	Desert Spirit
Very thick, and very cold.		examine	npc	Crust of ice
It seems to be blocked.		examine	npc	Furnace grate
A mysterious hooded woman.		examine	npc	Enakhra
Who - or what - is she?		examine	npc	Enakhra
He's been freed from the boneguard.		examine	npc	Akthanakos
Very shifty-looking and sunburnt.		examine	npc	Lazim
A man with the head of a camel.		examine	npc	Akthanakos
He's wearing heavy armour.		examine	npc	Knight
He knows anything is possible.		examine	npc	Effigy
He knows everything has a reason.		examine	npc	Bonafido
Is it male or female?		examine	npc	Homunculus
It looks pretty unhappy.		examine	npc	Homunculus
You could hold anything in that.		examine	npc	Cage
He wants to create everything from nothing.		examine	npc	'Transmute' The Alchemist
All he wants is gold.		examine	npc	'Currency' The Alchemist
Famous for his fights.		examine	npc	'Black-eye'
Count them pinkies!		examine	npc	'No fingers'
He wishes he had teeth.		examine	npc	'Gummy'
He likes to weightlift a little too much.		examine	npc	'The Guns'
Is it a frog, or is it an eel?		examine	npc	Frogeel
Half unicorn, half cow.		examine	npc	Unicow
It's a spider. No, a giant sardine...		examine	npc	Spidine
Definitely not a chicken or a swordfish.		examine	npc	Swordchick
A jubbly bird with claws.		examine	npc	Jubster
Since when did newts have beaks?		examine	npc	Newtroost
A peaceful monk.		examine	npc	Brother Kojo
A dirty rat.		examine	npc	Dungeon rat
Big, metal and wheeled.		examine	npc	Mine cart
His robes prominently display the star of Saradomin.		examine	npc	Zealot
How does it move of its own accord?		examine	npc	Possessed pickaxe
Useful for hitting rocks.		examine	npc	Iron pickaxe
Well, at least he doesn't have to worry about getting 'black lung'.		examine	npc	Corpse
I don't think the pickaxe is for hitting rocks.		examine	npc	Skeletal miner
Eeek! A big ghost!		examine	npc	Treus Dayth
Those are some of the biggest teeth I've ever seen.		examine	npc	Loading crane
A shiny key sitting quietly on a crate.		examine	npc	Innocent-looking key
Big, metal, and wheeled.		examine	npc	Mine cart
A strange disturbance in the air.		examine	npc	Haze
That ghost looks like he's up to something.		examine	npc	Mischievous ghost
This person is working on the site.		examine	npc	Digsite workman
A student busy studying the digsite.		examine	npc	Student
Upon examining the examiner you examine it is indeed an examiner!		examine	npc	Examiner
Must be hard at work.		examine	npc	Researcher
An expert on archaeology.		examine	npc	Terry Balando
A specialist in panning for gold.		examine	npc	Panning guide
A man busily panning.		examine	npc	Nick
A woman busily panning.		examine	npc	Nisha
A pirate.		examine	npc	Redbeard Frank
An old sea dog.		examine	npc	Captain Tobias
The owner of the banana plantation.		examine	npc	Luthas
Inspects peoples' packages.		examine	npc	Customs officer
Nice piece of crafting that...		examine	npc	Toy Soldier
He's a lumberjack, and he's okay.		examine	npc	Lumberjack Leif
He's just mining his own business.		examine	npc	Miner Magnus
There's something fishy about him.		examine	npc	Fisherman Frodi
She's looking a bit weedy.		examine	npc	Gardener Gunnhild
His bark's worse than his blight.		examine	npc	Carpenter Kjallak
He looks a bit seedy.		examine	npc	Farmer Fromund
The Prince of Miscellania.		examine	npc	Prince Brand
The Princess of Miscellania.		examine	npc	Princess Astrid
He's in no state to rule a kingdom.		examine	npc	King Vargas
He's guarding the throne room.		examine	npc	Guard
Smithy for Sogthorpe.		examine	npc	Derrik
He's cutting the wheat.		examine	npc	Farmer
No-one would mistake her for a duchess.		examine	npc	Flower Girl
He's strong to the finish, because he eats cabbage.		examine	npc	Sailor
A warrior of Miscellania.		examine	npc	Skraeling
A juvinate vampyre. They're guarding the mining area.		examine	npc	Vampyre Juvinate
A juvenile vampyre.		examine	npc	Vampyre Juvenile
A juvinate vampyre.		examine	npc	Vampyre Juvinate
A juvenile vampyre, held in a powerful spell.		examine	npc	Vampyre Juvenile
A juvinate vampyre, held in a powerful spell.		examine	npc	Vampyre Juvinate
Has been returned from vampyric form to human.		examine	npc	Former Vampyre
An evil, bloodsucking vampyre.		examine	npc	Vyrewatch
A thirsty-looking, airborne bloodsucker!		examine	npc	Vyrewatch
An evil vampyre.		examine	npc	Vanstrom Klause
She seems almost human.		examine	npc	Vanescula Drakan
A female vampyre of incredible power.		examine	npc	Vanescula Drakan
He looks haughty and arrogant.		examine	npc	Ranis Drakan
A flea-infested, pale-looking excuse for a man.		examine	npc	Old Man Ral
Roald's advisor - he seems to be a follower of Saradomin.		examine	npc	Aeonisig Raispher
A tall, charismatic man of unusual appearance.		examine	npc	Safalaan Hallow
She looks important.		examine	npc	Sarius Guile
A flea-infested black market trader.		examine	npc	Trader Sven
This citizen looks pale, tired and old!		examine	npc	Meiyerditch citizen
A flea-infested, pale-looking excuse for a woman.		examine	npc	Meiyerditch citizen
A poor street urchin!		examine	npc	Child
This citizen looks dirty and tired!		examine	npc	Meiyerditch miner
A shadowy biped - seems to be covered in fur, with a long snout.		examine	npc	Shadowy figure
Looks like it's got fleas!		examine	npc	Stray dog
A smelly cat.		examine	npc	Cat
It looks seaworthy now.		examine	npc	Boat
Spiritual leader of the Moonclan.		examine	npc	Oneiromancer
The craziest house I ever did see!		examine	npc	House
An old woman who lives in a very strange house.		examine	npc	Baba Yaga
She has a certain twinkle in her eye.		examine	npc	Pauline Polaris
As beautiful as a fallen star... I feel sick.		examine	npc	Meteora
Did she just wink at me?		examine	npc	Melana Moonlander
In a world of her own.		examine	npc	Selene
Not a single hair on her head. But one or two warts.		examine	npc	Rimae Sirsalis
Glad to be one of only three men on the island.		examine	npc	Sirsal Banker
He smells a bit funny.		examine	npc	Clan Guard
How does it see where to sweep?		examine	npc	Enchanted Broom
A broom driven by magic.		examine	npc	Enchanted Broom
I'm not sure if it's actually doing anything of use.		examine	npc	Enchanted Bucket
Should I pronounce it 'bucket'?		examine	npc	Bouquet Mac Hyacinth
It's a parrot.		examine	npc	Parrot
Either a very fremennikey pirate, or a very piratey fremennik.		examine	npc	Lokar Searunner
I always wondered what that job description actually meant...		examine	npc	Cabin boy
A stickler for hygiene in the kitchen.		examine	npc	'Beefy' Burns
A keen-eyed lookout with a telescope.		examine	npc	'Eagle-eye' Shultz
First mate to Captain Bentley.		examine	npc	First mate 'Davey-boy'
A pirate that can navigate better than a bird.		examine	npc	'Birds-Eye' Jack
A pirate through and through.		examine	npc	'Picarron' Pete
A deadly pirate.		examine	npc	Jake
He got his name from his favourite hobby. Reading about beds.		examine	npc	Bedread the bold
Nobody really knows why he's called Tommy 2-times...		examine	npc	Tommy 2-times
Don't look him straight in the eyes. He'll eat you alive!		examine	npc	Murky Pat
Nice beard.		examine	npc	Jack Sails
He never stops talking about Betty...		examine	npc	'Betty' B.Boppin
Is he looking at me?		examine	npc	'Beedy-eye' Jones
Yes, it is indeed the infamous Jenny Blade!		examine	npc	Jenny Blade
A low-down, mean, dirty, cheating pirate with a fondness for kittens.		examine	npc	'Lecherous' Lee
Apparently his nickname comes from his fondness for jam.		examine	npc	'Sticky' Sanders
Preach, my brother!		examine	npc	Jex
She doesn't look happy.		examine	npc	Maisa
A guard of Sophanem.		examine	npc	Sophanem Guard
The Sophanem stonemason.		examine	npc	Stonemason
The local baker.		examine	npc	Nathifa
Seller of the finest weapons.		examine	npc	Urbi
Runs the craft stall.		examine	npc	Jamila
A dwarf smith. Quite handy with a hammer.		examine	npc	Doric
A Fremennik merchant.		examine	npc	Sigmund The Merchant
A Fremennik riddler.		examine	npc	Peer the Seer
A Fremennik hero.		examine	npc	Thorvald the Warrior
Your challenge awaits!		examine	npc	Koschei the deathless
Foxy.		examine	npc	Fox
Hoppity, hoppity.		examine	npc	Bunny
Cute. But deadly.		examine	npc	Bear Cub
Horned Horsey.		examine	npc	Unicorn Foal
Cute but evil.		examine	npc	Black unicorn Foal
Looks like he's having fun!		examine	npc	Bjorn
He's only as think as you drunk he is!		examine	npc	Eldgrim
Every innkeeper's best friend!		examine	npc	Manni the Reveller
Supposedly fixes things around Gielinor.		examine	npc	Council workman
A fearful spirit of the drowned.		examine	npc	The Draugen
Flutter by oh butterfly.		examine	npc	Butterfly
A Fremennik hunter.		examine	npc	Sigli the Huntsman
A Fremennik navigator.		examine	npc	Swensen the Navigator
Stands around and looks at stuff all day.		examine	npc	Guard
Stands around and looks tough all day.		examine	npc	Guard
What a rubbish job he has.		examine	npc	Town Guard
Who's going to steal a whole town anyway?		examine	npc	Town Guard
The Longhall barkeep.		examine	npc	Thora the Barkeep
Pretty shabbily dressed for a clothes shop owner.		examine	npc	Yrsa
There's something fishy about this guy.		examine	npc	Fisherman
Sells and makes weapons and armour.		examine	npc	Skulgrimen
One of Rellekka's many citizens.		examine	npc	Agnar
One of Rellekka's many citizens. She seems 'happily' married to Reeso.		examine	npc	Freygerd
Fish-tastic!		examine	npc	Fish monger
I wonder what he does with all that fur?		examine	npc	Fur trader
Keeps the stalls secure.		examine	npc	Market Guard
A hardened Fremennik warrior.		examine	npc	Warrior
A Legends' Guild guard; he protects the entrance to the Legends' Guild.		examine	npc	Legends' Guard
Radimus is the Grand Vizier of the Legends' Guild.		examine	npc	Radimus Erkle
He deals in exotic types of wood.		examine	npc	Jungle forester
She deals in exotic types of wood.		examine	npc	Jungle forester
A tall, dark, and charismatic member of the Kharazi tribe.		examine	npc	Gujuo
The Kharazi tribe's elusive shaman.		examine	npc	Ungadulu
The Kharazi tribe's elusive shaman; something doesn't look quite right with him.		examine	npc	Ungadulu
A Kharazi warrior, tormented by evil spirits.		examine	npc	Tormented Warrior
She sells general items at the Legends' Guild.		examine	npc	Fionella
An eccentric shopkeeper, related to the Grand Vizier of the Legends' Guild.		examine	npc	Siegfried Erkle
