english	translation	category	sub_category	source
An inflated toad.		examine	item	Bloated toad
It might look delicious to an ogre.		examine	item	Cooked chompy
It's really burnt.		examine	item	Ruined chompy
It has been deliciously seasoned to taste wonderful for ogres.		examine	item	Seasoned chompy
More powerful than a normal bow, useful against large game birds.		examine	item	Ogre bow
Book of the elemental shield.		examine	item	Battered book
An old battered key (Provides access to the elemental workshop).		examine	item	Battered key
This is an empty stone bowl.		examine	item	A stone bowl
This is a stone bowl full of lava.		examine	item	A stone bowl
A magic shield.		examine	item	Elemental shield
It's a bar of refined elemental ore.		examine	item	Elemental metal
Very stylish!		examine	item	Grey boots
Some fine werewolf clothing.		examine	item	Grey robe top
Made by werewolves for werewolves.		examine	item	Grey robe bottoms
A replica key made of solid gold.		examine	item	Golden key
A key made of solid Iron (Used in the Priest in Peril quest).		examine	item	Iron key
A replica tinderbox made of solid gold.		examine	item	Golden tinderbox
A replica candle made of solid gold.		examine	item	Golden candle
A replica pot made of solid gold.		examine	item	Golden pot
A replica hammer made of solid gold.		examine	item	Golden hammer
A replica feather made of solid gold.		examine	item	Golden feather
A replica needle made of solid gold.		examine	item	Golden needle
A silver dagger that can prevent werewolves changing form.		examine	item	Wolfbane
It's a bucket of murky water.		examine	item	Murky water
It's a bucket of blessed water.		examine	item	Blessed water
A foul smelling brew.		examine	item	Moonlight mead
An empty druid pouch.		examine	item	Druid pouch
A druid pouch.		examine	item	Druid pouch
Erhhh! It stinks.		examine	item	Rotten food
It's a silver sickle.		examine	item	Silver sickle
It's a blessed silver sickle.		examine	item	Silver sickle (b)
Used for washing your face, amongst other things.		examine	item	Washing bowl
A small mirror, probably used for grooming.		examine	item	Mirror
This must be Filliman Tarlocks personal journal.		examine	item	Journal
A druidic spell given to you freely by the spirit of Filliman Tarlock.		examine	item	Druidic spell
A used druidic spell given to you freely by the spirit of Filliman Tarlock.		examine	item	A used spell
A mushroom from the swamps of Mort Myre.		examine	item	Mort myre fungus
A cutting from a budding branch.		examine	item	Mort myre stem
A pear picked from a dying bush in Mort Myre.		examine	item	Mort myre pear
Used to make sickles.		examine	item	Sickle mould
A symbol of your chompy bird hunting prowess: Ogre Bowman (30 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Bowman (40 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Yeoman (50 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Yeoman (70 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Marksman (95 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Marksman (125 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Woodsman (170 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Woodsman (225 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Forester (300 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Forester (400 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Bowmaster (550 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Bowmaster (700 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Expert (1,000 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Expert (1,300 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Ogre Dragon Archer (1,700 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Dragon Archer (2,250 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Expert Ogre Dragon Archer (3,000 kills)		examine	item	Chompy bird hat
A symbol of your chompy bird hunting prowess: Expert Dragon Archer (4,000 kills)		examine	item	Chompy bird hat
I can exchange these for further experience or items.		examine	item	Agility arena ticket
You should see the shark...		examine	item	Pirate's hook
I need another ingredient to finish this Toadflax potion.		examine	item	Toadflax potion (unf)
I need another ingredient to finish this Snapdragon potion.		examine	item	Snapdragon potion (unf)
A firework potion; this'll look pretty!		examine	item	Firework
4 doses of energy potion.		examine	item	Energy potion(4)
3 doses of energy potion.		examine	item	Energy potion(3)
2 doses of energy potion.		examine	item	Energy potion(2)
1 dose of energy potion.		examine	item	Energy potion(1)
4 doses of super energy potion.		examine	item	Super energy(4)
3 doses of super energy potion.		examine	item	Super energy(3)
2 doses of super energy potion.		examine	item	Super energy(2)
1 dose of super energy potion.		examine	item	Super energy(1)
4 doses of super restore potion.		examine	item	Super restore(4)
3 doses of super restore potion.		examine	item	Super restore(3)
2 doses of super restore potion.		examine	item	Super restore(2)
1 dose of super restore potion.		examine	item	Super restore(1)
4 doses of Agility potion.		examine	item	Agility potion(4)
3 doses of Agility potion.		examine	item	Agility potion(3)
2 doses of Agility potion.		examine	item	Agility potion(2)
1 dose of Agility potion.		examine	item	Agility potion(1)
4 doses of Magic potion.		examine	item	Magic potion(4)
3 doses of Magic potion.		examine	item	Magic potion(3)
2 doses of Magic potion.		examine	item	Magic potion(2)
1 dose of Magic potion.		examine	item	Magic potion(1)
A mime would wear this.		examine	item	Mime mask
A mime would wear these.		examine	item	Mime legs
It seems to be humming...		examine	item	Strange box
A deadly throwing dart with a black tip.		examine	item	Black dart
A deadly poisoned dart with a black tip.		examine	item	Black dart(p)
A set of fighting claws.		examine	item	Bronze claws
The combination to Burthorpe Castle's equipment room.		examine	item	Combination
The guard wrote the IOU on the back of some paper.		examine	item	Iou
This map shows the secret way up to Death Plateau.		examine	item	Secret way map
Boots made for climbing.		examine	item	Climbing boots
Climbing boots with spikes.		examine	item	Spiked boots
Place on the stone mechanism in the right order to open the door.		examine	item	Stone ball
Entrance certificate to the Imperial Guard.		examine	item	Certificate
A solid stone shield.		examine	item	Granite shield
Large glistening bones which glow with a pale yellow aura.		examine	item	Shaikahan bones
Fairly big bones which smell distinctly of Jogre.		examine	item	Jogre bones
These blackened Jogre bones have been somehow burnt.		examine	item	Burnt jogre bones
Burnt Jogre bones smothered with raw Karambwanji Paste.		examine	item	Pasty jogre bones
Burnt Jogre bones smothered with cooked Karambwanji paste.		examine	item	Pasty jogre bones
Burnt Jogre bones marinated in a lovely Karambwanji sauce. Perfect.		examine	item	Marinated j' bones
Jogre bones smothered with raw Karambwanji paste.		examine	item	Pasty jogre bones
Jogre bones smothered with cooked Karambwanji paste.		examine	item	Pasty jogre bones
Jogre Bones marinated in Karambwanji sauce. Not quite right.		examine	item	Marinated j' bones
The key to the troll prison (Used in the Troll Stronghold quest).		examine	item	Prison key
The key to Godric's cell in the troll prison (Used in the Troll Stronghold quest).		examine	item	Cell key 1
The key to Mad Eadgar's cell in the troll prison (Used in the Troll Stronghold quest).		examine	item	Cell key 2
How am I supposed to eat that?!		examine	item	Potato cactus
A raw green octopus.		examine	item	Raw karambwan
Cooked octopus. It looks very nutritious.		examine	item	Cooked karambwan
Cooked octopus. It looks poorly cooked and quite dangerous.		examine	item	Poison karambwan
Cooked octopus. It looks a little suspect.		examine	item	Cooked karambwan
Burnt octopus.		examine	item	Burnt karambwan
Small brightly coloured tropical fish.		examine	item	Raw karambwanji
Freshly made octopus paste.		examine	item	Karambwan paste
Freshly made octopus paste. This smells quite nauseating.		examine	item	Karambwan paste
This paste smells of raw fish.		examine	item	Karambwanji paste
This paste smells of cooked fish.		examine	item	Karambwanji paste
A wide bodied and thin necked vessel, encrusted with sea salt.		examine	item	Karambwan vessel
This Karambwan Vessel is loaded with Karambwanji.		examine	item	Karambwan vessel
A set of instructions explaining how to construct a Karambwan vessel.		examine	item	Crafting manual
You swear you had more than three slices before.		examine	item	Sliced banana
The Karamjan rum has slices of banana floating in it.		examine	item	Karamjan rum
A banana has been stuffed into the neck of this bottle.		examine	item	Karamjan rum
It's the body of a dead monkey.		examine	item	Monkey corpse
It's the skin of a (hopefully) dead monkey.		examine	item	Monkey skin
A 'Seaweed in Monkey Skin' sandwich. Perfect for statue repair.		examine	item	Seaweed sandwich
A body of a dead monkey, tastefully stuffed with seaweed.		examine	item	Stuffed monkey
A Karambwan poisoned bronze tipped spear.		examine	item	Bronze spear(kp)
A Karambwan poisoned iron tipped spear.		examine	item	Iron spear(kp)
A Karambwan poisoned steel tipped spear.		examine	item	Steel spear(kp)
A Karambwan poisoned mithril tipped spear.		examine	item	Mithril spear(kp)
A Karambwan poisoned adamantite tipped spear.		examine	item	Adamant spear(kp)
A Karambwan poisoned rune tipped spear.		examine	item	Rune spear(kp)
A Karambwan poisoned dragon tipped spear.		examine	item	Dragon spear(kp)
These are smallish monkey bones.		examine	item	Small ninja monkey bones
These are medium sized monkey bones.		examine	item	Medium ninja monkey bones
These are quite large ape bones.		examine	item	Gorilla bones
These are small monkey bones.		examine	item	Monkey bones
These are smallish monkey bones. They smell extremely nauseating.		examine	item	Small zombie monkey bones
They seem to shake slightly... It might be a good idea to bury them.		examine	item	Bones
A spirit soaked piece of silk which can be used to remove poison.		examine	item	Cleaning cloth
A bronze halberd.		examine	item	Bronze halberd
An iron halberd.		examine	item	Iron halberd
A steel halberd.		examine	item	Steel halberd
A black halberd.		examine	item	Black halberd
A mithril halberd.		examine	item	Mithril halberd
An adamant halberd.		examine	item	Adamant halberd
A rune halberd.		examine	item	Rune halberd
A dragon halberd.		examine	item	Dragon halberd
A summons from King Lathas.		examine	item	King's message
A letter for King Lathas from Lord Iorwerth.		examine	item	Iorwerth's message
Lord Iorwerth's crystal pendant.		examine	item	Crystal pendant
A piece of sulphur formation.		examine	item	Sulphur
Some limestone.		examine	item	Limestone
Some quicklime.		examine	item	Quicklime
A pot of ground quicklime.		examine	item	Pot of quicklime
A pile of ground sulphur.		examine	item	Ground sulphur
An empty barrel.		examine	item	Barrel
A barrel full of fire oil.		examine	item	Barrel bomb
A fused barrel full of fire oil.		examine	item	Barrel bomb
A barrel full of coal tar.		examine	item	Barrel of coal tar
A barrel full of naphtha.		examine	item	Barrel of naphtha
A barrel full of naphtha and sulphur.		examine	item	Naphtha mix
A barrel full of naphtha and quicklime.		examine	item	Naphtha mix
A strip of cloth.		examine	item	Strip of cloth
Might taste better cooked.		examine	item	Raw rabbit
A book by Mel Achy.		examine	item	Big book of bangs
An alchemy symbol		examine	item	Symbol
Bark from a hollow tree.		examine	item	Bark
One of Gielinor's many citizens.		examine	item	Man
He grows the crops.		examine	item	Farmer
Not very fashion conscious.		examine	item	Warrior woman
Rogueish.		examine	item	Rogue
He tries to keep order.		examine	item	Guard
A knight in fancy armour.		examine	item	Knight
Watches stuff...but who watches him?		examine	item	Watchman
A holy warrior.		examine	item	Paladin
Looks like a gnome to me.		examine	item	Gnome
Heroic!		examine	item	Hero
A pale, tough looking herb.		examine	item	Goutweed
It's tough and spiky.		examine	item	Troll thistle
It'll be easier to grind now.		examine	item	Dried thistle
It's ready for mixing.		examine	item	Ground thistle
It's part of Eadgar's plan.		examine	item	Troll potion
It's rather drunk.		examine	item	Drunk parrot
It's dirty and smelly.		examine	item	Dirty robe
It's good enough to fool a troll.		examine	item	Fake man
The key to the Troll storeroom (Used in the Eadgar's Ruse quest).		examine	item	Storeroom key
Pineapple chunks dipped in strong liquor.		examine	item	Alco-chunks
A compost bin.		examine	item	Compost bin
A Slayer monster.		examine	item	Cave kraken
That used to be a vampyre!		examine	item	Vampyre dust
A marshy coloured snail shell helmet.		examine	item	Myre snelm
A red and black Snail shell helmet.		examine	item	Blood'n'tar snelm
A muddy yellow snail shell helmet.		examine	item	Ochre snelm
A moody blue snail shell helmet.		examine	item	Bruise blue snelm
An orange and bark coloured snail shell helmet.		examine	item	Broken bark snelm
A swamp coloured pointed snail shell helmet.		examine	item	Pointed myre snelm
A red and black pointed snail shell helmet.		examine	item	Pointed blood'n'tar snelm
A muddy yellow coloured pointed snail shell helmet.		examine	item	Pointed ochre snelm
A moody blue pointed snail shell helmet.		examine	item	Pointed bruise blue snelm
A large 'Myre' coloured blamish snail shell, looks protective.		examine	item	Blamish myre shell
A large red and black blamish snail shell, looks protective.		examine	item	Blamish red shell
A large muddy yellow coloured blamish snail shell, looks protective.		examine	item	Blamish ochre shell
A large blue coloured blamish snail shell, looks protective.		examine	item	Blamish blue shell
A large bark coloured blamish snail shell, looks protective.		examine	item	Blamish bark shell
A large red coloured blamish snail shell, looks protective.		examine	item	Blamish red shell
A large ochre coloured blamish snail shell, looks protective.		examine	item	Blamish ochre shell
The thin, slimy corpse of a deceased giant snail.		examine	item	Thin snail
The lean, slimy corpse of a deceased giant snail.		examine	item	Lean snail
The fat, slimy corpse of a deceased giant snail.		examine	item	Fat snail
A succulently slimy slice of sumptuous snail.		examine	item	Thin snail meat
A slightly super-saute'ed snail.		examine	item	Burnt snail
An empty sample bottle.		examine	item	Sample bottle
A slime covered eel - yuck!		examine	item	Raw slimy eel
A cooked slimy eel - not delicious, but pretty nutritious.		examine	item	Cooked slimy eel
It looks like it's seen one too many fires.		examine	item	Burnt eel
A wooden helmet.		examine	item	Splitbark helm
Provides good protection.		examine	item	Splitbark body
These should protect my legs.		examine	item	Splitbark legs
These should keep my hands safe.		examine	item	Splitbark gauntlets
Wooden foot protection.		examine	item	Splitbark boots
A diary belonging to Herbi Flax.		examine	item	Diary
The remains of a deadly shade.		examine	item	Loar remains
I need another ingredient to finish this potion.		examine	item	Unfinished potion
4 doses serum 207 as described in Herbi Flax's diary.		examine	item	Serum 207 (4)
3 doses serum 207 as described in Herbi Flax's diary.		examine	item	Serum 207 (3)
2 doses serum 207 as described in Herbi Flax's diary.		examine	item	Serum 207 (2)
1 dose serum 207 as described in Herbi Flax's diary.		examine	item	Serum 207 (1)
4 doses permanent serum 208 as described in Herbi Flax's diary.		examine	item	Serum 208 (4)
3 doses permanent serum 208 as described in Herbi Flax's diary.		examine	item	Serum 208 (3)
2 doses permanent serum 208 as described in Herbi Flax's diary.		examine	item	Serum 208 (2)
1 dose permanent serum 208 as described in Herbi Flax's diary.		examine	item	Serum 208 (1)
A well carved limestone brick.		examine	item	Limestone brick
4 doses of olive oil.		examine	item	Olive oil(4)
3 doses of olive oil.		examine	item	Olive oil(3)
2 doses of olive oil.		examine	item	Olive oil(2)
1 dose of olive oil.		examine	item	Olive oil(1)
4 doses of sacred Oil.		examine	item	Sacred oil(4)
3 doses of sacred Oil.		examine	item	Sacred oil(3)
2 doses of sacred Oil.		examine	item	Sacred oil(2)
1 dose of sacred Oil.		examine	item	Sacred oil(1)
Logs prepared with sacred oil for a funeral pyre.		examine	item	Pyre logs
Oak logs prepared with sacred oil for a funeral pyre.		examine	item	Oak pyre logs
Willow logs prepared with sacred oil for a funeral pyre.		examine	item	Willow pyre logs
Maple logs prepared with sacred oil for a funeral pyre.		examine	item	Maple pyre logs
Yew logs prepared with sacred oil for a funeral pyre.		examine	item	Yew pyre logs
Magic logs prepared with sacred oil for a funeral pyre.		examine	item	Magic pyre logs
A bronze key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Bronze key red
A bronze key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Bronze key brown
A bronze key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Bronze key crimson
A bronze key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Bronze key black
A bronze key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Bronze key purple
A steel key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Steel key red
A steel key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Steel key brown
A steel key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Steel key crimson
A steel key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Steel key black
A steel key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Steel key purple
A black key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Black key red
A black key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Black key brown
A black key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Black key crimson
A black key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Black key black
A black key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Black key purple
A silver key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Silver key red
A silver key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Silver key brown
A silver key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Silver key crimson
A silver key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Silver key black
A silver key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).		examine	item	Silver key purple
Amazingly untouched by time.		examine	item	Fine cloth
Black plateskirt with trim.		examine	item	Black plateskirt (t)
Black plateskirt with gold trim.		examine	item	Black plateskirt (g)
Adamant plateskirt with trim.		examine	item	Adamant plateskirt (t)
Adamant plateskirt with gold trim.		examine	item	Adamant plateskirt (g)
Rune plateskirt with gold trim.		examine	item	Rune plateskirt (g)
Rune plateskirt with trim.		examine	item	Rune plateskirt (t)
Rune plateskirt in the colours of Zamorak.		examine	item	Zamorak plateskirt
Rune plateskirt in the colours of Saradomin.		examine	item	Saradomin plateskirt
Rune plateskirt in the colours of Guthix.		examine	item	Guthix plateskirt
Rune platebody with gold plate.		examine	item	Gilded platebody
Rune platelegs with gold plate.		examine	item	Gilded platelegs
Rune plateskirt with gold plate.		examine	item	Gilded plateskirt
Rune full helmet with gold plate.		examine	item	Gilded full helm
Rune kiteshield with gold plate.		examine	item	Gilded kiteshield
A tool to teleport you to various bosses and setup slayer tasks.		examine	item	Boss helper tool
An exquisitely shaped tool specially designed for fixing temples.		examine	item	Flamtaer hammer
A shoe.		examine	item	Shoe
One of Rellekka's many citizens.		examine	item	Fremennik
It's almost a musical instrument.		examine	item	Unstrung lyre
It's a musical instrument I don't know how to play.		examine	item	Lyre
A musical instrument that I can magically play.		examine	item	Enchanted lyre
This will teleport me to the Fremennik province when I play it.		examine	item	Enchanted lyre(1)
I can use this to make a lyre.		examine	item	Branch
I can spin this into golden wool...		examine	item	Golden fleece
The lowest maintenance pet you will ever have.		examine	item	Pet rock
Talisman to bind the Draugen.		examine	item	Hunters' talisman
Some flowers from a distant land.		examine	item	Exotic flower
A hauntingly beautiful love ballad.		examine	item	Fremennik ballad
A pair of sturdy custom made boots.		examine	item	Sturdy boots
Could probably be a bit clearer!		examine	item	Tracking map
A finely crafted string for a custom bow.		examine	item	Custom bow string
An extremely odd, non-edible fish.		examine	item	Unusual fish
Map showing the best fishing spots out at sea.		examine	item	Sea fishing map
An estimate of expected local weather patterns.		examine	item	Weather forecast
Shows the wearer is worthy of the Champions table.		examine	item	Champions token
Probably the greatest cocktail in the world.		examine	item	Legendary cocktail
A signed statement promising a reduction on sales tax.		examine	item	Fiscal statement
A legally binding contract promising not to enter the longhall.		examine	item	Promissory note
This employment contract is for a warrior to act as a bodyguard.		examine	item	Warriors' contract
A lot of beer in a barrel.		examine	item	Keg of beer
Suspiciously close to beer, but without the side effects.		examine	item	Low alcohol keg
It's some kind of weird little parcel thing.		examine	item	Strange object
It's some kind of weird little parcel thing. On fire.		examine	item	Lit strange object
A red coloured disk, apparently made of wood.		examine	item	Red disk
Some blue thread.		examine	item	Blue thread
A small pick for cracking small objects.		examine	item	Small pick
Might be fun to play with in the bath.		examine	item	Toy ship
This bucket is completely full. It has a 5 painted on its side.		examine	item	Full bucket
This bucket is eighty percent full. It has a 5 painted on its side.		examine	item	4/5ths full bucket
This bucket is sixty percent full. It has a 5 painted on its side.		examine	item	3/5ths full bucket
This bucket is forty percent full. It has a 5 painted on its side.		examine	item	2/5ths full bucket
This bucket is twenty percent full. It has a 5 painted on its side.		examine	item	1/5ths full bucket
This bucket is completely empty. It has a 5 painted on its side.		examine	item	Empty bucket
This bucket of water is frozen solid.		examine	item	Frozen bucket
This jug is completely full. It has a 3 painted on its side.		examine	item	Full jug
This jug is two thirds full. It has a 3 painted on its side.		examine	item	2/3rds full jug
This jug is one thirds full. It has a 3 painted on its side.		examine	item	1/3rds full jug
This jug is completely empty. It has a 3 painted on its side.		examine	item	Empty jug
This jug of water is frozen solid.		examine	item	Frozen jug
An unusually shaped vase. You can see something glinting inside.		examine	item	Vase
An unusually shaped vase full of water. You can see something glinting inside.		examine	item	Vase of water
An unusually shaped vase full of ice. You can see something glinting inside.		examine	item	Frozen vase
This looks like a lid to some kind of container...		examine	item	Vase lid
The lid is screwed on tightly.		examine	item	Sealed vase
The lid is screwed on tightly. It is very cold.		examine	item	Sealed vase
The lid is screwed on tightly. It is full of water.		examine	item	Sealed vase
A key encased in ice.		examine	item	Frozen key
The colouring on it seems to be some kind of sticky goop...		examine	item	Red herring
A simple looking disk made of wood.		examine	item	Wooden disk
The key to leave the Seer's house (Used in the Fremennik Trials quest).		examine	item	Seer's key
Yup, it's sticky, it's red and it's goop.		examine	item	Sticky red goop
A sturdy helm worn only by Fremennik clan members.		examine	item	Fremennik helm
This helmet is worn by archers.		examine	item	Archer helm
This helmet is worn by berserkers.		examine	item	Berserker helm
This helmet is worn by warriors.		examine	item	Warrior helm
This helmet is worn by farseers.		examine	item	Farseer helm
A sword used only by Fremennik warriors.		examine	item	Fremennik blade
A shield worn by Fremennik warriors.		examine	item	Fremennik shield
The latest fashion in Rellekka.		examine	item	Fremennik cyan cloak
The latest in Fremennik fashion.		examine	item	Fremennik brown shirt
Frothy and alcoholic.		examine	item	Beer tankard
A big cup for a big thirst.		examine	item	Tankard
This seems to have been torn from a book...		examine	item	Saradomin page 1
An incomplete book of Saradomin.		examine	item	Damaged book
The holy book of Saradomin.		examine	item	Holy book
An incomplete book of Zamorak.		examine	item	Damaged book
The unholy book of Zamorak.		examine	item	Unholy book
An incomplete book of Guthix.		examine	item	Damaged book
The holy book of Guthix.		examine	item	Book of balance
Someone's Diary.		examine	item	Diary
Looks like some kind of manual.		examine	item	Manual
The key to the front door of the lighthouse (Used in the Horror from the Deep quest).		examine	item	Lighthouse key
Looks old and rusty...		examine	item	Rusty casket
An enchanted necklace.		examine	item	Games necklace(8)
A piece used in board games.		examine	item	Board game piece
A comfy stool.		examine	item	Stool
It's not very good.		examine	item	Awful anthem
Much better.		examine	item	Good anthem
Just needs the King's signature.		examine	item	Treaty
For making a giant pen.		examine	item	Giant nib
The King should be able to use this.		examine	item	Giant pen
Not as good as a pet frog.		examine	item	Iron sickle
''Managing Thine Kingdom for Noobes'' by A. Ghrim.		examine	item	Ghrim's book
A mysterious crystal banner.		examine	item	Western banner
A hardy gout tuber.		examine	item	Hardy gout tuber
It looks like some kind of control panel.		examine	item	Spare controls
It's the official Gnome Royal Seal, signed by King Narnode Shareen.		examine	item	Gnome royal seal
Unreadable orders handwritten by King Narnode Shareen.		examine	item	Narnode's orders
Magical monkey talking dentures! What more can we say? Ook!		examine	item	Monkey dentures
A gold bar invested with a talkative monkey spirit.		examine	item	Enchanted bar
It's ... the eye of a gnome! Now what on earth could one do with this?		examine	item	Eye of gnome
A small sample of monkey magic.		examine	item	Monkey magic
These are monkey nuts. Yummy.		examine	item	Monkey nuts
It's a monkey bar. It looks highly nutritious.		examine	item	Monkey bar
It's a bowl full of mushy banana.		examine	item	Banana stew
For wrenching monkeys I'd guess.		examine	item	Monkey wrench
It's an amulet mould shaped like a monkey head.		examine	item	M'amulet mould
It's an Amulet of Monkey Speak. It makes vague chattering noises.		examine	item	M'speak amulet
It's an unstrung Amulet of Monkey Speak. It makes vague chattering noises.		examine	item	M'speak amulet
A magical talisman in the shape of a monkey head.		examine	item	Monkey talisman
A magical talisman in the shape of a small ninja monkey head.		examine	item	Ninja monkey greegree
A magical talisman in the shape of a medium ninja monkey head.		examine	item	Ninja monkey greegree
A magical talisman in the shape of a gorilla head.		examine	item	Gorilla greegree
A magical talisman in the shape of a bearded gorilla head.		examine	item	Bearded gorilla greegree
A magical talisman in the shape of a mysterious monkey head.		examine	item	Ancient gorilla greegree
A magical talisman in the shape of a small zombie monkey head.		examine	item	Zombie monkey greegree
A magical talisman in the shape of a big zombie monkey head.		examine	item	Zombie monkey greegree
A magical talisman in the shape of a Karamjan monkey head.		examine	item	Karamjan monkey greegree
It's a monkey in your backpack. As you look it pokes you.		examine	item	Monkey
It's a very ancient skull from some kind of ape.		examine	item	Monkey skull
It's the official sigil of the 10th squad of the Royal Guard.		examine	item	10th squad sigil
The Saradomin Team Standard.		examine	item	Saradomin banner
The Zamorak Team Standard.		examine	item	Zamorak banner
The colours of Saradomin.		examine	item	Saradomin cloak
The colours of Zamorak.		examine	item	Zamorak cloak
I can use this with the catapult.		examine	item	Rock
I could use this to destroy things...		examine	item	Explosive potion
Should be long enough to scale castle walls.		examine	item	Climbing rope
A box of bandages for healing.		examine	item	Bandages
I can use this to repair things.		examine	item	Toolkit
Use these to block enemy team movement.		examine	item	Barricade
It's a manual for castlewars.		examine	item	Castlewars manual
I can exchange these for further items.		examine	item	Castle wars ticket
A very decorative sword.		examine	item	Decorative sword
Very decorative armour.		examine	item	Decorative armour
A very decorative helm.		examine	item	Decorative helm
A very decorative shield.		examine	item	Decorative shield
Not so useful for lighting a fire.		examine	item	Damp tinderbox
A bizarre fungus. It glows with a pale blue light.		examine	item	Glowing fungus
A key I found in the lower levels of the Morytanian mines (Allows access to the Crystal mine from the Haunted mine quest).		examine	item	Crystal-mine key
I stole this from a Saradominist I met South of Mort'ton.		examine	item	Zealot's key
A gift from Santa.		examine	item	Yo-yo
Increases the wearer's strength and accuracy by 15% when fighting the undead.		examine	item	Salve amulet
An unstrung crystal imbued with the power of Saradomin.		examine	item	Salve shard
It needs waxing before I can use it.		examine	item	Sled
A waxed sled.		examine	item	Sled
I can use this to wax my sled.		examine	item	Wax
These are very rare flowers with a pungent odour.		examine	item	Trollweiss
A magical hat.		examine	item	Mystic hat
The upper half of a magical robe.		examine	item	Mystic robe top
The lower half of a magical robe.		examine	item	Mystic robe bottom
Magical gloves.		examine	item	Mystic gloves
Magical boots.		examine	item	Mystic boots
A dark magical hat.		examine	item	Mystic hat (dark)
The upper half of a dark magical robe.		examine	item	Mystic robe top (dark)
The lower half of a dark magical robe.		examine	item	Mystic robe bottom (dark)
Dark magical gloves.		examine	item	Mystic gloves (dark)
Dark magical boots.		examine	item	Mystic boots (dark)
A bright magical hat.		examine	item	Mystic hat (light)
The upper half of a bright magical robe.		examine	item	Mystic robe top (light)
The lower half of a bright magical robe.		examine	item	Mystic robe bottom (light)
Bright magical gloves.		examine	item	Mystic gloves (light)
Bright magical boots.		examine	item	Mystic boots (light)
These will protect my feet.		examine	item	Bronze boots
A slayer monster.		examine	item	Crawling hand
Arrows with a wider than normal tip.		examine	item	Broad arrows
A weapon from the Abyss.		examine	item	Abyssal whip
Simplicity is the best weapon.		examine	item	Granite maul
I can contact the Slayer Masters with this.		examine	item	Enchanted gem
I can just about see things in this shield's reflection.		examine	item	Mirror shield
A spear with a leaf-shaped point.		examine	item	Leaf-bladed spear
A bag of salt.		examine	item	Bag of salt
I can even smash stone with this.		examine	item	Rock hammer
Stops me breathing in too much dust.		examine	item	Facemask
These will protect my ears from loud noise.		examine	item	Earmuffs
Protects me from any bad smells.		examine	item	Nose peg
An old and magical staff.		examine	item	Slayer's staff
For playing fetch with.		examine	item	Stick
A holding thingy for the zip line.		examine	item	Mouth grip
A pale, tough-looking herb.		examine	item	Goutweed
A six-pointed marble and obsidian amulet		examine	item	Star amulet
Upon close examination, this seems to be a key (Used in the Creature of Fenkenstrain quest).		examine	item	Cavern key
Triangular in shape, made from marble, and as large as your hand.		examine	item	Marble amulet
Triangular in shape, made from obsidian, and as large as your hand.		examine	item	Obsidian amulet
A length of garden cane.		examine	item	Garden cane
