english	translation	category	sub_category	source
The blood globe is lit.		examine	object	Pedestal
The ice globe is lit.		examine	object	Pedestal
The shadow globe is lit.		examine	object	Pedestal
The smoke globe is lit.		examine	object	Pedestal
The blood and ice globes are lit.		examine	object	Pedestal
The blood and shadow globes are lit.		examine	object	Pedestal
The blood and smoke globes are lit.		examine	object	Pedestal
The ice and shadow globes are lit.		examine	object	Pedestal
The ice and smoke globes are lit.		examine	object	Pedestal
The shadow and smoke globes are lit.		examine	object	Pedestal
The ice, shadow and smoke globes are lit.		examine	object	Pedestal
The blood, shadow and smoke globes are lit.		examine	object	Pedestal
The blood, ice and smoke globes are lit.		examine	object	Pedestal
The blood, ice and shadow globes are lit.		examine	object	Pedestal
All the globes - blood, ice, shadow, smoke - are lit.		examine	object	Pedestal
It's made of a magical force.		examine	object	Magic barrier
This fountain is frozen solid.		examine	object	Fountain
It's blocked and is spewing out smoke.		examine	object	Furnace
Something burned in here long ago.		examine	object	Brazier
Something's burning here.		examine	object	Brazier
A finished wall.		examine	object	Wall
A nearly finished wall.		examine	object	Wall
A half finished wall.		examine	object	Wall
It needs much more repair.		examine	object	Wall
A ruined wall.		examine	object	Wall
What's down there?		examine	object	Ladder
There's a recess in it in the shape of a Z.		examine	object	Door
There's a recess in it in the shape of an M.		examine	object	Door
There's a recess in it in the shape of an R.		examine	object	Door
There's a recess in it in the shape of a K.		examine	object	Door
There's a sigil on it shaped like a Z.		examine	object	Pedestal
There's a sigil on it shaped like an M.		examine	object	Pedestal
There's a sigil on it shaped like an R.		examine	object	Pedestal
There's a sigil on it shaped like a K.		examine	object	Pedestal
There's a recess in it in the shape of a left arm.		examine	object	Door
There's a recess in it in the shape of a right arm.		examine	object	Door
There's a recess in it in the shape of a left leg.		examine	object	Door
There's a recess in it in the shape of a right leg.		examine	object	Door
Looks like there was once a building here.		examine	object	Ruins
There's a hole in the roof!		examine	object	Light
A rock with a pickaxe.		examine	object	Rock
He's been trapped in there for a long time.		examine	object	Magic spell
There's a recess in it in the shape of an arm.		examine	object	Door
There's a recess in it in the shape of a leg.		examine	object	Door
A simple stone pedestal.		examine	object	Pedestal
It's small, but it gets bigger.		examine	object	Vine
It's getting a little bigger.		examine	object	Vine
It's getting bigger.		examine	object	Vine
It's getting a lot bigger.		examine	object	Vine
Solid rock from the cave floor.		examine	object	Cave rocks
Limestone floor growth.		examine	object	Stalagmites
The ladder to the Runeversi challenge room for experienced players.		examine	object	Ladder
The ladder back to the Runeversi challenge room.		examine	object	Ladder
The ladder to the Runesquares challenge room for experienced players.		examine	object	Ladder
The ladder back to the Runesquares challenge room.		examine	object	Ladder
A game of runesquares is being played on this table.		examine	object	Table
A game of runeversi is being played on this table.		examine	object	Table
Runesquares challenge room.		examine	object	Plaque
Runeversi challenge room.		examine	object	Plaque
Runesquares challenge room for experienced players.		examine	object	Plaque
Runeversi challenge room for experienced players.		examine	object	Plaque
Looks comfortable...		examine	object	Coffin
Permission to board?		examine	object	Gangplank
Ready...aim...fire!		examine	object	Cannon
Not likely to work with that hole in it.		examine	object	Broken Cannon
Where did the barrel go?		examine	object	Broken Cannon
Ready to fire.		examine	object	Cannon
If I can't destroy this we're sunk.		examine	object	Cannon
Let's hope they don't repair it.		examine	object	Broken Cannon
Useful for transportation of valuable items.		examine	object	Crate
For the storage of plunder.		examine	object	Plunder Storage
Warning! Contents may explode!		examine	object	Powder Barrel
I wouldn't be surprised if bits land over in Lumbridge.		examine	object	Barrel
Rigged to blow.		examine	object	Barrel
I can climb down here.		examine	object	Climbing Net
Full of gunpowder. I'd best be careful.		examine	object	Powder Barrel
Stores repair items.		examine	object	Repair Locker
Cannons. Lots of cannons.		examine	object	Gun Locker
The only way to get up the mast.		examine	object	Climbing net
For swinging on.		examine	object	Rope
This isn't currently usable.		examine	object	Cannon
This is rigged to blow!		examine	object	Barrel
You can light this.		examine	object	Fuse
That water can't be good.		examine	object	Ship hull
That's plugged it.		examine	object	Ship hull
For storing plunder.		examine	object	Chest
This seems to stand out.		examine	object	Ancient Pillar
A security gate.		examine	object	Gate
Shake that booty!		examine	object	Open chest
An old storage chest.		examine	object	Closed chest
Stores items for the journey.		examine	object	Repair Locker
Who knows where it may lead?		examine	object	Interdimensional rift
A gateway back to Gielinor.		examine	object	Portal Home
The Professor's been at it again!		examine	object	Portal machine
A pile of lime rock.		examine	object	Limestone rock
A pile of rock formerly containing lime.		examine	object	Pile of rock
This wall is densely packed with crystals.		examine	object	Amethyst crystals
There's nothing here.		examine	object	Empty wall
All that has been, all that is and space for all that will be.		examine	object	Our lives
Looks like a tight squeeze.		examine	object	Cave entrance
Perhaps you might like to go in this direction.		examine	object	Sign
Perhaps you can get a grip here and climb the wall.		examine	object	Rough wall
This would be easier if the rope were under more tension!		examine	object	Tightrope
It's a sewer pipe with some rope tied to it.		examine	object	pipe with rope
A bit of rope.		examine	object	Rope
A section of rope.		examine	object	straight rope
You can climb down here.		examine	object	Dug hole
Hard to notice, but this mud looks disturbed.		examine	object	Mud patch
It's a grill.		examine	object	Grill
How's your balance?		examine	object	Narrow wall
This door is locked.		examine	object	Door
The door is slightly ajar.		examine	object	Door
A lever pointing upwards.		examine	object	Lever A
A lever pointing downwards.		examine	object	Lever A
Handy that they're already lit.		examine	object	Lantern
Disturbingly, its eyes look everywhere in the room except at you.		examine	object	Spooky picture
The door is not closed.		examine	object	Door
Little candles flickering.		examine	object	Candles
Looks a bit shabby...		examine	object	Grandfather clock
An enigmatic cabbage.		examine	object	Cabbage
Not your average garden feature...		examine	object	Gallows
Did that chair just move?		examine	object	Chair
Dare I go up?		examine	object	Staircase
These stairs look spooky!		examine	object	Staircase
A filthy but sturdy looking table.		examine	object	Table
I'm not eating off that.		examine	object	Table
It's a strange machine.		examine	object	Strange machine
It's a table for putting objects on.		examine	object	Table
Convenient for storage.		examine	object	Crates
A simple torch stuck in the ground.		examine	object	Standing torch
A barbarian flag.		examine	object	Standard
It would keep the wind out better if it were closed.		examine	object	Door
The entrance to the barbarians' longhall.		examine	object	Longhall door
It's getting substantially bigger.		examine	object	Vine
Time for a big leap.		examine	object	Wall
Try not to belly-flop.		examine	object	Gap
A handy way down.		examine	object	Crate
Looks like whoever uses this has claws on their hands.		examine	object	Ladder
A hurdle.		examine	object	Hurdle
A very slippery stepping stone.		examine	object	Stepping stone
A scary zip line for teeth?		examine	object	Zip line
A goal.		examine	object	Goal
This leads to the practice tower.		examine	object	Tower ladder
This leads back down to the guild.		examine	object	Tower ladder
I wonder if I can hit a bullseye?		examine	object	Target
The door to the Ranging Guild.		examine	object	Guild door
Goes up and down!		examine	object	ladder
A wooden barrel.		examine	object	Barrel
An empty ale barrel.		examine	object	Barrel
A barrel of bad ale.		examine	object	Barrel
A barrel of unfermented liquid.		examine	object	Barrel
A barrel of bad cider.		examine	object	Barrel
A barrel of Dwarven Stout.		examine	object	Dwarven Stout
A barrel of mature Dwarven Stout.		examine	object	Mature Dwarven Stout
A barrel of Asgarnian Ale.		examine	object	Asgarnian Ale
A barrel of mature Asgarnian Ale.		examine	object	Mature Asgarnian Ale
A barrel of Greenmans Ale.		examine	object	Greenmans Ale
A barrel of mature Greenmans Ale.		examine	object	Mature Greenmans Ale
A barrel of Wizards Mind Bomb.		examine	object	Wizards Mind Bomb
A barrel of mature Wizards Mind Bomb.		examine	object	Mature Wizards Mind Bomb
A barrel of Dragon Bitter.		examine	object	Dragon Bitter
A barrel of mature Dragon Bitter.		examine	object	Mature Dragon Bitter
A barrel of Moonlight Mead.		examine	object	Moonlight Mead
A barrel of mature Moonlight Mead.		examine	object	Mature Moonlight Mead
A barrel of Axeman's Folly.		examine	object	Axeman's Folly
A barrel of mature Axeman's Folly.		examine	object	Mature Axeman's Folly
A barrel of Chef's Delight.		examine	object	Chef's Delight
A barrel of mature Chef's Delight.		examine	object	Mature Chef's Delight
A barrel of Slayer's Respite.		examine	object	Slayer's Respite
A barrel of mature Slayer's Respite.		examine	object	Mature Slayer's Respite
A barrel of Cider.		examine	object	Cider
A barrel of mature Cider.		examine	object	Mature Cider
Turns milk into other dairy products.		examine	object	Dairy churn
This stall smells great.		examine	object	Pie stall
A teleportation scroll that seems to be fixed to the ground of Zulrah's shrine.		examine	object	Zul-Andra teleport
For observing what's going on further into the swamp.		examine	object	Telescope
A secure door.		examine	object	Door
A metal gate bars your way.		examine	object	Gate
Fine silk woven by experts.		examine	object	Silk stall
Precious stones from around the world.		examine	object	Gem stall
All manner of animal clothing.		examine	object	Fur stall
Spices to tingle your taste buds.		examine	object	Spice stall
Fine silver items are for sale here.		examine	object	Silver stall
It's getting pretty darn big.		examine	object	Vine
This is about as big as it gets.		examine	object	Vine
Your vine bears much fruit.		examine	object	Grape vine
Your vine bears fruit.		examine	object	Grape vine
Your vine bears some fruit.		examine	object	Grape vine
Your vine bears a little fruit.		examine	object	Grape vine
Your vine is nearly out of juice.		examine	object	Grape vine
It lived a fruitful life.		examine	object	Dead vine
Don't eat any!		examine	object	Fairy ring
Presumably that's what one calls a scarecrow in coastal regions.		examine	object	Scaregull
A gate.		examine	object	Gate
It looks small and slippery.		examine	object	Stepping stone
The door is boarded up.		examine	object	Door
Staff only beyond this point!		examine	object	Door
Allows access to level above.		examine	object	Ladder
Allows access to level below.		examine	object	Ladder
For descending.		examine	object	Staircase
A way out of this ghastly place.		examine	object	Ladder
A fine wine, like a good fantasy world, becomes better with age.		examine	object	Wine barrel
Mass-produced for the discerning drinker.		examine	object	Wine barrel
This looks like the way out.		examine	object	Cave exit
A cave deep into the volcano.		examine	object	Cave entrance
A cave deeper into the volcano.		examine	object	Cave entrance
The barrier of heat is down.		examine	object	Open hot vent door
A barrier of heat.		examine	object	Hot vent door
Hot enough to cook your breakfast on.		examine	object	Sulphur vent
A dwarven flag.		examine	object	Standard
A tin bath big enough for dwarves, but too small for humans.		examine	object	Dwarf bath
For bringing ore out of the mines.		examine	object	Winch
A pile of parts for building a multicannon.		examine	object	Multicannon parts
A crate containing parts for building a multicannon.		examine	object	Multicannon parts
Used for detecting dangerous gases in the mine.		examine	object	Canary
A simple place for a simple dwarf to sleep and dream of gold.		examine	object	Bed
Who knows what the dark wizards store in here?		examine	object	Sinister barrel
A filthy but sturdy table.		examine	object	Table
Books of dark magic for dark wizards.		examine	object	Bookcase
Vicious thorns.		examine	object	Thorns
These could make a fine mess of my legs.		examine	object	Thorns
Not suitable for sitting on.		examine	object	Thorns
I hope I never meet one of those.		examine	object	Creature
A dead bush.		examine	object	Bush
A rock with a pickaxe and mining tools.		examine	object	Rocks
An egg incubated in the lava.		examine	object	Egg
A very tall column of ice.		examine	object	Ice Column
It looks like spring in there.		examine	object	Gate
It looks like summer in there.		examine	object	Gate
It looks like autumn in there.		examine	object	Gate
It looks like winter in there.		examine	object	Gate
Who's the man?		examine	object	TzHaar statue
A natural forge using volcanic heat.		examine	object	Lava forge
I spy with my little eye...		examine	object	Viewing orb
Better not eat them!		examine	object	Fairy ring
It's going to be a tight squeeze!		examine	object	A gap through the wall
Illuminating!		examine	object	Mushroom torch
It'll be a tight squeeze.		examine	object	A gap through the wall
All tangled up!		examine	object	A wall
A magic door.		examine	object	Magic door
Shelves of colourful potion gourds!		examine	object	Potion shelves
A shelf of colourful potion gourds!		examine	object	Potion shelf
Fairy Nuff passed healing 101!		examine	object	Healing certificate
It says Nuff is a healer.		examine	object	Certificate of healing
An assortment of colourful bubbling and smoking potions!		examine	object	A fairy workbench
A beautiful fairy fountain!		examine	object	Fairy fountain
She doesn't look like she's breathing!		examine	object	Fairy Queen
Fit for a fairy.		examine	object	Fairy Queen throne
Sure looks comfy.		examine	object	Godfather throne
A shrine to the evil chicken.		examine	object	Chicken Shrine
Its a wall.		examine	object	Wall
A banner for Group of Advanced Gardeners.		examine	object	G.A.G. banner
She likes the exercise.		examine	object	Cow wheel
Full of Grain.		examine	object	Sacks
Filled with tepid water.		examine	object	Water Trough
Here lies Guy, he told a lie, so we swung him from the gallows high.		examine	object	Gravestone
Brick built steps leading out of the crypt.		examine	object	Stairs
Spooky.		examine	object	Tomb
Probably not dead. Although Romeo is none the wiser.		examine	object	Juliet
Contains dead people.		examine	object	Coffin
You can create a canoe here.		examine	object	Canoe Station
Glug glug glug		examine	object	A Sinking Canoe
A well, it is not safe to climb down.		examine	object	Well
A mole hill.		examine	object	Mole hill
There's a hole in the roof.		examine	object	Light
I can climb out of this cave from here.		examine	object	Rope
It's a Vanilla Planifolia of the Orchidaceae family.		examine	object	Vanilla plant
The remains of an ancient beast.		examine	object	Bones
Very dead I hope.		examine	object	Bones
Remains of yesterday's dinner.		examine	object	Bones
That must be one hungry chicken.		examine	object	Skeleton
This one's not very fresh.		examine	object	Skeleton
Alas poor Yojllik, I knew him backwards.		examine	object	Skeleton
A tall, skinny.		examine	object	Skeleton
He fell foul of the fowl.		examine	object	Skeleton
The chicken's pecked him clean.		examine	object	Skeleton
How am I going to get down there?		examine	object	Tunnel entrance
I guess I need to climb down.		examine	object	Tunnel entrance
Will those eggs become baby chicks?		examine	object	Nest
Must have been laid by one of those dragons.		examine	object	Dragon egg
The nest of evil!		examine	object	Nest
Will this take me home?		examine	object	Portal
Glough's experiments must have broken free.		examine	object	Broken cage
Climb these to travel between floors.		examine	object	Stairs
Old wooden steps.		examine	object	Cellar stairs
What evil lurks below?		examine	object	Trapdoor
Rickety wooden steps lead down into the lair of evil.		examine	object	Open trapdoor
Hmmmm... home cooking.		examine	object	Stove
How to be evil and influence people.		examine	object	Bookcase
Tick tock.		examine	object	Grandfather clock
Someone should be sitting here.		examine	object	Chair
Suitable for one.		examine	object	Chair
A very large banquet table stacked with food.		examine	object	Banquet table
It's a seat!		examine	object	Chair
He's been frozen in time.		examine	object	Pirate Pete
An ornate-fashioned door.		examine	object	Door
Some kind of strange time barrier.		examine	object	Barrier
A portal to a mystical place...		examine	object	Portal
A portal out of this mystical place...		examine	object	Portal
A large crudely built table.		examine	object	Table
Definite proof that cooking and gunpowder don't mix.		examine	object	Table
A large table now covered in soot.		examine	object	Table
What horrors lie below?		examine	object	Ladder
It's the ladder I came in here by.		examine	object	Ladder
Fortunately this has survived better than most of the kitchen.		examine	object	Ladder
I'm not sure I want to know what goblins keep in their kitchens.		examine	object	Sacks
They're covered in a thick layer of soot.		examine	object	Sacks
Stacks and stacks of sacks.		examine	object	Sack Pile
Stacks and stacks of soot covered sacks.		examine	object	Sack Pile
A large empty sack.		examine	object	Sack
It's empty, apart from the explosion debris covering everything now.		examine	object	Sack
The bottom of this cauldron is suprisingly blackened, even for a cauldron.		examine	object	Cauldron
I don't think Cauldrons are supposed to bounce around like that.		examine	object	Cauldron
This could be considered to be a bad thing!		examine	object	Explosion
These shelves are suprisingly tidy for a goblin.  It can't last.		examine	object	Shelves
They're not going to be very useful for keeping things on now.		examine	object	Shelves
The doors don't seem to stay shut properly.		examine	object	Cupboard
When I got there the cupboard was bare.  Even the doors had been blown off.		examine	object	Cupboard
A little three legged stool.		examine	object	Stool
It's a two legged stool now.  Apparently it doesn't work very well.		examine	object	Stool
A pan with a stereotype.  I'm sure it could be used for other things.		examine	object	Saucepan
Mmmm, soot flavoured sauce. Lovely!		examine	object	Saucepan
It's not rolling, it's just sitting there.		examine	object	Rolling pin
It would probably crumble if you tried to roll anything with it.		examine	object	Rolling pin
Cutlery with an identity crisis.		examine	object	Spork
An empty wooden barrel.		examine	object	Barrel
A large wooden box.		examine	object	Crate
A neatly stacked pair of crates.		examine	object	Crate
A rough wooden table.		examine	object	Table
It's not quite the same as flower arranging.		examine	object	Skulls
Ze underwater cave entrance. I ask myself, where will it lead?		examine	object	Underwater Cavern Entrance
Ze underwater cave exit, leading me to another underwater adventure.		examine	object	Underwater Cavern Entrance
Ze pen door, a wonderful example of ze underwater craftsmanship.		examine	object	Pen Door
It looks slippy but I think you can climb this.		examine	object	Anchor
Ze anchor chain, linking me with zis underwater paradise.		examine	object	Anchor
Those leaves look useful!		examine	object	Kelp
The perfect place for coral to grow.		examine	object	Coral Reef
This is called Elkhorn Coral.		examine	object	Coral
A type of lace coral.		examine	object	Coral Reef
Coral is made up of millions of organisms.		examine	object	Coral Reef
Bonaire-Flower Coral...It's rare!		examine	object	Coral
Pollution is rapidly destroying coral reefs.		examine	object	Coral Reef
I bet the boats gone missing...		examine	object	Anchor
Precious oxygen...escaping...		examine	object	Bubbles
A large old tree.		examine	object	Old tree
A large old tree, pushed over by Rantz.		examine	object	Old tree
A large old tree that's been felled, with the roots cut off.		examine	object	Old tree
A very crude boat, made from an old tree.		examine	object	Crude boat
The roots of a large old tree.		examine	object	Roots
The rock the inflated toad was tied to.		examine	object	Rock and string
A small palm tree.		examine	object	Tree
A small palm tree with an ogre arrow in it.		examine	object	Tree
A pile of rock.		examine	object	Pile of Rock
A tooth shaped rock formation protruding from the ceiling.		examine	object	Stalactite
A little rock.		examine	object	Rock
A small chunk of rock.		examine	object	Rock
They're not floating, even though it may look like they are!		examine	object	Rocks
Handy for woodcutting.		examine	object	Bronze axe
There must be a source of fresh water somewhere nearby.		examine	object	Sink
Rough but adequate.		examine	object	Washbasin
Smells of fried fish.		examine	object	Range
A basic wooden table, suitable for casual meals.		examine	object	Table
A furnace; small but effective.		examine	object	Small furnace
A small hole through which I can crawl.		examine	object	Hole
A simple door.		examine	object	Door
A simple door, now open.		examine	object	Door
Like a viaduct over troubled waters.		examine	object	Bridge
These wouldn't be necessary if everyone could sail.		examine	object	Bridge
The gate of the Piscatoris Fishing Colony.		examine	object	Colony gate
Rickety table with signs of recent card games among the remains of past meals.		examine	object	Table
A broken wall.		examine	object	Broken wall
This rubble is covering a trapdoor.		examine	object	Rubble
A fallen down wall.		examine	object	Fallen Wall
Broken parts of an old wall.		examine	object	Rubble
Just a bit pile of rubble, probably from the fallen down building which surrounds you.		examine	object	Pile of rubble.
Looks like the locals dump their rubbish here.		examine	object	Rubble Pile
You can make out some writing.		examine	object	Plaque
A rotten looking door.		examine	object	Door
Where does this go?		examine	object	Trapdoor
I wonder where this goes.		examine	object	Keyhole
A rock under the surface of the sea.		examine	object	Rock
A bed-ridden man.		examine	object	Marius
Looks slightly lower than the rest, perhaps you can jump it?		examine	object	Low fence
A wooden trapdoor.		examine	object	Trapdoor
This leads to the basement.		examine	object	Trapdoor
A wooden ladder.		examine	object	Ladder
This is the source of the leak.		examine	object	Broken Roof
Hopefully this should stop the leak.		examine	object	Repaired Roof
It's catching the leaking water from the roof.		examine	object	Bucket
This wall has been repaired.		examine	object	Repaired wall
This wall really needs repairing.		examine	object	Damaged wall
Come bask in the fire's warm glowing warming glow.		examine	object	Fire
This bank booth has been recently repaired.		examine	object	Bank Booth
This bank booth could probably be repaired.		examine	object	Bank Booth
This bank booth is too damaged to use.		examine	object	Bank Booth
The resting place of an ancient warrior.		examine	object	Coffin
It looks a tad bloody...		examine	object	Barrel
An old and broken furnace. There's a huge hole in the steel hood.		examine	object	Broken furnace
This furnace has been repaired with some steel panels, but it has no fuel.		examine	object	Repaired furnace
The furnace has been repaired and has some coal in it.		examine	object	Repaired furnace
A repaired furnace, hot and ready for action.		examine	object	Furnace
Hardened earth, with bits of rock in it. Not easy to move.		examine	object	Rubble
Hardened earth, with bits of rock in it. Slightly broken up but not easy to move.		examine	object	Rubble
Hardened earth, with bits of rock in it. Partially broken up but not easy to move.		examine	object	Rubble
It's been reduced to small pieces. It's quite dusty and not easy to move.		examine	object	Rubble
A path leading out of this swampy dead end.		examine	object	Exit path
A veritable pile of bricks.		examine	object	Pile of bricks
It's a bit broken.		examine	object	Table
A door barely hanging onto its hinges.		examine	object	Door
Actually, I could do with a drink... never mind, I wasn't thirsty anyway.		examine	object	Bar pumps
It's a bed!		examine	object	Bed
A rotten and decrepit bookcase.		examine	object	Bookcase
The tree has been cut down.		examine	object	Tree stump
It smells stagnant.		examine	object	Well
A beautiful fountain.		examine	object	Fountain
It bears really good fruit.		examine	object	Sq'irk tree
Something is cooking nicely here.		examine	object	Cooking pot
This chair rocks.		examine	object	Rocking chair
A desert door.		examine	object	Door
A timber door.		examine	object	Door
A way in to the house.		examine	object	Door
A statue of Hazelmere the Ethereal.		examine	object	Hazelmere statue
A broken statue of Glouphrie the Untrusted.		examine	object	Glouphrie statue
A remains of the statue of Glouphrie the Untrusted.		examine	object	Glouphrie statue
I'm sure the tree is glad its wood was put to good use.		examine	object	Door
It's a pretty crystal ornament.		examine	object	Ornament
A rowdy rabble of goblins. Boo hiss!		examine	object	Goblin crowd
A posh door.		examine	object	Door
A place to train unarmed combat with your friends.		examine	object	Boxing mat
A place to train weapon skills with your friends.		examine	object	Fencing ring
Anything-goes combat in here!		examine	object	Combat ring
There's nothing there		examine	object	Nothing
You should try to knock someone off.		examine	object	Balance beam
To stop you from stepping out of the ranging spot.		examine	object	Magic barrier
Stand here to fight with projectiles or spells.		examine	object	Ranging spot
A place to keep your shoes.		examine	object	Shoe box
A place to keep all your clothes.		examine	object	Oak drawers
To get a close look at your chin.		examine	object	Shaving stand
To help you shave.		examine	object	Shaving stand
The holy symbol of the god of light.		examine	object	Symbol of Saradomin
The holy symbol of the god of chaos.		examine	object	Symbol of Zamorak
The holy symbol of the god of balance.		examine	object	Symbol of Guthix
The golden star reminds you of the glory of Saradomin.		examine	object	Icon of Saradomin
A fitting symbol of the bloodthirsty Zamorak!		examine	object	Icon of Zamorak
A serene icon to the lord of balance.		examine	object	Icon of Guthix
An icon of the mysterious Bob.		examine	object	Icon of Bob
An oak altar with a symbol of Saradomin.		examine	object	Altar
An oak altar with a symbol of Zamorak.		examine	object	Altar
An oak altar with a symbol of Guthix.		examine	object	Altar
A teak altar with a symbol of Saradomin.		examine	object	Altar
A teak altar with a symbol of Zamorak.		examine	object	Altar
A teak altar with a symbol of Guthix.		examine	object	Altar
A cloth-covered teak altar with a symbol of Saradomin.		examine	object	Altar
A cloth-covered teak altar with a symbol of Zamorak.		examine	object	Altar
A cloth-covered teak altar with a symbol of Guthix.		examine	object	Altar
A mahogany altar with a symbol of Saradomin.		examine	object	Altar
A mahogany altar with a symbol of Zamorak.		examine	object	Altar
A mahogany altar with a symbol of Guthix.		examine	object	Altar
A limestone altar with a symbol of Saradomin.		examine	object	Altar
A limestone altar with a symbol of Zamorak.		examine	object	Altar
A limestone altar with a symbol of Guthix.		examine	object	Altar
A marble altar with a symbol of Saradomin.		examine	object	Altar
A marble altar with a symbol of Zamorak.		examine	object	Altar
A marble altar with a symbol of Guthix.		examine	object	Altar
A gilded marble altar with a symbol of Saradomin.		examine	object	Altar
A gilded marble altar with a symbol of Zamorak.		examine	object	Altar
A gilded marble altar with a symbol of Guthix.		examine	object	Altar
The smoke goes up to the gods.		examine	object	Torch
They tinkle delightfully.		examine	object	Windchimes
Oh, from out the sounding cells, what a gush of euphony voluminously wells!		examine	object	Bells
A delightful sound.		examine	object	Organ
A basic chapel window.		examine	object	Shuttered window
What nice shapes you can make out of glass!		examine	object	Decorative window
It fills the room with coloured light.		examine	object	Stained-glass window
A saint of Saradomin from the days of old.		examine	object	Statue
One of Saradomin's holy angels.		examine	object	Statue
Saradomin, Lord of Light.		examine	object	Statue
A saint of Guthix from the days of old.		examine	object	Statue
One of Guthix's nature spirits.		examine	object	Statue
Guthix, Lord of Balance.		examine	object	Statue
A mighty saint of Zamorak.		examine	object	Statue
One of Zamorak's unholy demons.		examine	object	Statue
Zamorak, Lord of Chaos.		examine	object	Statue
A small statue of Bob as a kitten.		examine	object	Statue
OMG it's Bob the Jagex Cat!		examine	object	Statue
The great Bob, Lord of Cats.		examine	object	Statue
Is there treasure inside?		examine	object	Wooden crate
Perhaps there is treasure inside!		examine	object	Oak chest
There might possibly be treasure inside!		examine	object	Teak chest
There must surely be treasure in a chest this expensive!		examine	object	Mahogany chest
Could the magic be guarding some treasure?		examine	object	Magic chest
A basic wooden dining table.		examine	object	Wooden table
A basic oak dining table.		examine	object	Oak table
A nicely carved oak dining table.		examine	object	Oak table
A nicely carved teak dining table.		examine	object	Teak table
An expensive mahogany table.		examine	object	Mahogany table
Marble and mahogany, ooh.		examine	object	Opulent table
A basic wooden dining bench.		examine	object	Wooden bench
A basic oak dining bench.		examine	object	Oak bench
A nice oak dining bench.		examine	object	Carved oak bench
A teak dining bench.		examine	object	Teak bench
A nice teak dining bench.		examine	object	Carved teak bench
A mahogany dining bench.		examine	object	Mahogany bench
A very expensive dining bench.		examine	object	Gilded bench
Can summon your servant.		examine	object	Rope bell-pull
A rather macabre decoration.		examine	object	Skeleton
It doesn't go anywhere, it's just for show.		examine	object	Pipe
Nothing makes a dungeon look ominous like some dried blood.		examine	object	Blood
Sturdy oak bars to keep prisoners in.		examine	object	Cage
Oak and steel bars to keep prisoners in.		examine	object	Cage
Steel bars to keep prisoners in.		examine	object	Cage
Steel bars with spikes!		examine	object	Cage
A cage of bones. How delightfully macabre.		examine	object	Cage
An oak ladder.		examine	object	Ladder
A teak ladder.		examine	object	Ladder
A mahogany ladder.		examine	object	Ladder
Yuck!		examine	object	Slimy water
Ouch!		examine	object	Spikes
Not very pleasant		examine	object	Fire
Invisible?		examine	object	Floor
Even a dungeon needs light!		examine	object	Torch
A sturdy oak door.		examine	object	Door
A formidable steel door.		examine	object	Door
Could anyone get through a solid marble door?		examine	object	Door
Watch out!		examine	object	Spike trap
A pet skeleton!		examine	object	Bones
Beware of the dog!		examine	object	Guard dog
He doesn't look very welcoming.		examine	object	Hobgoblin
A pet Troll!		examine	object	Troll
No spider could get that big! It's unrealistic!		examine	object	Huge Spider
Young but still dangerous.		examine	object	Baby red dragon
He's full of pent-up aggression.		examine	object	Rocnar
I don't think insect repellent will work...		examine	object	Kalphite Soldier
Its scales are made of steel.		examine	object	Steel dragon
A darkened horror from the ocean depths...		examine	object	Dagannoth
I don't like the look of those spines...		examine	object	Tok-Xil
A creature worthy of fear.		examine	object	Demon
Activate the mushroom and see what happens!		examine	object	Treasure Hunt Fairy House
A place to hang your boxing gloves.		examine	object	Glove Rack
Some equipment for practicing combat.		examine	object	Weapons Rack
Lots of equipment for practicing combat.		examine	object	Weapons Rack
Is there a prize?		examine	object	Oak prize chest
Is there a prize inside?		examine	object	Oak prize chest
A private jester.		examine	object	Jacky Jester
See how much damage you can do to it!		examine	object	Attack stone
You can practice your magic here.		examine	object	Elemental balance
You can try to get a hoop over this.		examine	object	Stick
Someone hooped it!		examine	object	Stick and hoop
More humane than using an actual bull's eye.		examine	object	Dartboard
Can you hit it?		examine	object	Archery target
A letter-guessing game with a subtext of death.		examine	object	Hangman game
It bears nearly-ripe fruit.		examine	object	Sq'irk tree
It bears over-ripe fruit.		examine	object	Sq'irk tree
It bears withered fruit.		examine	object	Sq'irk tree
Shayzien official proclamation.		examine	object	Shayzien banner
A snapped Shayzien banner.		examine	object	Shayzien snapped banner
A wooden cage filled with rocks.		examine	object	Gabion defence
A block of wood impaled with metal spikes.		examine	object	Spike defence
A table used to block incoming arrows.		examine	object	Table blockade
The iconic sigil of Kourend.		examine	object	Kourend sigil
The work of a master smith.		examine	object	Mithril armour
Only the finest smiths can work runite.		examine	object	Rune armour
Armour won by a great Castle Wars player.		examine	object	Red Castlewars armour
Conveniently placed for the agile.		examine	object	Stepping stone
Elemental runes made by a skilled runecrafter.		examine	object	Rune display case
Body, Cosmic, Chaos and Nature runes made by a skilled runecrafter.		examine	object	Rune display case
Law, Blood, Soul and Death runes made by a great runecrafter.		examine	object	Rune display case
A portrait of King Arthur.		examine	object	Portrait
A portrait of Elena.		examine	object	Portrait
A painting of the statue of King Alvis of Keldagrim.		examine	object	Painting
A portrait of Prince Brand and Princess Astrid of Miscellania.		examine	object	Portrait
The deserts of Kharidian.		examine	object	Desert painting
The exotic land of the Elves.		examine	object	Isafdar painting
The tropical coast of Karamja.		examine	object	Karamja painting
